State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Gary Johnson Libertarian_Votes,Gary Johnson Libertarian_Pct,Jill Stein Green_Votes,Jill Stein Green_Pct,Evan McMullin Independent_Votes,Evan McMullin Independent_Pct,Gary Johnson Nonparty_Votes,Gary Johnson Nonparty_Pct,Richard Duncan Nonparty_Votes,Richard Duncan Nonparty_Pct,Darrell Castle Constitution_Votes,Darrell Castle Constitution_Pct,Evan McMullin Unaffiliated_Votes,Evan McMullin Unaffiliated_Pct,Total_Votes,Winner,Winner_Pct
Alabama,St__Clair__AL,5589,14.55,31651,82.42,1160,3.03,,,,,,,,,,,,,,,38400,Republican,82.42
Alabama,Sumter__AL,4746,74.03,1581,24.66,84,1.31,,,,,,,,,,,,,,,6411,Democrat,74.03
Alabama,Talladega__AL,12121,36.28,20614,61.71,672,2.01,,,,,,,,,,,,,,,33407,Republican,61.71
Alabama,Tallapoosa__AL,5519,28.32,13594,69.76,373,1.92,,,,,,,,,,,,,,,19486,Republican,69.76
Alabama,Tuscaloosa__AL,31762,38.41,47723,57.71,3215,3.88,,,,,,,,,,,,,,,82700,Republican,57.71
Alabama,Walker__AL,4497,15.26,24266,82.34,709,2.4,,,,,,,,,,,,,,,29472,Republican,82.34
Alabama,Washington__AL,2374,27.82,6042,70.81,117,1.37,,,,,,,,,,,,,,,8533,Republican,70.81
Alabama,Wilcox__AL,4339,70.86,1742,28.45,42,0.69,,,,,,,,,,,,,,,6123,Democrat,70.86
Alabama,Winston__AL,872,8.46,9228,89.48,213,2.06,,,,,,,,,,,,,,,10313,Republican,89.48
Arizona,Apache__AZ,17083,61.76,8240,29.79,2338,8.45,,,,,,,,,,,,,,,27661,Democrat,61.76
Arizona,Cochise__AZ,17450,34.89,28092,56.17,4473,8.94,,,,,,,,,,,,,,,50015,Republican,56.17
Arizona,Coconino__AZ,32404,54.2,21108,35.31,6272,10.49,,,,,,,,,,,,,,,59784,Democrat,54.2
Arizona,Gila__AZ,7003,31.1,14182,62.99,1330,5.91,,,,,,,,,,,,,,,22515,Republican,62.99
Arizona,Graham__AZ,3301,26.88,8025,65.34,955,7.78,,,,,,,,,,,,,,,12281,Republican,65.34
Arizona,Greenlee__AZ,1092,33.09,1892,57.33,316,9.58,,,,,,,,,,,,,,,3300,Republican,57.33
Arizona,La_Paz__AZ,1575,26.47,4003,67.27,373,6.27,,,,,,,,,,,,,,,5951,Republican,67.27
Arizona,Maricopa__AZ,702907,44.83,747361,47.67,117566,7.5,,,,,,,,,,,,,,,1567834,Republican,47.67
Arizona,Mohave__AZ,17455,21.83,58282,72.9,4206,5.26,,,,,,,,,,,,,,,79943,Republican,72.9
Arizona,Navajo__AZ,16459,40.85,20577,51.07,3258,8.09,,,,,,,,,,,,,,,40294,Republican,51.07
Arizona,Pima__AZ,224661,53.28,167428,39.71,29551,7.01,,,,,,,,,,,,,,,421640,Democrat,53.28
Arizona,Pinal__AZ,47892,36.97,72819,56.21,8835,6.82,,,,,,,,,,,,,,,129546,Republican,56.21
Arizona,Santa_Cruz__AZ,11690,71.14,3897,23.71,846,5.15,,,,,,,,,,,,,,,16433,Democrat,71.14
Arizona,Yavapai__AZ,35590,31.1,71330,62.32,7530,6.58,,,,,,,,,,,,,,,114450,Republican,62.32
Arizona,Yuma__AZ,24605,46.42,25165,47.47,3240,6.11,,,,,,,,,,,,,,,53010,Republican,47.47
Arkansas,Arkansas__AR,1939,31.21,3826,61.59,447,7.2,,,,,,,,,,,,,,,6212,Republican,61.59
Arkansas,Ashley__AR,2408,29.79,5338,66.04,337,4.17,,,,,,,,,,,,,,,8083,Republican,66.04
Arkansas,Baxter__AR,4169,21.09,14682,74.28,915,4.63,,,,,,,,,,,,,,,19766,Republican,74.28
Arkansas,Benton__AR,28005,28.92,60871,62.87,7948,8.21,,,,,,,,,,,,,,,96824,Republican,62.87
Arkansas,Boone__AR,2926,18.16,12235,75.94,950,5.9,,,,,,,,,,,,,,,16111,Republican,75.94
Arkansas,Bradley__AR,1317,36.05,2164,59.24,172,4.71,,,,,,,,,,,,,,,3653,Republican,59.24
Arkansas,Calhoun__AR,639,28.16,1556,68.58,74,3.26,,,,,,,,,,,,,,,2269,Republican,68.58
Arkansas,Carroll__AR,3342,31.07,6786,63.08,630,5.86,,,,,,,,,,,,,,,10758,Republican,63.08
Arkansas,Chicot__AR,2350,56.27,1716,41.09,110,2.63,,,,,,,,,,,,,,,4176,Democrat,56.27
Arkansas,Clark__AR,3620,42.46,4404,51.65,502,5.89,,,,,,,,,,,,,,,8526,Republican,51.65
Arkansas,Clay__AR,1199,23.06,3781,72.71,220,4.23,,,,,,,,,,,,,,,5200,Republican,72.71
Arkansas,Cleburne__AR,2101,17.39,9458,78.26,526,4.35,,,,,,,,,,,,,,,12085,Republican,78.26
Arkansas,Cleveland__AR,723,21.56,2462,73.4,169,5.04,,,,,,,,,,,,,,,3354,Republican,73.4
Arkansas,Columbia__AR,3140,35.33,5456,61.39,291,3.27,,,,,,,,,,,,,,,8887,Republican,61.39
Arkansas,Conway__AR,2656,33.51,4849,61.17,422,5.32,,,,,,,,,,,,,,,7927,Republican,61.17
Arkansas,Craighead__AR,10538,29.62,22892,64.35,2143,6.02,,,,,,,,,,,,,,,35573,Republican,64.35
Arkansas,Crawford__AR,4488,19.99,16686,74.33,1276,5.68,,,,,,,,,,,,,,,22450,Republican,74.33
Arkansas,Crittenden__AR,8410,52.72,6964,43.66,578,3.62,,,,,,,,,,,,,,,15952,Democrat,52.72
Arkansas,Cross__AR,1999,29.08,4584,66.69,291,4.23,,,,,,,,,,,,,,,6874,Republican,66.69
Arkansas,Dallas__AR,1165,42.04,1509,54.46,97,3.5,,,,,,,,,,,,,,,2771,Republican,54.46
Arkansas,Desha__AR,2228,52.34,1919,45.08,110,2.58,,,,,,,,,,,,,,,4257,Democrat,52.34
Arkansas,Drew__AR,2365,35.86,3968,60.17,262,3.97,,,,,,,,,,,,,,,6595,Republican,60.17
Arkansas,Faulkner__AR,14629,30.78,29346,61.75,3552,7.47,,,,,,,,,,,,,,,47527,Republican,61.75
Arkansas,Franklin__AR,1376,20.32,5039,74.43,355,5.24,,,,,,,,,,,,,,,6770,Republican,74.43
Arkansas,Fulton__AR,1067,22.36,3471,72.74,234,4.9,,,,,,,,,,,,,,,4772,Republican,72.74
Arkansas,Garland__AR,12311,30.17,26087,63.93,2407,5.9,,,,,,,,,,,,,,,40805,Republican,63.93
Arkansas,Grant__AR,1373,18.44,5725,76.9,347,4.66,,,,,,,,,,,,,,,7445,Republican,76.9
Arkansas,Greene__AR,3071,21.03,10720,73.42,809,5.54,,,,,,,,,,,,,,,14600,Republican,73.42
Arkansas,Hempstead__AR,2377,33.72,4401,62.43,271,3.84,,,,,,,,,,,,,,,7049,Republican,62.43
Arkansas,Hot_Spring__AR,3149,26.36,8172,68.42,623,5.22,,,,,,,,,,,,,,,11944,Republican,68.42
Arkansas,Howard__AR,1351,28.9,3157,67.54,166,3.55,,,,,,,,,,,,,,,4674,Republican,67.54
Arkansas,Independence__AR,2881,21.16,9936,72.98,797,5.85,,,,,,,,,,,,,,,13614,Republican,72.98
Arkansas,Izard__AR,1113,20.43,4042,74.19,293,5.38,,,,,,,,,,,,,,,5448,Republican,74.19
Arkansas,Jackson__AR,1583,30.7,3267,63.36,306,5.93,,,,,,,,,,,,,,,5156,Republican,63.36
Arkansas,Jefferson__AR,15772,60.91,9250,35.72,872,3.37,,,,,,,,,,,,,,,25894,Democrat,60.91
Arkansas,Johnson__AR,2427,26.64,6091,66.85,594,6.52,,,,,,,,,,,,,,,9112,Republican,66.85
Arkansas,Lafayette__AR,1032,36.08,1758,61.47,70,2.45,,,,,,,,,,,,,,,2860,Republican,61.47
Arkansas,Lawrence__AR,1263,22.22,4064,71.49,358,6.3,,,,,,,,,,,,,,,5685,Republican,71.49
Arkansas,Lee__AR,1735,57.34,1229,40.61,62,2.05,,,,,,,,,,,,,,,3026,Democrat,57.34
Arkansas,Lincoln__AR,1252,32.72,2455,64.17,119,3.11,,,,,,,,,,,,,,,3826,Republican,64.17
Arkansas,Little_River__AR,1397,26.73,3605,68.97,225,4.3,,,,,,,,,,,,,,,5227,Republican,68.97
Arkansas,Logan__AR,1715,21.65,5746,72.54,460,5.81,,,,,,,,,,,,,,,7921,Republican,72.54
Arkansas,Lonoke__AR,5664,20.9,19958,73.65,1478,5.45,,,,,,,,,,,,,,,27100,Republican,73.65
Arkansas,Madison__AR,1588,23.21,4928,72.04,325,4.75,,,,,,,,,,,,,,,6841,Republican,72.04
Arkansas,Marion__AR,1434,20.18,5336,75.08,337,4.74,,,,,,,,,,,,,,,7107,Republican,75.08
Arkansas,Miller__AR,4273,26.56,11294,70.19,524,3.26,,,,,,,,,,,,,,,16091,Republican,70.19
Arkansas,Mississippi__AR,5670,42.94,7061,53.48,473,3.58,,,,,,,,,,,,,,,13204,Republican,53.48
Arkansas,Monroe__AR,1312,45.49,1489,51.63,83,2.88,,,,,,,,,,,,,,,2884,Republican,51.63
Arkansas,Montgomery__AR,748,21.02,2643,74.26,168,4.72,,,,,,,,,,,,,,,3559,Republican,74.26
Arkansas,Nevada__AR,1157,35.64,2000,61.61,89,2.74,,,,,,,,,,,,,,,3246,Republican,61.61
Arkansas,Newton__AR,699,18.63,2875,76.61,179,4.77,,,,,,,,,,,,,,,3753,Republican,76.61
Arkansas,Ouachita__AR,4321,43.49,5351,53.86,263,2.65,,,,,,,,,,,,,,,9935,Republican,53.86
Arkansas,Perry__AR,1049,24.36,3008,69.86,249,5.78,,,,,,,,,,,,,,,4306,Republican,69.86
Arkansas,Phillips__AR,4310,61.99,2446,35.18,197,2.83,,,,,,,,,,,,,,,6953,Democrat,61.99
Arkansas,Pike__AR,685,17.21,3150,79.13,146,3.67,,,,,,,,,,,,,,,3981,Republican,79.13
Arkansas,Poinsett__AR,1880,24.35,5502,71.25,340,4.4,,,,,,,,,,,,,,,7722,Republican,71.25
Arkansas,Polk__AR,1212,14.72,6618,80.4,401,4.87,,,,,,,,,,,,,,,8231,Republican,80.4
Arkansas,Pope__AR,5000,22.15,16256,72.03,1313,5.82,,,,,,,,,,,,,,,22569,Republican,72.03
Arkansas,Prairie__AR,814,23.64,2505,72.74,125,3.63,,,,,,,,,,,,,,,3444,Republican,72.74
Arkansas,Pulaski__AR,89574,56.06,61257,38.34,8945,5.6,,,,,,,,,,,,,,,159776,Democrat,56.06
Arkansas,Randolph__AR,1425,22.34,4509,70.69,445,6.98,,,,,,,,,,,,,,,6379,Republican,70.69
Arkansas,Saline__AR,13256,25.44,35863,68.83,2981,5.72,,,,,,,,,,,,,,,52100,Republican,68.83
Arkansas,Scott__AR,602,17.15,2731,77.81,177,5.04,,,,,,,,,,,,,,,3510,Republican,77.81
Arkansas,Searcy__AR,601,16.12,2955,79.27,172,4.61,,,,,,,,,,,,,,,3728,Republican,79.27
Arkansas,Sebastian__AR,12300,27.56,29127,65.25,3210,7.19,,,,,,,,,,,,,,,44637,Republican,65.25
Arkansas,Sevier__AR,1075,23.56,3282,71.94,205,4.49,,,,,,,,,,,,,,,4562,Republican,71.94
Arkansas,Sharp__AR,1472,20.31,5407,74.59,370,5.1,,,,,,,,,,,,,,,7249,Republican,74.59
Arkansas,St__Francis__AR,4031,54.25,3195,43.0,204,2.75,,,,,,,,,,,,,,,7430,Democrat,54.25
Arkansas,Stone__AR,1203,21.41,4113,73.21,302,5.38,,,,,,,,,,,,,,,5618,Republican,73.21
Arkansas,Union__AR,5855,34.66,10456,61.89,583,3.45,,,,,,,,,,,,,,,16894,Republican,61.89
Arkansas,Van_Buren__AR,1549,21.11,5382,73.33,408,5.56,,,,,,,,,,,,,,,7339,Republican,73.33
Arkansas,Washington__AR,33366,40.76,41476,50.67,7019,8.57,,,,,,,,,,,,,,,81861,Republican,50.67
Arkansas,White__AR,5170,18.46,21077,75.28,1752,6.26,,,,,,,,,,,,,,,27999,Republican,75.28
Arkansas,Woodruff__AR,1118,43.49,1347,52.39,106,4.12,,,,,,,,,,,,,,,2571,Republican,52.39
Arkansas,Yell__AR,1480,22.98,4608,71.56,351,5.45,,,,,,,,,,,,,,,6439,Republican,71.56
California,Alameda__CA,514842,78.69,95922,14.66,43502,6.65,,,,,,,,,,,,,,,654266,Democrat,78.69
California,Alpine__CA,334,55.48,217,36.05,51,8.47,,,,,,,,,,,,,,,602,Democrat,55.48
California,Amador__CA,6004,33.86,10485,59.12,1245,7.02,,,,,,,,,,,,,,,17734,Republican,59.12
California,Butte__CA,41567,43.5,45144,47.24,8853,9.26,,,,,,,,,,,,,,,95564,Republican,47.24
California,Calaveras__CA,7944,34.34,13511,58.4,1681,7.27,,,,,,,,,,,,,,,23136,Republican,58.4
California,Colusa__CA,2661,40.12,3551,53.54,420,6.33,,,,,,,,,,,,,,,6632,Republican,53.54
California,Contra_Costa__CA,319287,68.49,115956,24.87,30932,6.64,,,,,,,,,,,,,,,466175,Democrat,68.49
California,Del_Norte__CA,3485,36.46,5134,53.71,939,9.82,,,,,,,,,,,,,,,9558,Republican,53.71
California,El_Dorado__CA,36404,38.9,49247,52.62,7940,8.48,,,,,,,,,,,,,,,93591,Republican,52.62
California,Fresno__CA,141341,50.06,124049,43.94,16929,6.0,,,,,,,,,,,,,,,282319,Democrat,50.06
California,Glenn__CA,3065,32.37,5788,61.12,617,6.52,,,,,,,,,,,,,,,9470,Republican,61.12
California,Humboldt__CA,33200,56.04,18373,31.01,7673,12.95,,,,,,,,,,,,,,,59246,Democrat,56.04
California,Imperial__CA,32667,67.93,12704,26.42,2720,5.66,,,,,,,,,,,,,,,48091,Democrat,67.93
California,Inyo__CA,3155,39.02,4248,52.54,683,8.45,,,,,,,,,,,,,,,8086,Republican,52.54
California,Kern__CA,98689,40.42,129584,53.07,15890,6.51,,,,,,,,,,,,,,,244163,Republican,53.07
California,Kings__CA,13617,40.15,18093,53.35,2205,6.5,,,,,,,,,,,,,,,33915,Republican,53.35
California,Lake__CA,11496,46.93,10599,43.27,2401,9.8,,,,,,,,,,,,,,,24496,Democrat,46.93
California,Lassen__CA,2224,21.13,7574,71.97,726,6.9,,,,,,,,,,,,,,,10524,Republican,71.97
California,Los_Angeles__CA,2464364,71.76,769743,22.41,200201,5.83,,,,,,,,,,,,,,,3434308,Democrat,71.76
California,Madera__CA,17029,39.5,23357,54.18,2726,6.32,,,,,,,,,,,,,,,43112,Republican,54.18
California,Marin__CA,108707,78.05,21771,15.63,8795,6.31,,,,,,,,,,,,,,,139273,Democrat,78.05
California,Mariposa__CA,3122,35.17,5185,58.41,570,6.42,,,,,,,,,,,,,,,8877,Republican,58.41
California,Mendocino__CA,22079,58.91,10888,29.05,4510,12.03,,,,,,,,,,,,,,,37477,Democrat,58.91
California,Merced__CA,37317,52.72,28725,40.58,4747,6.71,,,,,,,,,,,,,,,70789,Democrat,52.72
California,Modoc__CA,877,23.15,2696,71.17,215,5.68,,,,,,,,,,,,,,,3788,Republican,71.17
California,Mono__CA,2773,52.56,2111,40.01,392,7.43,,,,,,,,,,,,,,,5276,Democrat,52.56
California,Monterey__CA,89088,66.78,34895,26.16,9425,7.06,,,,,,,,,,,,,,,133408,Democrat,66.78
California,Napa__CA,39199,63.87,17411,28.37,4762,7.76,,,,,,,,,,,,,,,61372,Democrat,63.87
California,Nevada__CA,26053,47.43,23365,42.53,5517,10.04,,,,,,,,,,,,,,,54935,Democrat,47.43
California,Orange__CA,609961,50.94,507148,42.35,80412,6.71,,,,,,,,,,,,,,,1197521,Democrat,50.94
California,Placer__CA,73509,40.2,95138,52.03,14192,7.76,,,,,,,,,,,,,,,182839,Republican,52.03
California,Plumas__CA,3459,35.75,5420,56.01,797,8.24,,,,,,,,,,,,,,,9676,Republican,56.01
California,Riverside__CA,373695,49.73,333243,44.35,44453,5.92,,,,,,,,,,,,,,,751391,Democrat,49.73
California,Sacramento__CA,326023,58.29,189789,33.93,43518,7.78,,,,,,,,,,,,,,,559330,Democrat,58.29
California,San_Benito__CA,12521,57.11,7841,35.76,1562,7.12,,,,,,,,,,,,,,,21924,Democrat,57.11
California,San_Bernardino__CA,340833,52.12,271240,41.48,41910,6.41,,,,,,,,,,,,,,,653983,Democrat,52.12
California,San_Diego__CA,735476,56.3,477766,36.57,93158,7.13,,,,,,,,,,,,,,,1306400,Democrat,56.3
California,San_Francisco__CA,345084,85.04,37688,9.29,23020,5.67,,,,,,,,,,,,,,,405792,Democrat,85.04
California,San_Joaquin__CA,121124,54.03,88936,39.67,14106,6.29,,,,,,,,,,,,,,,224166,Democrat,54.03
California,San_Luis_Obispo__CA,67107,49.71,56164,41.6,11738,8.69,,,,,,,,,,,,,,,135009,Democrat,49.71
California,San_Mateo__CA,237882,75.67,57929,18.43,18573,5.91,,,,,,,,,,,,,,,314384,Democrat,75.67
California,Santa_Barbara__CA,107142,60.61,56365,31.88,13279,7.51,,,,,,,,,,,,,,,176786,Democrat,60.61
California,Santa_Clara__CA,511684,72.71,144826,20.58,47199,6.71,,,,,,,,,,,,,,,703709,Democrat,72.71
California,Santa_Cruz__CA,95249,73.94,22438,17.42,11134,8.64,,,,,,,,,,,,,,,128821,Democrat,73.94
California,Shasta__CA,22301,27.86,51778,64.68,5974,7.46,,,,,,,,,,,,,,,80053,Republican,64.68
California,Sierra__CA,601,32.84,1048,57.27,181,9.89,,,,,,,,,,,,,,,1830,Republican,57.27
California,Siskiyou__CA,7234,35.3,11341,55.34,1917,9.35,,,,,,,,,,,,,,,20492,Republican,55.34
California,Solano__CA,102360,61.62,51920,31.26,11833,7.12,,,,,,,,,,,,,,,166113,Democrat,61.62
California,Sonoma__CA,160435,69.38,51408,22.23,19410,8.39,,,,,,,,,,,,,,,231253,Democrat,69.38
California,Stanislaus__CA,81647,47.43,78494,45.6,12005,6.97,,,,,,,,,,,,,,,172146,Democrat,47.43
California,Sutter__CA,13076,39.01,18176,54.22,2271,6.77,,,,,,,,,,,,,,,33523,Republican,54.22
California,Tehama__CA,6809,28.48,15494,64.81,1605,6.71,,,,,,,,,,,,,,,23908,Republican,64.81
California,Trinity__CA,2214,38.94,2812,49.45,660,11.61,,,,,,,,,,,,,,,5686,Republican,49.45
California,Tulare__CA,47585,42.36,58299,51.9,6450,5.74,,,,,,,,,,,,,,,112334,Republican,51.9
California,Tuolumne__CA,9123,35.74,14551,57.0,1855,7.27,,,,,,,,,,,,,,,25529,Republican,57.0
California,Ventura__CA,194402,55.27,132323,37.62,25001,7.11,,,,,,,,,,,,,,,351726,Democrat,55.27
California,Yolo__CA,54752,66.7,20739,25.26,6599,8.04,,,,,,,,,,,,,,,82090,Democrat,66.7
California,Yuba__CA,7910,34.39,13170,57.27,1918,8.34,,,,,,,,,,,,,,,22998,Republican,57.27
Colorado,Adams__CO,96558,49.86,80082,41.35,17037,8.79,,,,,,,,,,,,,,,193677,Democrat,49.86
Colorado,Alamosa__CO,3189,45.96,3046,43.9,704,10.14,,,,,,,,,,,,,,,6939,Democrat,45.96
Colorado,Arapahoe__CO,159885,52.76,117053,38.63,26110,8.61,,,,,,,,,,,,,,,303048,Democrat,52.76
Colorado,Archuleta__CO,2500,34.06,4264,58.1,575,7.84,,,,,,,,,,,,,,,7339,Republican,58.1
Colorado,Baca__CO,283,13.14,1753,81.42,117,5.44,,,,,,,,,,,,,,,2153,Republican,81.42
Colorado,Bent__CO,590,30.62,1188,61.65,149,7.73,,,,,,,,,,,,,,,1927,Republican,61.65
Colorado,Boulder__CO,132334,70.34,41396,22.0,14415,7.66,,,,,,,,,,,,,,,188145,Democrat,70.34
Colorado,Broomfield__CO,19731,52.35,14367,38.12,3592,9.53,,,,,,,,,,,,,,,37690,Democrat,52.35
Colorado,Chaffee__CO,4888,43.45,5391,47.92,971,8.63,,,,,,,,,,,,,,,11250,Republican,47.92
Colorado,Cheyenne__CO,132,11.98,925,83.94,45,4.08,,,,,,,,,,,,,,,1102,Republican,83.94
Colorado,Clear_Creek__CO,2729,46.52,2575,43.9,562,9.58,,,,,,,,,,,,,,,5866,Democrat,46.52
Colorado,Conejos__CO,1771,44.03,1914,47.59,337,8.38,,,,,,,,,,,,,,,4022,Republican,47.59
Colorado,Costilla__CO,1125,60.88,588,31.82,135,7.3,,,,,,,,,,,,,,,1848,Democrat,60.88
Colorado,Crowley__CO,339,22.2,1079,70.66,109,7.14,,,,,,,,,,,,,,,1527,Republican,70.66
Colorado,Custer__CO,797,25.99,2061,67.22,208,6.79,,,,,,,,,,,,,,,3066,Republican,67.22
Colorado,Delta__CO,4087,24.34,11655,69.42,1048,6.24,,,,,,,,,,,,,,,16790,Republican,69.42
Colorado,Denver__CO,244551,73.69,62690,18.89,24611,7.42,,,,,,,,,,,,,,,331852,Democrat,73.69
Colorado,Dolores__CO,242,19.28,944,75.22,69,5.5,,,,,,,,,,,,,,,1255,Republican,75.22
Colorado,Douglas__CO,68657,36.62,102573,54.71,16270,8.67,,,,,,,,,,,,,,,187500,Republican,54.71
Colorado,Eagle__CO,14099,55.9,8990,35.64,2134,8.46,,,,,,,,,,,,,,,25223,Democrat,55.9
Colorado,El_Paso__CO,108010,33.86,179228,56.19,31730,9.95,,,,,,,,,,,,,,,318968,Republican,56.19
Colorado,Elbert__CO,3134,19.61,11705,73.25,1141,7.14,,,,,,,,,,,,,,,15980,Republican,73.25
Colorado,Fremont__CO,5297,24.11,15122,68.82,1554,7.07,,,,,,,,,,,,,,,21973,Republican,68.82
Colorado,Garfield__CO,11271,42.58,13132,49.61,2067,7.81,,,,,,,,,,,,,,,26470,Republican,49.61
Colorado,Gilpin__CO,1634,45.69,1566,43.79,376,10.52,,,,,,,,,,,,,,,3576,Democrat,45.69
Colorado,Grand__CO,3358,39.1,4494,52.33,736,8.57,,,,,,,,,,,,,,,8588,Republican,52.33
Colorado,Gunnison__CO,5128,54.48,3289,34.94,995,10.58,,,,,,,,,,,,,,,9412,Democrat,54.48
Colorado,Hinsdale__CO,197,33.45,339,57.56,53,8.99,,,,,,,,,,,,,,,589,Republican,57.56
Colorado,Huerfano__CO,1633,43.17,1883,49.78,267,7.05,,,,,,,,,,,,,,,3783,Republican,49.78
Colorado,Jackson__CO,171,19.86,629,73.05,61,7.09,,,,,,,,,,,,,,,861,Republican,73.05
Colorado,Jefferson__CO,160776,48.89,138177,42.01,29930,9.1,,,,,,,,,,,,,,,328883,Democrat,48.89
Colorado,Kiowa__CO,91,10.64,728,85.15,36,4.21,,,,,,,,,,,,,,,855,Republican,85.15
Colorado,Kit_Carson__CO,536,14.48,2967,80.15,199,5.37,,,,,,,,,,,,,,,3702,Republican,80.15
Colorado,La_Plata__CO,15525,49.84,12587,40.41,3038,9.75,,,,,,,,,,,,,,,31150,Democrat,49.84
Colorado,Lake__CO,1616,50.52,1270,39.7,313,9.78,,,,,,,,,,,,,,,3199,Democrat,50.52
Colorado,Larimer__CO,93113,47.51,83430,42.57,19438,9.92,,,,,,,,,,,,,,,195981,Democrat,47.51
Colorado,Las_Animas__CO,2650,39.01,3710,54.62,433,6.37,,,,,,,,,,,,,,,6793,Republican,54.62
Colorado,Lincoln__CO,409,16.79,1892,77.67,135,5.54,,,,,,,,,,,,,,,2436,Republican,77.67
Colorado,Logan__CO,1851,19.04,7282,74.9,589,6.06,,,,,,,,,,,,,,,9722,Republican,74.9
Colorado,Mesa__CO,21729,27.98,49779,64.1,6146,7.92,,,,,,,,,,,,,,,77654,Republican,64.1
Colorado,Mineral__CO,237,36.35,344,52.76,71,10.89,,,,,,,,,,,,,,,652,Republican,52.76
Colorado,Moffat__CO,874,13.39,5305,81.3,346,5.31,,,,,,,,,,,,,,,6525,Republican,81.3
Colorado,Montezuma__CO,3973,30.9,7853,61.07,1032,8.03,,,,,,,,,,,,,,,12858,Republican,61.07
Colorado,Montrose__CO,5466,25.8,14382,67.88,1338,6.32,,,,,,,,,,,,,,,21186,Republican,67.88
Colorado,Morgan__CO,3151,26.35,8145,68.1,664,5.55,,,,,,,,,,,,,,,11960,Republican,68.1
Colorado,Otero__CO,2943,34.82,4928,58.31,581,6.87,,,,,,,,,,,,,,,8452,Republican,58.31
Colorado,Ouray__CO,1697,51.27,1351,40.82,262,7.91,,,,,,,,,,,,,,,3310,Democrat,51.27
Colorado,Park__CO,3421,32.84,6135,58.89,861,8.27,,,,,,,,,,,,,,,10417,Republican,58.89
Colorado,Phillips__CO,436,18.7,1791,76.8,105,4.5,,,,,,,,,,,,,,,2332,Republican,76.8
Colorado,Pitkin__CO,7333,69.69,2550,24.23,640,6.08,,,,,,,,,,,,,,,10523,Democrat,69.69
Colorado,Prowers__CO,1186,23.64,3531,70.39,299,5.97,,,,,,,,,,,,,,,5016,Republican,70.39
Colorado,Pueblo__CO,35875,45.62,36265,46.11,6506,8.27,,,,,,,,,,,,,,,78646,Republican,46.11
Colorado,Rio_Blanco__CO,436,12.64,2791,80.9,223,6.46,,,,,,,,,,,,,,,3450,Republican,80.9
Colorado,Rio_Grande__CO,2001,36.16,3085,55.75,448,8.09,,,,,,,,,,,,,,,5534,Republican,55.75
Colorado,Routt__CO,7600,54.34,5230,37.39,1156,8.27,,,,,,,,,,,,,,,13986,Democrat,54.34
Colorado,Saguache__CO,1417,49.98,1147,40.46,271,9.56,,,,,,,,,,,,,,,2835,Democrat,49.98
Colorado,San_Juan__CO,265,52.37,215,42.49,26,5.14,,,,,,,,,,,,,,,506,Democrat,52.37
Colorado,San_Miguel__CO,2975,68.72,1033,23.86,321,7.42,,,,,,,,,,,,,,,4329,Democrat,68.72
Colorado,Sedgwick__CO,267,19.57,1015,74.41,82,6.02,,,,,,,,,,,,,,,1364,Republican,74.41
Colorado,Summit__CO,9557,59.09,5100,31.53,1517,9.38,,,,,,,,,,,,,,,16174,Democrat,59.09
Colorado,Teller__CO,3603,24.94,9745,67.47,1096,7.59,,,,,,,,,,,,,,,14444,Republican,67.47
Colorado,Washington__CO,296,10.83,2299,84.12,138,5.05,,,,,,,,,,,,,,,2733,Republican,84.12
Colorado,Weld__CO,46519,34.35,76651,56.6,12260,9.05,,,,,,,,,,,,,,,135430,Republican,56.6
Colorado,Yuma__CO,726,15.15,3850,80.36,215,4.49,,,,,,,,,,,,,,,4791,Republican,80.36
Connecticut,Fairfield__CT,243852,57.89,160077,38.0,723,0.18,11691,2.78,4866,1.16,,,,,,,,,,,421209,Democrat,57.89
Connecticut,Hartford__CT,240403,59.09,148173,36.42,611,0.15,11997,2.95,5680,1.4,,,,,,,,,,,406864,Democrat,59.09
Connecticut,Litchfield__CT,39775,40.82,53051,54.44,171,0.17,3004,3.08,1441,1.48,,,,,,,,,,,97442,Republican,54.44
Connecticut,Middlesex__CT,45357,51.18,38867,43.86,143,0.16,2760,3.11,1497,1.69,,,,,,,,,,,88624,Democrat,51.18
Connecticut,New_Haven__CT,205609,54.25,159048,41.96,473,0.13,9119,2.41,4757,1.26,,,,,,,,,,,379006,Democrat,54.25
Connecticut,New_London__CT,62278,50.42,54058,43.76,228,0.19,4744,3.84,2220,1.8,,,,,,,,,,,123528,Democrat,50.42
Connecticut,Tolland__CT,38506,49.73,34194,44.16,173,0.23,3181,4.11,1370,1.77,,,,,,,,,,,77424,Democrat,49.73
Connecticut,Windham__CT,21792,42.88,25747,50.66,94,0.18,2180,4.29,1010,1.99,,,,,,,,,,,50823,Republican,50.66
Delaware,Kent__DE,33351,44.63,36991,49.5,4387,5.87,0,0.0,0,0.0,,,,,,,,,,,74729,Republican,49.5
Delaware,New_Castle__DE,162919,61.95,85525,32.52,14535,5.53,0,0.0,0,0.0,,,,,,,,,,,262979,Democrat,61.95
Delaware,Sussex__DE,39333,37.07,62611,59.01,4162,3.92,0,0.0,0,0.0,,,,,,,,,,,106106,Republican,59.01
