State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Perot_Votes,Perot_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Andre Marrou Libertarian_Votes,Andre Marrou Libertarian_Pct,Perot [ 4 ] Independent_Votes,Perot [ 4 ] Independent_Pct,Andre Marrou [ 4 ] Libertarian_Votes,Andre Marrou [ 4 ] Libertarian_Pct,Various candidates [ 4 ] Other parties_Votes,Various candidates [ 4 ] Other parties_Pct,All Others Various_Votes,All Others Various_Pct,Bo Gritz [ 5 ] Independent_Votes,Bo Gritz [ 5 ] Independent_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Others_Votes,Others_Pct,Perot [ 7 ] Independent_Votes,Perot [ 7 ] Independent_Pct,John Hagelin [ 7 ] Natural Law_Votes,John Hagelin [ 7 ] Natural Law_Pct,Various candidates [ 7 ] Other parties_Votes,Various candidates [ 7 ] Other parties_Pct,Perot [ 6 ] Independent_Votes,Perot [ 6 ] Independent_Pct,Andre Marrou [ 6 ] Libertarian_Votes,Andre Marrou [ 6 ] Libertarian_Pct,Various candidates [ 6 ] Other parties_Votes,Various candidates [ 6 ] Other parties_Pct,Bo Gritz America First_Votes,Bo Gritz America First_Pct,Lenora Fulani Independent_Votes,Lenora Fulani Independent_Pct,John Hagelin Independent_Votes,John Hagelin Independent_Pct,Perot [ 3 ] Independent_Votes,Perot [ 3 ] Independent_Pct,Andre Marrou [ 3 ] Libertarian_Votes,Andre Marrou [ 3 ] Libertarian_Pct,Various candidates [ 3 ] Other parties_Votes,Various candidates [ 3 ] Other parties_Pct,Lyndon LaRouche Independent_Votes,Lyndon LaRouche Independent_Pct,Various candidates Independent_Votes,Various candidates Independent_Pct,Bo Gritz Populist_Votes,Bo Gritz Populist_Pct,Total_Votes,Winner,Winner_Pct
Indiana,Benton__IN,1221,28.24,2030,46.96,1056,24.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4323,Republican,46.96
Indiana,Blackford__IN,2088,36.14,2347,40.62,1319,22.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5778,Republican,40.62
Indiana,Boone__IN,3982,22.94,9485,54.64,3826,22.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17358,Republican,54.64
Indiana,Brown__IN,2029,32.08,2633,41.63,1635,25.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6325,Republican,41.63
Indiana,Carroll__IN,2561,29.91,3800,44.38,2173,25.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8562,Republican,44.38
Indiana,Cass__IN,4757,29.3,7421,45.7,3944,24.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16237,Republican,45.7
Indiana,Clark__IN,17460,47.58,13333,36.34,5653,15.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36694,Democrat,47.58
Indiana,Clay__IN,3306,32.53,4696,46.2,2134,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10164,Republican,46.2
Indiana,Clinton__IN,3490,28.55,6141,50.24,2535,20.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12224,Republican,50.24
Indiana,Crawford__IN,2260,45.25,1903,38.11,819,16.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4994,Democrat,45.25
Indiana,Daviess__IN,3201,30.43,5591,53.15,1695,16.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10520,Republican,53.15
Indiana,Dearborn__IN,5116,32.86,6974,44.8,3384,21.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15567,Republican,44.8
Indiana,Decatur__IN,2774,26.96,5195,50.48,2299,22.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10291,Republican,50.48
Indiana,DeKalb__IN,4652,30.97,6682,44.48,3554,23.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15022,Republican,44.48
Indiana,Delaware__IN,19556,38.56,20473,40.36,10453,20.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50721,Republican,40.36
Indiana,Dubois__IN,5878,36.76,6785,42.44,3195,19.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15989,Republican,42.44
Indiana,Elkhart__IN,14660,28.09,27920,53.5,9450,18.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52184,Republican,53.5
Indiana,Fayette__IN,3969,37.06,4376,40.86,2299,21.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10710,Republican,40.86
Indiana,Floyd__IN,13166,44.4,11932,40.24,4421,14.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29651,Democrat,44.4
Indiana,Fountain__IN,2829,33.64,3391,40.32,2162,25.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8410,Republican,40.32
Indiana,Franklin__IN,2456,30.07,3831,46.91,1858,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8167,Republican,46.91
Indiana,Fulton__IN,2552,29.93,3982,46.7,1963,23.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8527,Republican,46.7
Indiana,Gibson__IN,6909,46.68,5172,34.95,2680,18.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14800,Democrat,46.68
Indiana,Grant__IN,9211,32.05,13806,48.04,5597,19.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28738,Republican,48.04
Indiana,Greene__IN,5431,39.91,5410,39.76,2610,19.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13608,Democrat,39.91
Indiana,Hamilton__IN,10215,18.43,34622,62.46,10365,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55434,Republican,62.46
Indiana,Hancock__IN,4752,23.02,11072,53.65,4752,23.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20639,Republican,53.65
Indiana,Harrison__IN,5768,42.19,5403,39.52,2469,18.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13671,Democrat,42.19
Indiana,Hendricks__IN,7071,21.34,18373,55.45,7519,22.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33136,Republican,55.45
Indiana,Henry__IN,6794,33.99,8720,43.62,4416,22.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19989,Republican,43.62
Indiana,Howard__IN,10288,29.96,15306,44.57,8575,24.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34340,Republican,44.57
Indiana,Huntington__IN,3855,24.07,9093,56.79,2967,18.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16013,Republican,56.79
Indiana,Jackson__IN,5663,35.02,7246,44.81,3148,19.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16170,Republican,44.81
Indiana,Jasper__IN,3033,30.67,4809,48.62,2019,20.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9890,Republican,48.62
Indiana,Jay__IN,3208,36.31,3609,40.84,1994,22.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8836,Republican,40.84
Indiana,Jefferson__IN,5510,41.77,4937,37.43,2565,19.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13191,Democrat,41.77
Indiana,Jennings__IN,3471,33.72,4392,42.66,2370,23.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10295,Republican,42.66
Indiana,Johnson__IN,8712,23.27,20353,54.36,8246,22.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37438,Republican,54.36
Indiana,Knox__IN,6718,38.87,6683,38.67,3719,21.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17284,Democrat,38.87
Indiana,Kosciusko__IN,5307,21.5,14179,57.44,5115,20.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24683,Republican,57.44
Indiana,LaGrange__IN,2093,28.12,3584,48.15,1736,23.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7444,Republican,48.15
Indiana,Lake__IN,102778,55.17,53867,28.91,28635,15.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186298,Democrat,55.17
Indiana,LaPorte__IN,17717,41.72,14962,35.24,9641,22.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42463,Democrat,41.72
Indiana,Lawrence__IN,5557,33.11,7712,45.96,3452,20.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16781,Republican,45.96
Indiana,Madison__IN,22276,37.72,23479,39.76,13100,22.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59058,Republican,39.76
Indiana,Marion__IN,122234,37.75,141369,43.66,57878,17.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2309,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323790,Republican,43.66
Indiana,Marshall__IN,4912,29.65,8048,48.58,3522,21.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16567,Republican,48.58
Indiana,Martin__IN,2018,37.11,2523,46.4,883,16.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5438,Republican,46.4
Indiana,Miami__IN,3967,28.5,6416,46.1,3428,24.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13918,Republican,46.1
Indiana,Monroe__IN,19712,45.22,16661,38.22,6943,15.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43587,Democrat,45.22
Indiana,Montgomery__IN,3371,23.15,7602,52.2,3511,24.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14564,Republican,52.2
Indiana,Morgan__IN,4690,22.22,10939,51.83,5375,25.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21107,Republican,51.83
Indiana,Newton__IN,1757,32.88,2295,42.95,1274,23.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5344,Republican,42.95
Indiana,Noble__IN,4411,32.17,5883,42.9,3328,24.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13713,Republican,42.9
Indiana,Ohio__IN,970,38.58,1009,40.14,527,20.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514,Republican,40.14
Indiana,Orange__IN,2948,36.78,3738,46.64,1296,16.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,Republican,46.64
Indiana,Owen__IN,2207,33.67,2753,42,1563,23.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6555,Republican,42
Indiana,Parke__IN,2429,34.22,2953,41.6,1696,23.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7099,Republican,41.6
Indiana,Perry__IN,4829,51.47,2973,31.69,1560,16.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9382,Democrat,51.47
Indiana,Pike__IN,2960,46.46,2156,33.84,1238,19.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6371,Democrat,46.46
Indiana,Porter__IN,21022,36.84,22644,39.68,13096,22.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57067,Republican,39.68
Indiana,Posey__IN,4632,40.44,4435,38.72,2357,20.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11453,Democrat,40.44
Indiana,Pulaski__IN,1950,32.96,2712,45.84,1214,20.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5916,Republican,45.84
Indiana,Putnam__IN,3487,28.94,5341,44.33,3174,26.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12048,Republican,44.33
Indiana,Randolph__IN,3870,32.84,4937,41.9,2939,24.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11784,Republican,41.9
Indiana,Ripley__IN,3480,31.82,5033,46.02,2406,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10937,Republican,46.02
Indiana,Rush__IN,2168,27.07,3873,48.36,1948,24.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8008,Republican,48.36
Indiana,St__Joseph__IN,46203,44.23,38934,37.27,18828,18.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104465,Democrat,44.23
Indiana,Scott__IN,4085,51.98,2649,33.71,1092,13.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7859,Democrat,51.98
Indiana,Shelby__IN,4560,28.13,8075,49.81,3521,21.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16211,Republican,49.81
Indiana,Spencer__IN,4301,44.9,3789,39.56,1464,15.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9579,Democrat,44.9
Indiana,Starke__IN,3695,42.19,3100,35.4,1885,21.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8758,Democrat,42.19
Indiana,Steuben__IN,3630,31.65,4868,42.44,2896,25.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11469,Republican,42.44
Indiana,Sullivan__IN,4211,45.93,3052,33.29,1857,20.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9168,Democrat,45.93
Indiana,Switzerland__IN,1535,45.31,1211,35.74,636,18.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3388,Democrat,45.31
Indiana,Tippecanoe__IN,17343,34.46,23050,45.79,9684,19.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50334,Republican,45.79
Indiana,Tipton__IN,2125,26.96,3906,49.55,1816,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7883,Republican,49.55
Indiana,Union__IN,898,30.26,1394,46.97,664,22.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2968,Republican,46.97
Indiana,Vanderburgh__IN,33799,43.99,30271,39.39,12513,16.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76840,Democrat,43.99
Indiana,Vermillion__IN,3652,46.63,2360,30.13,1794,22.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7832,Democrat,46.63
Indiana,Vigo__IN,18050,42.81,15834,37.56,8141,19.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42161,Democrat,42.81
Indiana,Wabash__IN,4518,29.92,7062,46.77,3424,22.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15101,Republican,46.77
Indiana,Warren__IN,1367,34.15,1601,40,1020,25.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4003,Republican,40
Indiana,Warrick__IN,8612,41.78,8087,39.23,3862,18.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20614,Democrat,41.78
Indiana,Washington__IN,4092,40.69,4043,40.2,1846,18.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10057,Democrat,40.69
Indiana,Wayne__IN,9960,36.42,12221,44.69,5095,18.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27346,Republican,44.69
Indiana,Wells__IN,3282,27.26,5799,48.17,2890,24.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12039,Republican,48.17
Indiana,White__IN,2988,29.23,4622,45.22,2582,25.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10221,Republican,45.22
Indiana,Whitley__IN,3569,29.6,5217,43.27,3195,26.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12056,Republican,43.27
Iowa,Adair__IA,1655,39.46,1713,40.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,19.41,1,0.02,11,0.26,,,,,,,,,,,,,,,,,,,,,,,,,4194,Republican,40.84
Iowa,Adams__IA,1034,39.83,863,33.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,26.16,2,0.08,18,0.69,,,,,,,,,,,,,,,,,,,,,,,,,2596,Democrat,39.83
Iowa,Allamakee__IA,2362,35.36,2627,39.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1543,23.1,4,0.06,143,2.14,,,,,,,,,,,,,,,,,,,,,,,,,6679,Republican,39.33
Iowa,Appanoose__IA,2810,44.09,2346,36.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,18.22,6,0.09,50,0.78,,,,,,,,,,,,,,,,,,,,,,,,,6373,Democrat,44.09
Iowa,Audubon__IA,1589,41.03,1373,35.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,22.9,7,0.18,17,0.44,,,,,,,,,,,,,,,,,,,,,,,,,3873,Democrat,41.03
Iowa,Benton__IA,4467,42.79,3469,33.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2454,23.51,8,0.08,41,0.39,,,,,,,,,,,,,,,,,,,,,,,,,10439,Democrat,42.79
Iowa,Black_Hawk__IA,29584,48.06,21398,34.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10182,16.54,64,0.1,322,0.52,,,,,,,,,,,,,,,,,,,,,,,,,61550,Democrat,48.06
Iowa,Boone__IA,5913,48.39,4148,33.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070,16.94,12,0.1,76,0.62,,,,,,,,,,,,,,,,,,,,,,,,,12219,Democrat,48.39
Iowa,Bremer__IA,4774,40.75,4482,38.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2338,19.96,7,0.06,113,0.96,,,,,,,,,,,,,,,,,,,,,,,,,11714,Democrat,40.75
Iowa,Buchanan__IA,4166,43.15,3313,34.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2126,22.02,6,0.06,43,0.45,,,,,,,,,,,,,,,,,,,,,,,,,9654,Democrat,43.15
Iowa,Buena_Vista__IA,3374,36.45,3863,41.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,21.12,13,0.14,52,0.56,,,,,,,,,,,,,,,,,,,,,,,,,9257,Republican,41.73
Iowa,Butler__IA,2548,35.7,3209,44.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333,18.68,10,0.14,37,0.52,,,,,,,,,,,,,,,,,,,,,,,,,7137,Republican,44.96
Iowa,Calhoun__IA,2140,40.58,2169,41.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,17.94,5,0.09,14,0.27,,,,,,,,,,,,,,,,,,,,,,,,,5274,Republican,41.13
Iowa,Carroll__IA,3800,40.11,3439,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192,23.13,3,0.03,41,0.43,,,,,,,,,,,,,,,,,,,,,,,,,9475,Democrat,40.11
Iowa,Cass__IA,2231,31.61,3176,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1608,22.78,3,0.04,40,0.57,,,,,,,,,,,,,,,,,,,,,,,,,7058,Republican,45
Iowa,Cedar__IA,3296,40,2965,35.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1945,23.6,10,0.12,24,0.29,,,,,,,,,,,,,,,,,,,,,,,,,8240,Democrat,40
Iowa,Cerro_Gordo__IA,11415,46.99,8250,33.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4498,18.52,24,0.1,106,0.44,,,,,,,,,,,,,,,,,,,,,,,,,24293,Democrat,46.99
Iowa,Cherokee__IA,2590,37.57,2768,40.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1503,21.8,5,0.07,27,0.39,,,,,,,,,,,,,,,,,,,,,,,,,6893,Republican,40.16
Iowa,Chickasaw__IA,2913,43.87,2129,32.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1566,23.58,2,0.03,30,0.45,,,,,,,,,,,,,,,,,,,,,,,,,6640,Democrat,43.87
Iowa,Clarke__IA,1921,45.09,1417,33.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,21.1,9,0.21,14,0.33,,,,,,,,,,,,,,,,,,,,,,,,,4260,Democrat,45.09
Iowa,Clay__IA,3346,39.93,3011,35.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1964,23.44,6,0.07,53,0.63,,,,,,,,,,,,,,,,,,,,,,,,,8380,Democrat,39.93
Iowa,Clayton__IA,3742,40.72,3044,33.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2309,25.13,13,0.14,82,0.89,,,,,,,,,,,,,,,,,,,,,,,,,9190,Democrat,40.72
Iowa,Clinton__IA,11683,46.81,8746,35.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4414,17.68,13,0.05,104,0.42,,,,,,,,,,,,,,,,,,,,,,,,,24960,Democrat,46.81
Iowa,Crawford__IA,3004,39.16,2693,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1905,24.83,5,0.07,65,0.85,,,,,,,,,,,,,,,,,,,,,,,,,7672,Democrat,39.16
