State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Eric Hass Socialist Labor_Votes,Eric Hass Socialist Labor_Pct,Orval Faubus National States' Rights_Votes,Orval Faubus National States' Rights_Pct,Farrell Dobbs Socialist Workers_Votes,Farrell Dobbs Socialist Workers_Pct,All Others Various_Votes,All Others Various_Pct,Others_Votes,Others_Pct,Farrell Dobbs No Party Listed_Votes,Farrell Dobbs No Party Listed_Pct,Rutherford Decker Prohibition_Votes,Rutherford Decker Prohibition_Pct,Unpledged electors States’ Rights_Votes,Unpledged electors States’ Rights_Pct,Various Candidates Write-ins_Votes,Various Candidates Write-ins_Pct,Lars Daly Independent_Votes,Lars Daly Independent_Pct,Eric Hass Industrial Government_Votes,Eric Hass Industrial Government_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Orval Faubus National States’ Rights_Votes,Orval Faubus National States’ Rights_Pct,C. Benton Coiner Virginia Conservative_Votes,C. Benton Coiner Virginia Conservative_Pct,Total_Votes,Winner,Winner_Pct
Arkansas,Searcy__AR,1022,30.5,2297,68.55,0,0.0,0,0.0,32,0.95,,,,,,,,,,,,,,,,,,,,,,,,,3351,Republican,68.55
Arkansas,Sebastian__AR,8726,42.16,11744,56.75,0,0.0,0,0.0,226,1.09,,,,,,,,,,,,,,,,,,,,,,,,,20696,Republican,56.75
Arkansas,Sevier__AR,1580,55.73,1141,40.25,0,0.0,0,0.0,114,4.02,,,,,,,,,,,,,,,,,,,,,,,,,2835,Democrat,55.73
Arkansas,Sharp__AR,807,45.18,911,51.01,0,0.0,0,0.0,68,3.81,,,,,,,,,,,,,,,,,,,,,,,,,1786,Republican,51.01
Arkansas,Stone__AR,897,46.17,959,49.36,0,0.0,0,0.0,87,4.48,,,,,,,,,,,,,,,,,,,,,,,,,1943,Republican,49.36
Arkansas,Union__AR,6500,47.92,5631,41.51,0,0.0,0,0.0,1434,10.57,,,,,,,,,,,,,,,,,,,,,,,,,13565,Democrat,47.92
Arkansas,Van_Buren__AR,1158,51.08,1009,44.51,0,0.0,0,0.0,100,4.41,,,,,,,,,,,,,,,,,,,,,,,,,2267,Democrat,51.08
Arkansas,Washington__AR,5391,34.38,10088,64.34,0,0.0,0,0.0,200,1.28,,,,,,,,,,,,,,,,,,,,,,,,,15679,Republican,64.34
Arkansas,White__AR,5244,53.33,3985,40.52,0,0.0,0,0.0,605,6.15,,,,,,,,,,,,,,,,,,,,,,,,,9834,Democrat,53.33
Arkansas,Woodruff__AR,1613,63.63,667,26.31,0,0.0,0,0.0,255,10.06,,,,,,,,,,,,,,,,,,,,,,,,,2535,Democrat,63.63
Arkansas,Yell__AR,2008,58.49,1303,37.96,0,0.0,0,0.0,122,3.55,,,,,,,,,,,,,,,,,,,,,,,,,3433,Democrat,58.49
California,Alameda__CA,217172,54.02,183354,45.61,1474,0.37,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,402000,Democrat,54.02
California,Alpine__CA,40,23.26,132,76.74,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,172,Republican,76.74
California,Amador__CA,2690,55.04,2175,44.51,22,0.45,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4887,Democrat,55.04
California,Butte__CA,15163,41.92,20838,57.6,174,0.48,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,36175,Republican,57.6
California,Calaveras__CA,2509,46.8,2820,52.6,32,0.6,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5361,Republican,52.6
California,Colusa__CA,2348,48.3,2497,51.37,16,0.33,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,4861,Republican,51.37
California,Contra_Costa__CA,93622,52.86,82922,46.82,579,0.32,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,177123,Democrat,52.86
California,Del_Norte__CA,3225,51.24,3024,48.05,45,0.71,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,6294,Democrat,51.24
California,El_Dorado__CA,6175,50.05,6065,49.16,97,0.79,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,12337,Democrat,50.05
California,Fresno__CA,72164,55.21,57930,44.32,608,0.47,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,130702,Democrat,55.21
California,Glenn__CA,3410,46.36,3911,53.17,35,0.47,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7356,Republican,53.17
California,Humboldt__CA,20391,52.7,18074,46.71,226,0.59,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,38691,Democrat,52.7
California,Imperial__CA,9119,46.04,10606,53.55,81,0.41,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,19806,Republican,53.55
California,Inyo__CA,2443,45.07,2962,54.65,15,0.28,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5420,Republican,54.65
California,Kern__CA,51440,49.13,52800,50.43,465,0.44,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,104705,Republican,50.43
California,Kings__CA,9439,57.13,6991,42.31,92,0.56,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,16522,Democrat,57.13
California,Lake__CA,2897,40.75,4176,58.74,36,0.51,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7109,Republican,58.74
California,Lassen__CA,3472,59.08,2365,40.24,40,0.68,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5877,Democrat,59.08
California,Los_Angeles__CA,1323818,50.25,1302661,49.45,8020,0.3,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2634499,Democrat,50.25
California,Madera__CA,8126,57.81,5869,41.75,62,0.44,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,14057,Democrat,57.81
California,Marin__CA,27888,42.47,37620,57.29,157,0.24,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,65665,Republican,57.29
California,Mariposa__CA,1338,45.16,1599,53.97,26,0.87,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2963,Republican,53.97
California,Mendocino__CA,9476,50.21,9301,49.29,94,0.5,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,18871,Democrat,50.21
California,Merced__CA,15545,56.23,11990,43.37,111,0.4,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,27646,Democrat,56.23
California,Modoc__CA,1691,47.63,1839,51.8,20,0.57,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3550,Republican,51.8
California,Mono__CA,457,33.24,912,66.33,6,0.43,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1375,Republican,66.33
California,Monterey__CA,25805,43.43,33428,56.26,180,0.31,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,59413,Republican,56.26
California,Napa__CA,13499,46.91,15125,52.56,154,0.53,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,28778,Republican,52.56
California,Nevada__CA,4633,45.69,5419,53.44,89,0.87,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,10141,Republican,53.44
California,Orange__CA,112007,38.95,174891,60.81,701,0.24,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,287599,Republican,60.81
California,Placer__CA,13304,55.75,10439,43.75,120,0.5,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,23863,Democrat,55.75
California,Plumas__CA,3333,61.97,2015,37.47,30,0.56,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5378,Democrat,61.97
California,Riverside__CA,50877,43.38,65855,56.15,544,0.47,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,117276,Republican,56.15
California,Sacramento__CA,109695,56.32,84252,43.26,809,0.42,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,194756,Democrat,56.32
California,San_Benito__CA,2876,48.38,3056,51.4,13,0.22,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,5945,Republican,51.4
California,San_Bernardino__CA,90888,47.51,99481,52.0,944,0.49,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,191313,Republican,52.0
California,San_Diego__CA,171259,43.31,223056,56.41,1106,0.28,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,395421,Republican,56.41
California,San_Francisco__CA,197734,57.78,143001,41.79,1484,0.43,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,342219,Democrat,57.78
California,San_Joaquin__CA,42855,46.76,48441,52.85,361,0.39,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,91657,Republican,52.85
California,San_Luis_Obispo__CA,14975,45.3,17862,54.04,218,0.66,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,33055,Republican,54.04
California,San_Mateo__CA,97154,48.04,104570,51.7,528,0.26,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,202252,Republican,51.7
California,Santa_Barbara__CA,29409,42.99,38805,56.73,188,0.28,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,68402,Republican,56.73
California,Santa_Clara__CA,117667,47.05,131735,52.67,690,0.28,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,250092,Republican,52.67
California,Santa_Cruz__CA,16659,39.95,24858,59.61,187,0.44,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,41704,Republican,59.61
California,Shasta__CA,14691,60.45,9462,38.94,148,0.61,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,24301,Democrat,60.45
California,Sierra__CA,647,52.56,576,46.79,8,0.65,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1231,Democrat,52.56
California,Siskiyou__CA,8245,56.4,6279,42.95,96,0.65,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,14620,Democrat,56.4
California,Solano__CA,26977,58.81,18751,40.88,141,0.31,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,45869,Democrat,58.81
California,Sonoma__CA,29147,45.52,34641,54.1,244,0.38,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,64032,Republican,54.1
California,Stanislaus__CA,30302,49.77,30213,49.62,375,0.61,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,60890,Democrat,49.77
California,Sutter__CA,4379,36.63,7520,62.91,55,0.46,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,11954,Republican,62.91
California,Tehama__CA,5483,49.61,5522,49.96,47,0.43,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,11052,Republican,49.96
California,Trinity__CA,2262,61.17,1418,38.35,18,0.48,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,3698,Democrat,61.17
California,Tulare__CA,24887,45.6,29456,53.97,239,0.43,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,54582,Republican,53.97
California,Tuolumne__CA,3781,50.31,3691,49.11,44,0.58,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,7516,Democrat,50.31
California,Ventura__CA,35334,49.96,35074,49.59,315,0.45,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,70723,Democrat,49.96
California,Yolo__CA,12395,54.87,10104,44.73,90,0.4,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,22589,Democrat,54.87
California,Yuba__CA,4882,47.71,5293,51.72,58,0.57,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,10233,Republican,51.72
Colorado,Adams__CO,21168,53.19,18452,46.36,0,0.0,164,0.41,0,0.0,14,0.04,,,,,,,,,,,,,,,,,,,,,,,39798,Democrat,53.19
Colorado,Alamosa__CO,1811,44.32,2271,55.58,0,0.0,3,0.07,0,0.0,1,0.02,,,,,,,,,,,,,,,,,,,,,,,4086,Republican,55.58
Colorado,Arapahoe__CO,17400,39.62,26379,60.07,0,0.0,109,0.25,0,0.0,28,0.06,,,,,,,,,,,,,,,,,,,,,,,43916,Republican,60.07
Colorado,Archuleta__CO,567,53.64,489,46.26,0,0.0,1,0.09,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1057,Democrat,53.64
Colorado,Baca__CO,952,34.34,1815,65.48,0,0.0,2,0.07,0,0.0,3,0.11,,,,,,,,,,,,,,,,,,,,,,,2772,Republican,65.48
Colorado,Bent__CO,1228,42.29,1671,57.54,0,0.0,4,0.14,0,0.0,1,0.03,,,,,,,,,,,,,,,,,,,,,,,2904,Republican,57.54
Colorado,Boulder__CO,12276,38.13,19791,61.47,0,0.0,105,0.33,0,0.0,25,0.08,,,,,,,,,,,,,,,,,,,,,,,32197,Republican,61.47
Colorado,Chaffee__CO,1918,47.76,2094,52.14,0,0.0,3,0.07,0,0.0,1,0.02,,,,,,,,,,,,,,,,,,,,,,,4016,Republican,52.14
Colorado,Cheyenne__CO,419,34.15,806,65.69,0,0.0,2,0.16,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1227,Republican,65.69
Colorado,Clear_Creek__CO,688,41.65,964,58.35,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1652,Republican,58.35
Colorado,Conejos__CO,2069,58.73,1367,38.8,0,0.0,42,1.19,0,0.0,45,1.28,,,,,,,,,,,,,,,,,,,,,,,3523,Democrat,58.73
Colorado,Costilla__CO,1351,67.52,637,31.83,0,0.0,10,0.5,0,0.0,3,0.15,,,,,,,,,,,,,,,,,,,,,,,2001,Democrat,67.52
Colorado,Crowley__CO,705,39.06,1099,60.89,0,0.0,1,0.06,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1805,Republican,60.89
Colorado,Custer__CO,314,38.15,509,61.85,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,823,Republican,61.85
Colorado,Delta__CO,2689,36.62,4644,63.24,0,0.0,6,0.08,0,0.0,4,0.05,,,,,,,,,,,,,,,,,,,,,,,7343,Republican,63.24
Colorado,Denver__CO,109637,49.68,109446,49.59,0,0.0,1429,0.65,0,0.0,189,0.09,,,,,,,,,,,,,,,,,,,,,,,220701,Democrat,49.68
Colorado,Dolores__CO,386,44.78,476,55.22,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,862,Republican,55.22
Colorado,Douglas__CO,823,35.58,1490,64.42,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,2313,Republican,64.42
Colorado,Eagle__CO,880,47.03,989,52.86,0,0.0,2,0.11,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1871,Republican,52.86
Colorado,El_Paso__CO,17018,34.94,31625,64.93,0,0.0,40,0.08,0,0.0,21,0.04,,,,,,,,,,,,,,,,,,,,,,,48704,Republican,64.93
Colorado,Elbert__CO,686,35.58,1240,64.32,0,0.0,2,0.1,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1928,Republican,64.32
Colorado,Fremont__CO,3730,39.45,5690,60.19,0,0.0,13,0.14,0,0.0,21,0.22,,,,,,,,,,,,,,,,,,,,,,,9454,Republican,60.19
Colorado,Garfield__CO,2313,41.76,3215,58.04,0,0.0,9,0.16,0,0.0,2,0.04,,,,,,,,,,,,,,,,,,,,,,,5539,Republican,58.04
Colorado,Gilpin__CO,223,41.45,315,58.55,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,538,Republican,58.55
Colorado,Grand__CO,657,37.27,1104,62.62,0,0.0,1,0.06,0,0.0,1,0.06,,,,,,,,,,,,,,,,,,,,,,,1763,Republican,62.62
Colorado,Gunnison__CO,1044,44.56,1296,55.31,0,0.0,1,0.04,0,0.0,2,0.09,,,,,,,,,,,,,,,,,,,,,,,2343,Republican,55.31
Colorado,Hinsdale__CO,82,37.27,138,62.73,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,220,Republican,62.73
Colorado,Huerfano__CO,2673,65.95,1367,33.73,0,0.0,8,0.2,0,0.0,5,0.12,,,,,,,,,,,,,,,,,,,,,,,4053,Democrat,65.95
Colorado,Jackson__CO,360,41.62,504,58.27,0,0.0,1,0.12,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,865,Republican,58.27
Colorado,Jefferson__CO,22962,40.14,34105,59.62,0,0.0,107,0.19,0,0.0,30,0.05,,,,,,,,,,,,,,,,,,,,,,,57204,Republican,59.62
Colorado,Kiowa__CO,498,36.51,865,63.42,0,0.0,1,0.07,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1364,Republican,63.42
Colorado,Kit_Carson__CO,1103,32.82,2248,66.88,0,0.0,2,0.06,0,0.0,8,0.24,,,,,,,,,,,,,,,,,,,,,,,3361,Republican,66.88
Colorado,La_Plata__CO,3329,41.04,4772,58.83,0,0.0,6,0.07,0,0.0,4,0.05,,,,,,,,,,,,,,,,,,,,,,,8111,Republican,58.83
Colorado,Lake__CO,1842,65.72,954,34.03,0,0.0,2,0.07,0,0.0,5,0.18,,,,,,,,,,,,,,,,,,,,,,,2803,Democrat,65.72
Colorado,Larimer__CO,7550,32.47,15671,67.39,0,0.0,23,0.1,0,0.0,11,0.05,,,,,,,,,,,,,,,,,,,,,,,23255,Republican,67.39
Colorado,Las_Animas__CO,6704,68.96,2989,30.74,0,0.0,15,0.15,0,0.0,14,0.14,,,,,,,,,,,,,,,,,,,,,,,9722,Democrat,68.96
Colorado,Lincoln__CO,1041,40.95,1498,58.93,0,0.0,3,0.12,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,2542,Republican,58.93
Colorado,Logan__CO,3334,39.97,5002,59.97,0,0.0,1,0.01,0,0.0,4,0.05,,,,,,,,,,,,,,,,,,,,,,,8341,Republican,59.97
Colorado,Mesa__CO,9072,40.99,13015,58.81,0,0.0,32,0.14,0,0.0,13,0.06,,,,,,,,,,,,,,,,,,,,,,,22132,Republican,58.81
Colorado,Mineral__CO,158,51.8,146,47.87,0,0.0,1,0.33,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,305,Democrat,51.8
Colorado,Moffat__CO,1200,40.58,1754,59.32,0,0.0,2,0.07,0,0.0,1,0.03,,,,,,,,,,,,,,,,,,,,,,,2343,Republican,59.32
Colorado,Montezuma__CO,2115,43.16,2778,56.69,0,0.0,5,0.1,0,0.0,2,0.04,,,,,,,,,,,,,,,,,,,,,,,4900,Republican,56.69
Colorado,Montrose__CO,2861,41.31,4040,58.34,0,0.0,17,0.25,0,0.0,7,0.1,,,,,,,,,,,,,,,,,,,,,,,6925,Republican,58.34
Colorado,Morgan__CO,3151,38.15,5092,61.65,0,0.0,11,0.13,0,0.0,5,0.06,,,,,,,,,,,,,,,,,,,,,,,8259,Republican,61.65
Colorado,Otero__CO,4199,41.05,6015,58.8,0,0.0,7,0.07,0,0.0,8,0.08,,,,,,,,,,,,,,,,,,,,,,,10229,Republican,58.8
Colorado,Ouray__CO,432,45.96,508,54.04,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,940,Republican,54.04
Colorado,Park__CO,438,40.48,642,59.33,0,0.0,2,0.18,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1082,Republican,59.33
Colorado,Phillips__CO,862,37.19,1455,62.77,0,0.0,1,0.04,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,2318,Republican,62.77
Colorado,Pitkin__CO,488,41.82,679,58.18,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1167,Republican,58.18
Colorado,Prowers__CO,2457,40.75,3567,59.15,0,0.0,3,0.05,0,0.0,3,0.05,,,,,,,,,,,,,,,,,,,,,,,6030,Republican,59.15
Colorado,Pueblo__CO,27421,56.44,20579,42.36,0,0.0,541,1.11,0,0.0,41,0.08,,,,,,,,,,,,,,,,,,,,,,,48582,Democrat,56.44
Colorado,Rio_Blanco__CO,794,36.29,1391,63.57,0,0.0,2,0.09,0,0.0,1,0.05,,,,,,,,,,,,,,,,,,,,,,,2188,Republican,63.57
Colorado,Rio_Grande__CO,1782,41.33,2524,58.53,0,0.0,5,0.12,0,0.0,1,0.02,,,,,,,,,,,,,,,,,,,,,,,4312,Republican,58.53
Colorado,Routt__CO,1414,46.1,1651,53.83,0,0.0,1,0.03,0,0.0,1,0.03,,,,,,,,,,,,,,,,,,,,,,,3067,Republican,53.83
Colorado,Saguache__CO,984,50.49,956,49.05,0,0.0,6,0.31,0,0.0,3,0.15,,,,,,,,,,,,,,,,,,,,,,,1949,Democrat,50.49
Colorado,San_Juan__CO,261,54.15,218,45.23,0,0.0,3,0.62,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,482,Democrat,54.15
Colorado,San_Miguel__CO,612,53.73,525,46.09,0,0.0,2,0.18,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,1139,Democrat,53.73
Colorado,Sedgwick__CO,769,38.39,1230,61.41,0,0.0,3,0.15,0,0.0,1,0.05,,,,,,,,,,,,,,,,,,,,,,,2003,Republican,61.41
Colorado,Summit__CO,400,48.37,424,51.27,0,0.0,3,0.36,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,827,Republican,51.27
Colorado,Teller__CO,622,46.11,723,53.6,0,0.0,3,0.22,0,0.0,1,0.07,,,,,,,,,,,,,,,,,,,,,,,1349,Republican,53.6
Colorado,Washington__CO,1039,34.38,1979,65.49,0,0.0,3,0.01,0,0.0,1,0.03,,,,,,,,,,,,,,,,,,,,,,,3022,Republican,65.49
Colorado,Weld__CO,11179,38.83,17558,60.99,0,0.0,30,0.1,0,0.0,23,0.08,,,,,,,,,,,,,,,,,,,,,,,28790,Republican,60.99
Colorado,Yuma__CO,1489,34.59,2806,65.18,0,0.0,5,0.12,0,0.0,5,0.12,,,,,,,,,,,,,,,,,,,,,,,4305,Republican,65.18
Connecticut,Fairfield__CT,146442,46.6,167778,53.39,6,0.01,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,314226,Republican,53.39
Connecticut,Hartford__CT,195403,58.88,136459,41.12,2,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,331864,Democrat,58.88
Connecticut,Litchfield__CT,29062,46.05,34043,53.94,3,0.01,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,63108,Republican,53.94
Connecticut,Middlesex__CT,22158,50.13,22045,49.87,1,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,44204,Democrat,50.13
Connecticut,New_Haven__CT,188685,57.96,136852,42.04,2,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,325539,Democrat,57.96
Connecticut,New_London__CT,40625,51.62,38070,48.38,1,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,78696,Democrat,51.62
Connecticut,Tolland__CT,14575,48.65,15386,51.35,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,29961,Republican,51.35
Connecticut,Windham__CT,20105,56.98,15180,43.02,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,35285,Democrat,56.98
Delaware,Kent__DE,10754,49.75,10697,49.49,0,0.0,0,0.0,0,0.0,0,0.0,165,0.76,,,,,,,,,,,,,,,,,,,,,21616,Democrat,49.75
Delaware,New_Castle__DE,73364,51.31,69284,48.46,0,0.0,0,0.0,0,0.0,0,0.0,326,0.23,,,,,,,,,,,,,,,,,,,,,142974,Democrat,51.31
Delaware,Sussex__DE,15472,48.21,16392,51.08,0,0.0,0,0.0,0,0.0,0,0.0,229,0.71,,,,,,,,,,,,,,,,,,,,,32093,Republican,51.08
Florida,Alachua__FL,9279,47.95,10072,52.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,19351,Republican,52.05
Florida,Baker__FL,1469,78.68,398,21.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,1867,Democrat,78.68
Florida,Bay__FL,10579,66.06,5435,33.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,16014,Democrat,66.06
Florida,Bradford__FL,2535,69.15,1131,30.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,3666,Democrat,69.15
Florida,Brevard__FL,11069,38.63,17585,61.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,28654,Republican,61.37
Florida,Broward__FL,47811,41.18,68294,58.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,116105,Republican,58.82
Florida,Calhoun__FL,1594,71.54,634,28.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,2228,Democrat,71.54
Florida,Charlotte__FL,1941,39.08,3026,60.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,4967,Republican,60.92
Florida,Citrus__FL,1730,48.18,1861,51.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,3591,Republican,51.82
Florida,Clay__FL,2728,52.03,2515,47.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,5243,Democrat,52.03
Florida,Collier__FL,1750,39.26,2708,60.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,4458,Republican,60.74
Florida,Columbia__FL,3695,63.83,2094,36.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,5789,Democrat,63.83
Florida,DeSoto__FL,1680,49.9,1687,50.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,3367,Republican,50.1
Florida,Dixie__FL,976,71.35,392,28.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,1368,Democrat,71.35
Florida,Duval__FL,70091,54.27,59073,45.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,129164,Democrat,54.27
Florida,Escambia__FL,28288,61.21,17925,38.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,46213,Democrat,61.21
Florida,Flagler__FL,933,68.65,426,31.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,1359,Democrat,68.65
Florida,Franklin__FL,1494,66.16,764,33.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,2258,Democrat,66.16
Florida,Gadsden__FL,2343,53.82,2010,46.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,4353,Democrat,53.82
Florida,Gilchrist__FL,834,75.07,277,24.93,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,1111,Democrat,75.07
