State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Ross Perot_Votes,Ross Perot_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Ross Perot Reform_Votes,Ross Perot Reform_Pct,Harry Browne Libertarian_Votes,Harry Browne Libertarian_Pct,Ralph Nader Green_Votes,Ralph Nader Green_Pct,Ralph Nader [ 2 ] Green_Votes,Ralph Nader [ 2 ] Green_Pct,Harry Browne [ 2 ] Libertarian_Votes,Harry Browne [ 2 ] Libertarian_Pct,All Others [ a ] Various_Votes,All Others [ a ] Various_Pct,Harry E. Browne Libertarian_Votes,Harry E. Browne Libertarian_Pct,Others_Votes,Others_Pct,Ralph Nader [ 4 ] Green_Votes,Ralph Nader [ 4 ] Green_Pct,John Hagelin [ 4 ] Natural Law_Votes,John Hagelin [ 4 ] Natural Law_Pct,Ross Perot [ 3 ] Reform_Votes,Ross Perot [ 3 ] Reform_Pct,Various candidates [ 3 ] Other parties_Votes,Various candidates [ 3 ] Other parties_Pct,Howard Phillips Independent_Votes,Howard Phillips Independent_Pct,John Hagelin Natural Law_Votes,John Hagelin Natural Law_Pct,No Candidate [ 3 ] None of the Above_Votes,No Candidate [ 3 ] None of the Above_Pct,Ralph Nader [ 3 ] Green_Votes,Ralph Nader [ 3 ] Green_Pct,Ross Perot [ 10 ] Reform_Votes,Ross Perot [ 10 ] Reform_Pct,Harry Browne [ 10 ] Libertarian_Votes,Harry Browne [ 10 ] Libertarian_Pct,Various candidates [ 10 ] Other parties_Votes,Various candidates [ 10 ] Other parties_Pct,Ross Perot Independence_Votes,Ross Perot Independence_Pct,Ralph Nader [ 5 ] Green_Votes,Ralph Nader [ 5 ] Green_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Howard Phillips U.S. Taxpayers_Votes,Howard Phillips U.S. Taxpayers_Pct,Ralph Nader [ 4 ] Pacific Green_Votes,Ralph Nader [ 4 ] Pacific Green_Pct,Various candidates [ 13 ] Other parties_Votes,Various candidates [ 13 ] Other parties_Pct,Harry Browne [ 3 ] Libertarian_Votes,Harry Browne [ 3 ] Libertarian_Pct,John Hagelin [ 3 ] Natural Law_Votes,John Hagelin [ 3 ] Natural Law_Pct,Total_Votes,Winner,Winner_Pct
Kentucky,Logan__KY,4181,47.47,3888,44.15,704,7.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,34,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8807,Democrat,47.47
Kentucky,Lyon__KY,1641,55.89,999,34.03,284,9.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2936,Democrat,55.89
Kentucky,Madison__KY,8142,42.62,9212,48.23,1613,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,135,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19102,Republican,48.23
Kentucky,Magoffin__KY,2249,55.6,1434,35.45,337,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4045,Democrat,55.6
Kentucky,Marion__KY,2922,51.17,2013,35.25,757,13.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,18,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5710,Democrat,51.17
Kentucky,Marshall__KY,6054,50.12,4579,37.91,1391,11.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,54,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12078,Democrat,50.12
Kentucky,Martin__KY,1807,47,1612,41.92,401,10.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,25,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3845,Democrat,47
Kentucky,Mason__KY,2444,44.12,2588,46.72,484,8.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,23,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5539,Republican,46.72
Kentucky,McCracken__KY,12670,50.1,10221,40.42,2268,8.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,128,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25287,Democrat,50.1
Kentucky,McCreary__KY,1710,35.66,2527,52.7,488,10.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,70,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4795,Republican,52.7
Kentucky,McLean__KY,1834,51.02,1368,38.05,385,10.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3595,Democrat,51.02
Kentucky,Meade__KY,3653,49.04,2855,38.33,912,12.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,29,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7449,Democrat,49.04
Kentucky,Menifee__KY,979,54.97,608,34.14,179,10.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,15,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781,Democrat,54.97
Kentucky,Mercer__KY,3179,43.66,3264,44.82,738,10.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,101,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7282,Republican,44.82
Kentucky,Metcalfe__KY,1349,39.95,1651,48.89,355,10.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3377,Republican,48.89
Kentucky,Monroe__KY,1114,22.96,3300,68.03,415,8.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4851,Republican,68.03
Kentucky,Montgomery__KY,3372,49.62,2681,39.45,705,10.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,38,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6796,Democrat,49.62
Kentucky,Morgan__KY,1843,49.88,1439,38.94,380,10.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,33,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3695,Democrat,49.88
Kentucky,Muhlenberg__KY,6564,57.65,3569,31.35,1218,10.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,35,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11386,Democrat,57.65
Kentucky,Nelson__KY,5392,48.32,4645,41.63,1067,9.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11159,Democrat,48.32
Kentucky,Nicholas__KY,1092,47.25,950,41.11,265,11.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311,Democrat,47.25
Kentucky,Ohio__KY,3487,43.2,3475,43.05,1076,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,34,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8072,Democrat,43.2
Kentucky,Oldham__KY,6202,33.89,10477,57.25,1521,8.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,101,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18301,Republican,57.25
Kentucky,Owen__KY,1603,42.23,1709,45.02,454,11.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3796,Republican,45.02
Kentucky,Owsley__KY,647,37.44,920,53.24,153,8.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1728,Republican,53.24
Kentucky,Pendleton__KY,1926,41.76,2177,47.2,462,10.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,47,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4612,Republican,47.2
Kentucky,Perry__KY,6015,58.27,3382,32.76,894,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,32,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10323,Democrat,58.27
Kentucky,Pike__KY,14126,60.12,7160,30.47,2148,9.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,61,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23495,Democrat,60.12
Kentucky,Powell__KY,2156,50.86,1526,36,523,12.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,34,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4239,Democrat,50.86
Kentucky,Pulaski__KY,5340,28.36,11945,63.44,1420,7.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,124,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18829,Republican,63.44
Kentucky,Robertson__KY,360,42.35,368,43.29,117,13.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,Republican,43.29
Kentucky,Rockcastle__KY,1160,24.95,3106,66.8,338,7.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4650,Republican,66.8
Kentucky,Rowan__KY,3215,51,2309,36.63,724,11.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,56,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6304,Democrat,51
Kentucky,Russell__KY,1582,24.5,4017,62.22,837,12.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,20,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6456,Republican,62.22
Kentucky,Scott__KY,4258,44.28,4349,45.23,977,10.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9615,Republican,45.23
Kentucky,Shelby__KY,4629,43.02,5307,49.32,780,7.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10761,Republican,49.32
Kentucky,Simpson__KY,2749,51.31,2186,40.8,401,7.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5358,Democrat,51.31
Kentucky,Spencer__KY,1404,41.69,1614,47.92,341,10.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3368,Republican,47.92
Kentucky,Taylor__KY,2897,34.76,4573,54.87,829,9.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,36,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8335,Republican,54.87
Kentucky,Todd__KY,1744,42.35,1912,46.43,424,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,38,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4118,Republican,46.43
Kentucky,Trigg__KY,2087,46.65,1975,44.14,394,8.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,18,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4474,Democrat,46.65
Kentucky,Trimble__KY,1245,48.48,999,38.9,308,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,16,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2568,Democrat,48.48
Kentucky,Union__KY,2913,57.3,1554,30.57,598,11.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5084,Democrat,57.3
Kentucky,Warren__KY,11642,39.59,15784,53.68,1835,6.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,145,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29406,Republican,53.68
Kentucky,Washington__KY,1639,39.39,2116,50.85,383,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,23,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4161,Republican,50.85
Kentucky,Wayne__KY,2422,40,3122,51.56,481,7.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6055,Republican,51.56
Kentucky,Webster__KY,2852,55.9,1568,30.73,660,12.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,22,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5102,Democrat,55.9
Kentucky,Whitley__KY,4174,39.08,5402,50.58,1027,9.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,77,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10680,Republican,50.58
Kentucky,Wolfe__KY,1297,56.46,772,33.61,202,8.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,26,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297,Democrat,56.46
Kentucky,Woodford__KY,3910,43.56,4270,47.57,746,8.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,51,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8977,Republican,47.57
Louisiana,Acadia__LA,12300,51.41,9246,38.64,0,0,107,0.45,2234,9.34,0,0,0,0,0,0,0,0,0,0,40,0.17,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23927,Democrat,51.41
Louisiana,Allen__LA,4960,55.89,2589,29.18,0,0,100,1.13,1187,13.38,0,0,0,0,0,0,0,0,0,0,38,0.43,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8874,Democrat,55.89
Louisiana,Ascension__LA,15263,51.91,10885,37.02,0,0,160,0.54,3027,10.3,0,0,0,0,0,0,0,0,0,0,65,0.22,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29400,Democrat,51.91
Louisiana,Assumption__LA,6416,62.83,2698,26.42,0,0,129,1.26,904,8.85,0,0,0,0,0,0,0,0,0,0,65,0.64,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10212,Democrat,62.83
Louisiana,Avoyelles__LA,9689,59.04,4433,27.01,0,0,262,1.6,1937,11.8,0,0,0,0,0,0,0,0,0,0,89,0.54,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16410,Democrat,59.04
Louisiana,Beauregard__LA,4925,39.4,5526,44.21,0,0,118,0.94,1834,14.67,0,0,0,0,0,0,0,0,0,0,96,0.77,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12499,Republican,44.21
Louisiana,Bienville__LA,4335,58.71,2402,32.53,0,0,82,1.11,457,6.19,0,0,0,0,0,0,0,0,0,0,108,1.46,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7384,Democrat,58.71
Louisiana,Bossier__LA,15504,43.82,16852,47.63,0,0,225,0.64,2660,7.52,0,0,0,0,0,0,0,0,0,0,141,0.4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35382,Republican,47.63
Louisiana,Caddo__LA,55543,55.89,38445,38.69,0,0,390,0.39,4821,4.85,0,0,0,0,0,0,0,0,0,0,180,0.18,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99379,Democrat,55.89
Louisiana,Calcasieu__LA,38238,51.91,26494,35.97,0,0,435,0.59,8281,11.24,0,0,0,0,0,0,0,0,0,0,213,0.29,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73661,Democrat,51.91
Louisiana,Caldwell__LA,2117,46.44,1842,40.4,0,0,47,1.03,514,11.27,0,0,0,0,0,0,0,0,0,0,39,0.86,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4559,Democrat,46.44
Louisiana,Cameron__LA,2103,50.7,1365,32.91,0,0,56,1.35,594,14.32,0,0,0,0,0,0,0,0,0,0,30,0.72,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4148,Democrat,50.7
Louisiana,Catahoula__LA,2692,52.11,1770,34.26,0,0,50,0.97,615,11.9,0,0,0,0,0,0,0,0,0,0,39,0.75,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5166,Democrat,52.11
Louisiana,Claiborne__LA,3609,53.55,2500,37.1,0,0,59,0.88,530,7.86,0,0,0,0,0,0,0,0,0,0,41,0.61,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6739,Democrat,53.55
Louisiana,Concordia__LA,4565,52.38,3134,35.96,0,0,83,0.95,855,9.81,0,0,0,0,0,0,0,0,0,0,78,0.9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8715,Democrat,52.38
Louisiana,De_Soto__LA,6221,59.13,3526,33.52,0,0,72,0.68,646,6.14,0,0,0,0,0,0,0,0,0,0,55,0.52,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10520,Democrat,59.13
Louisiana,East_Baton_Rouge__LA,83493,48.93,77811,45.6,0,0,917,0.54,7990,4.68,0,0,0,0,0,0,0,0,0,0,436,0.26,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170647,Democrat,48.93
Louisiana,East_Carroll__LA,2149,63,1008,29.55,0,0,44,1.29,186,5.45,0,0,0,0,0,0,0,0,0,0,24,0.7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3411,Democrat,63
Louisiana,East_Feliciana__LA,4714,56.11,2949,35.1,0,0,62,0.74,660,7.86,0,0,0,0,0,0,0,0,0,0,16,0.19,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8401,Democrat,56.11
Louisiana,Evangeline__LA,7847,52.83,5278,35.53,0,0,182,1.23,1447,9.74,0,0,0,0,0,0,0,0,0,0,100,0.67,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14854,Democrat,52.83
Louisiana,Franklin__LA,4076,45.29,3961,44.01,0,0,88,0.98,814,9.04,0,0,0,0,0,0,0,0,0,0,61,0.68,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9000,Democrat,45.29
Louisiana,Grant__LA,2980,40.87,3117,42.75,0,0,88,1.21,1055,14.47,0,0,0,0,0,0,0,0,0,0,52,0.71,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7292,Republican,42.75
Louisiana,Iberia__LA,15087,50.35,12014,40.09,0,0,220,0.73,2448,8.17,0,0,0,0,0,0,0,0,0,0,196,0.65,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29965,Democrat,50.35
Louisiana,Iberville__LA,9553,64.2,4031,27.09,0,0,151,1.01,1076,7.23,0,0,0,0,0,0,0,0,0,0,68,0.46,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14879,Democrat,64.2
Louisiana,Jackson__LA,3368,47.66,3030,42.88,0,0,62,0.88,571,8.08,0,0,0,0,0,0,0,0,0,0,36,0.51,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7067,Democrat,47.66
Louisiana,Jefferson__LA,80407,43.59,92820,50.32,0,0,1068,0.58,9667,5.24,0,0,0,0,0,0,0,0,0,0,504,0.27,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184466,Republican,50.32
Louisiana,Jefferson_Davis__LA,6897,53.29,4311,33.31,0,0,120,0.93,1543,11.92,0,0,0,0,0,0,0,0,0,0,72,0.56,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12943,Democrat,53.29
Louisiana,Lafayette__LA,32504,43.65,36419,48.91,0,0,566,0.76,4631,6.22,0,0,0,0,0,0,0,0,0,0,348,0.47,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74468,Republican,48.91
Louisiana,Lafourche__LA,18810,52.84,12105,34.01,0,0,388,1.09,3984,11.19,0,0,0,0,0,0,0,0,0,0,309,0.87,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35596,Democrat,52.84
Louisiana,LaSalle__LA,2543,39.09,2925,44.96,0,0,63,0.97,947,14.56,0,0,0,0,0,0,0,0,0,0,28,0.43,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6506,Republican,44.96
Louisiana,Lincoln__LA,7903,49.85,6973,43.98,0,0,101,0.64,761,4.8,0,0,0,0,0,0,0,0,0,0,117,0.74,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15855,Democrat,49.85
Louisiana,Livingston__LA,13276,38.94,16159,47.39,0,0,322,0.94,4150,12.17,0,0,0,0,0,0,0,0,0,0,188,0.55,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34095,Republican,47.39
Louisiana,Madison__LA,3085,60.91,1591,31.41,0,0,48,0.95,315,6.22,0,0,0,0,0,0,0,0,0,0,26,0.51,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5065,Democrat,60.91
Louisiana,Morehouse__LA,6160,49.31,5193,41.57,0,0,106,0.85,963,7.71,0,0,0,0,0,0,0,0,0,0,71,0.57,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12493,Democrat,49.31
Louisiana,Natchitoches__LA,8296,54.69,5471,36.06,0,0,223,1.47,1053,6.94,0,0,0,0,0,0,0,0,0,0,127,0.84,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15170,Democrat,54.69
Louisiana,Orleans__LA,144720,76.2,39576,20.84,0,0,1256,0.66,3805,2,0,0,0,0,0,0,0,0,0,0,554,0.29,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189911,Democrat,76.2
Louisiana,Ouachita__LA,24525,42.58,28559,49.59,0,0,458,0.8,3586,6.23,0,0,0,0,0,0,0,0,0,0,466,0.81,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57594,Republican,49.59
Louisiana,Plaquemines__LA,5348,49.53,4493,41.61,0,0,71,0.66,856,7.93,0,0,0,0,0,0,0,0,0,0,29,0.27,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10797,Democrat,49.53
Louisiana,Pointe_Coupee__LA,6835,60.32,3545,31.28,0,0,73,0.64,845,7.46,0,0,0,0,0,0,0,0,0,0,34,0.3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11332,Democrat,60.32
Louisiana,Rapides__LA,23004,46.07,21548,43.16,0,0,358,0.72,4670,9.35,0,0,0,0,0,0,0,0,0,0,351,0.7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49931,Democrat,46.07
Louisiana,Red_River__LA,2641,61.48,1344,31.28,0,0,20,0.47,268,6.24,0,0,0,0,0,0,0,0,0,0,23,0.54,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296,Democrat,61.48
Louisiana,Richland__LA,4143,46.5,3965,44.5,0,0,96,1.08,645,7.24,0,0,0,0,0,0,0,0,0,0,61,0.68,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8910,Democrat,46.5
Louisiana,Sabine__LA,4263,47.33,3543,39.34,0,0,99,1.1,1043,11.58,0,0,0,0,0,0,0,0,0,0,59,0.66,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9007,Democrat,47.33
Louisiana,St__Bernard__LA,14312,46.33,13549,43.86,0,0,233,0.75,2664,8.62,0,0,0,0,0,0,0,0,0,0,134,0.43,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30892,Democrat,46.33
Louisiana,St__Charles__LA,10612,49.61,9316,43.55,0,0,120,0.56,1307,6.11,0,0,0,0,0,0,0,0,0,0,38,0.18,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21393,Democrat,49.61
Louisiana,St__Helena__LA,3692,65.83,1455,25.95,0,0,26,0.46,417,7.44,0,0,0,0,0,0,0,0,0,0,18,0.32,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5608,Democrat,65.83
Louisiana,St__James__LA,7247,67.46,2832,26.36,0,0,41,0.38,608,5.66,0,0,0,0,0,0,0,0,0,0,15,0.14,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10743,Democrat,67.46
Louisiana,St__John_the_Baptist__LA,9937,58.28,6025,35.34,0,0,82,0.48,966,5.67,0,0,0,0,0,0,0,0,0,0,41,0.24,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17051,Democrat,58.28
