State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,All Others_Votes,All Others_Pct,Total_Votes,Winner,Winner_Pct
North Carolina,Richmond__NC,7787,39.18,11931,60.04,155,0.78,0,0,19873,Republican,60.04
North Carolina,Robeson__NC,16728,35.77,29647,63.39,395,0.84,0,0,46770,Republican,63.39
North Carolina,Rockingham__NC,15676,31.61,33447,67.44,472,0.95,0,0,49595,Republican,67.44
North Carolina,Rowan__NC,23788,31.55,50807,67.39,799,1.06,0,0,75394,Republican,67.39
North Carolina,Rutherford__NC,8914,25.71,25456,73.42,300,0.87,0,0,34670,Republican,73.42
North Carolina,Sampson__NC,9797,34.74,18178,64.46,226,0.8,0,0,28201,Republican,64.46
North Carolina,Scotland__NC,6754,46.18,7767,53.1,105,0.72,0,0,14626,Republican,53.1
North Carolina,Stanly__NC,8881,24.19,27518,74.95,315,0.86,0,0,36714,Republican,74.95
North Carolina,Stokes__NC,5380,19.8,21548,79.29,247,0.91,0,0,27175,Republican,79.29
North Carolina,Surry__NC,8613,22.96,28565,76.16,330,0.88,0,0,37508,Republican,76.16
North Carolina,Swain__NC,2643,37.48,4311,61.13,98,1.39,0,0,7052,Republican,61.13
North Carolina,Transylvania__NC,8972,43.18,11492,55.3,316,1.52,0,0,20780,Republican,55.3
North Carolina,Tyrrell__NC,680,38.7,1057,60.16,20,1.14,0,0,1757,Republican,60.16
North Carolina,Union__NC,51168,36.72,86271,61.91,1916,1.37,0,0,139355,Republican,61.91
North Carolina,Vance__NC,11292,56.2,8614,42.87,186,0.93,0,0,20092,Democrat,56.2
North Carolina,Wake__NC,402984,61.66,236735,36.22,13861,2.12,0,0,653580,Democrat,61.66
North Carolina,Warren__NC,5872,58.64,3976,39.71,165,1.65,0,0,10013,Democrat,58.64
North Carolina,Washington__NC,3138,52.79,2768,46.57,38,0.64,0,0,5944,Democrat,52.79
North Carolina,Watauga__NC,17225,52.05,15254,46.09,616,1.86,0,0,33095,Democrat,52.05
North Carolina,Wayne__NC,22618,41.3,31580,57.67,564,1.03,0,0,54762,Republican,57.67
North Carolina,Wilkes__NC,7194,19.81,28812,79.33,314,0.86,0,0,36320,Republican,79.33
North Carolina,Wilson__NC,19909,49.72,19750,49.32,386,0.96,0,0,40045,Democrat,49.72
North Carolina,Yadkin__NC,3739,18.33,16439,80.6,219,1.07,0,0,20397,Republican,80.6
North Carolina,Yancey__NC,3635,32.22,7509,66.55,139,1.23,0,0,11283,Republican,66.55
North Dakota,Adams__ND,215,17.9,962,80.1,24,2,0,0,1201,Republican,80.1
North Dakota,Barnes__ND,1661,31.11,3531,66.14,147,2.75,0,0,5339,Republican,66.14
North Dakota,Benson__ND,795,39.71,1163,58.09,44,2.2,0,0,2002,Republican,58.09
North Dakota,Billings__ND,93,14.37,543,83.93,11,1.7,0,0,647,Republican,83.93
North Dakota,Bottineau__ND,735,21.32,2628,76.24,84,2.44,0,0,3447,Republican,76.24
North Dakota,Bowman__ND,207,12.79,1384,85.54,27,1.67,0,0,1618,Republican,85.54
North Dakota,Burke__ND,130,12.31,909,86.08,17,1.61,0,0,1056,Republican,86.08
North Dakota,Burleigh__ND,14215,27.2,36595,70.02,1453,2.78,0,0,52263,Republican,70.02
North Dakota,Cass__ND,40304,44.36,47873,52.69,2674,2.94,0,0,90851,Republican,52.69
North Dakota,Cavalier__ND,491,24.71,1461,73.53,35,1.76,0,0,1987,Republican,73.53
North Dakota,Dickey__ND,557,22.71,1829,74.56,67,2.73,0,0,2453,Republican,74.56
North Dakota,Divide__ND,253,21.07,914,76.1,34,2.83,0,0,1201,Republican,76.1
North Dakota,Dunn__ND,332,14.81,1877,83.72,33,1.47,0,0,2242,Republican,83.72
North Dakota,Eddy__ND,316,26.22,862,71.54,27,2.24,0,0,1205,Republican,71.54
North Dakota,Emmons__ND,205,10.62,1697,87.93,28,1.45,0,0,1930,Republican,87.93
North Dakota,Foster__ND,335,19.67,1326,77.86,42,2.47,0,0,1703,Republican,77.86
North Dakota,Golden_Valley__ND,122,12.31,847,85.47,22,2.22,0,0,991,Republican,85.47
North Dakota,Grand_Forks__ND,12469,39.7,18123,57.7,819,2.61,0,0,31411,Republican,57.7
North Dakota,Grant__ND,205,15.7,1076,82.39,25,1.91,0,0,1306,Republican,82.39
North Dakota,Griggs__ND,301,23.35,963,74.71,25,1.94,0,0,1289,Republican,74.71
North Dakota,Hettinger__ND,192,14.7,1089,83.38,25,1.92,0,0,1306,Republican,83.38
North Dakota,Kidder__ND,238,17.02,1137,81.33,23,1.64,0,0,1398,Republican,81.33
North Dakota,LaMoure__ND,453,21.34,1614,76.02,56,2.64,0,0,2123,Republican,76.02
North Dakota,Logan__ND,117,11.33,898,86.93,18,1.74,0,0,1033,Republican,86.93
North Dakota,McHenry__ND,479,17.41,2223,80.78,50,1.82,0,0,2752,Republican,80.78
North Dakota,McIntosh__ND,229,16.47,1132,81.44,29,2.09,0,0,1390,Republican,81.44
North Dakota,McKenzie__ND,809,14.65,4627,83.81,85,1.54,0,0,5521,Republican,83.81
North Dakota,McLean__ND,1093,20.16,4231,78.05,97,1.79,0,0,5421,Republican,78.05
North Dakota,Mercer__ND,672,14.75,3798,83.38,85,1.87,0,0,4555,Republican,83.38
North Dakota,Morton__ND,3748,22,12839,75.36,449,2.63,0,0,17036,Republican,75.36
North Dakota,Mountrail__ND,1125,27.62,2877,70.64,71,1.74,0,0,4073,Republican,70.64
North Dakota,Nelson__ND,580,32.94,1141,64.79,40,2.27,0,0,1761,Republican,64.79
North Dakota,Oliver__ND,156,14.35,909,83.62,22,2.03,0,0,1087,Republican,83.62
North Dakota,Pembina__ND,704,22.62,2350,75.51,58,1.86,0,0,3112,Republican,75.51
North Dakota,Pierce__ND,439,22.28,1493,75.79,38,1.93,0,0,1970,Republican,75.79
North Dakota,Ramsey__ND,1513,28.88,3609,68.89,117,2.24,0,0,5239,Republican,68.89
North Dakota,Ransom__ND,920,34.73,1661,62.7,68,2.57,0,0,2649,Republican,62.7
North Dakota,Renville__ND,179,14.82,993,82.2,36,2.98,0,0,1208,Republican,82.2
North Dakota,Richland__ND,2473,29.94,5576,67.5,212,2.57,0,0,8261,Republican,67.5
North Dakota,Rolette__ND,2567,62.99,1427,35.02,81,1.99,0,0,4075,Democrat,62.99
North Dakota,Sargent__ND,663,32.45,1325,64.86,55,2.69,0,0,2043,Republican,64.86
North Dakota,Sheridan__ND,101,13.34,644,85.07,12,1.59,0,0,757,Republican,85.07
North Dakota,Sioux__ND,654,68.63,285,29.91,14,1.46,0,0,953,Democrat,68.63
North Dakota,Slope__ND,33,8.48,351,90.23,5,1.28,0,0,389,Republican,90.23
North Dakota,Stark__ND,2473,16.38,12323,81.61,304,2.01,0,0,15100,Republican,81.61
North Dakota,Steele__ND,367,36.16,622,61.28,26,2.57,0,0,1015,Republican,61.28
North Dakota,Stutsman__ND,2692,26.56,7185,70.9,257,2.53,0,0,10134,Republican,70.9
North Dakota,Towner__ND,289,25.94,796,71.45,29,2.6,0,0,1114,Republican,71.45
North Dakota,Traill__ND,1359,33.03,2650,64.4,106,2.58,0,0,4115,Republican,64.4
North Dakota,Walsh__ND,1173,26.09,3186,70.86,137,3.05,0,0,4496,Republican,70.86
North Dakota,Ward__ND,7215,25.27,20635,72.27,702,2.46,0,0,28552,Republican,72.27
North Dakota,Wells__ND,405,17.98,1815,80.56,33,1.47,0,0,2253,Republican,80.56
North Dakota,Williams__ND,2276,15.05,12501,82.67,345,2.28,0,0,15122,Republican,82.67
Ohio,Adams__OH,2098,16.88,10269,82.62,62,0.5,0,0,12429,Republican,82.62
Ohio,Allen__OH,12754,27.38,33201,71.28,621,1.34,0,0,46576,Republican,71.28
Ohio,Ashland__OH,6544,24.48,19863,74.31,323,1.21,0,0,26730,Republican,74.31
Ohio,Ashtabula__OH,15345,35.22,27656,63.47,574,1.31,0,0,43575,Republican,63.47
Ohio,Athens__OH,14134,54.33,11369,43.7,511,1.97,0,0,26014,Democrat,54.33
Ohio,Auglaize__OH,4442,17.26,20988,81.57,300,1.17,0,0,25730,Republican,81.57
Ohio,Belmont__OH,8080,26.02,22758,73.3,211,0.68,0,0,31049,Republican,73.3
Ohio,Brown__OH,4069,18.92,17257,80.22,186,0.86,0,0,21512,Republican,80.22
Ohio,Butler__OH,66713,36.41,114831,62.66,1708,0.93,0,0,183252,Republican,62.66
Ohio,Carroll__OH,3071,22.17,10634,76.76,148,1.07,0,0,13853,Republican,76.76
Ohio,Champaign__OH,4944,24.04,15334,74.57,286,1.39,0,0,20564,Republican,74.57
Ohio,Clark__OH,21847,34.56,40403,63.92,956,1.52,0,0,63206,Republican,63.92
Ohio,Clermont__OH,36130,31.5,76964,67.11,1589,1.39,0,0,114683,Republican,67.11
Ohio,Clinton__OH,4633,22.2,15984,76.59,253,1.21,0,0,20870,Republican,76.59
Ohio,Columbiana__OH,12064,25.01,35607,73.8,575,1.19,0,0,48246,Republican,73.8
Ohio,Coshocton__OH,3835,23.36,12362,75.29,223,1.35,0,0,16420,Republican,75.29
Ohio,Crawford__OH,4683,23.03,15402,75.74,251,1.23,0,0,20336,Republican,75.74
Ohio,Cuyahoga__OH,376385,65.08,195165,33.74,6820,1.18,0,0,581515,Democrat,65.08
Ohio,Darke__OH,4583,16.9,22234,82.01,295,1.09,0,0,27112,Republican,82.01
Ohio,Defiance__OH,5667,29.42,13302,69.07,291,1.51,0,0,19260,Republican,69.07
Ohio,Delaware__OH,61657,46.04,70448,52.61,1801,1.34,0,0,134383,Republican,52.61
Ohio,Erie__OH,16871,42.24,22493,56.32,573,1.44,0,0,39937,Republican,56.32
Ohio,Fairfield__OH,31695,37.53,51999,61.57,763,0.9,0,0,84457,Republican,61.57
Ohio,Fayette__OH,2773,21.98,9706,76.94,136,1.08,0,0,12615,Republican,76.94
Ohio,Franklin__OH,380518,62.98,210830,34.89,12836,2.13,0,0,604184,Democrat,62.98
Ohio,Fulton__OH,6374,28.25,15893,70.44,297,1.31,0,0,22564,Republican,70.44
Ohio,Gallia__OH,2592,19.89,10314,79.13,128,0.98,0,0,13034,Republican,79.13
Ohio,Geauga__OH,20604,37.33,33844,61.32,741,1.35,0,0,55189,Republican,61.32
Ohio,Greene__OH,35575,39.36,53399,59.07,1421,1.57,0,0,90707,Republican,59.07
Ohio,Guernsey__OH,4154,23.57,13314,75.54,158,0.89,0,0,17626,Republican,75.54
Ohio,Hamilton__OH,233360,56.69,172365,41.87,5931,1.44,0,0,413213,Democrat,56.69
Ohio,Hancock__OH,11467,30.16,26052,68.53,499,1.31,0,0,38018,Republican,68.53
Ohio,Hardin__OH,2863,22.18,9911,76.78,134,1.04,0,0,12908,Republican,76.78
Ohio,Harrison__OH,1559,21.9,5484,77.02,77,1.08,0,0,7120,Republican,77.02
Ohio,Henry__OH,3905,26.08,10873,72.61,197,1.31,0,0,14975,Republican,72.61
Ohio,Highland__OH,3609,18.04,16269,81.32,127,0.64,0,0,20005,Republican,81.32
Ohio,Hocking__OH,3704,27.41,9679,71.63,129,0.96,0,0,13512,Republican,71.63
Ohio,Holmes__OH,1854,14.97,10384,83.84,148,1.19,0,0,12386,Republican,83.84
Ohio,Huron__OH,7496,27.41,19484,71.26,364,1.33,0,0,27344,Republican,71.26
Ohio,Jackson__OH,2953,20.6,11249,78.49,130,0.91,0,0,14332,Republican,78.49
Ohio,Jefferson__OH,8592,27.35,22317,71.03,508,1.62,0,0,31417,Republican,71.03
Ohio,Knox__OH,8698,26.95,23112,71.61,467,1.44,0,0,32277,Republican,71.61
Ohio,Lake__OH,54484,42.18,72924,56.46,1751,1.36,0,0,129159,Republican,56.46
Ohio,Lawrence__OH,6514,24.27,20013,74.58,309,1.15,0,0,26836,Republican,74.58
Ohio,Licking__OH,32832,34.35,61359,64.2,1390,1.45,0,0,95581,Republican,64.2
Ohio,Logan__OH,5027,21.38,18182,77.33,303,1.29,0,0,23512,Republican,77.33
Ohio,Lorain__OH,74207,46.44,83297,52.12,2303,1.44,0,0,159807,Republican,52.12
Ohio,Lucas__OH,106320,55.23,82398,42.81,3771,1.96,0,0,192489,Democrat,55.23
Ohio,Madison__OH,5713,27.52,14737,70.98,312,1.5,0,0,20762,Republican,70.98
Ohio,Mahoning__OH,50636,44.72,61249,54.09,1348,1.19,0,0,113233,Republican,54.09
Ohio,Marion__OH,7902,28.77,19219,69.96,349,1.27,0,0,27470,Republican,69.96
Ohio,Medina__OH,39771,36.99,66308,61.67,1438,1.34,0,0,107517,Republican,61.67
Ohio,Meigs__OH,2202,21.13,8127,77.98,93,0.89,0,0,10422,Republican,77.98
Ohio,Mercer__OH,3865,16.22,19710,82.72,251,1.06,0,0,23826,Republican,82.72
Ohio,Miami__OH,15969,26.87,42677,71.8,792,1.33,0,0,59438,Republican,71.8
Ohio,Monroe__OH,1336,19.6,5396,79.18,83,1.22,0,0,6815,Republican,79.18
Ohio,Montgomery__OH,126767,49.41,125566,48.95,4211,1.64,0,0,256544,Democrat,49.41
Ohio,Morgan__OH,1560,22.93,5168,75.97,75,1.1,0,0,6803,Republican,75.97
Ohio,Morrow__OH,4100,21.66,14609,77.17,223,1.17,0,0,18932,Republican,77.17
Ohio,Muskingum__OH,10874,27.6,28147,71.45,373,0.95,0,0,39394,Republican,71.45
Ohio,Noble__OH,1069,17.29,5050,81.66,65,1.05,0,0,6184,Republican,81.66
Ohio,Ottawa__OH,8866,36.88,14872,61.86,304,1.26,0,0,24042,Republican,61.86
Ohio,Paulding__OH,1987,21.3,7203,77.22,138,1.48,0,0,9328,Republican,77.22
Ohio,Perry__OH,3800,22.35,13062,76.81,143,0.84,0,0,17005,Republican,76.81
Ohio,Pickaway__OH,7397,25.15,21607,73.46,409,1.39,0,0,29413,Republican,73.46
Ohio,Pike__OH,2793,22.81,9352,76.39,97,0.27,0,0,12242,Republican,76.39
Ohio,Portage__OH,34759,41.57,47681,57.02,1179,1.41,0,0,83619,Republican,57.02
Ohio,Preble__OH,4343,19.95,17146,78.77,277,1.28,0,0,21766,Republican,78.77
Ohio,Putnam__OH,2996,15.1,16576,83.55,268,1.35,0,0,19840,Republican,83.55
Ohio,Richland__OH,16591,28.43,41298,70.76,473,0.81,0,0,58362,Republican,70.76
Ohio,Ross__OH,9846,29.78,22801,68.96,418,1.26,0,0,33065,Republican,68.96
Ohio,Sandusky__OH,10139,33.99,19311,64.74,377,1.27,0,0,29827,Republican,64.74
Ohio,Scioto__OH,8021,25.69,22978,73.59,226,0.72,0,0,31225,Republican,73.59
Ohio,Seneca__OH,7765,30.57,17241,67.87,398,1.56,0,0,25404,Republican,67.87
Ohio,Shelby__OH,4350,17.15,20740,81.78,272,1.07,0,0,25362,Republican,81.78
Ohio,Stark__OH,71090,38.6,111478,60.52,1625,0.88,0,0,184193,Republican,60.52
Ohio,Summit__OH,145005,52.83,125910,45.88,3539,1.29,0,0,274454,Democrat,52.83
Ohio,Trumbull__OH,39758,40.95,55983,57.66,1355,1.39,0,0,97096,Republican,57.66
Ohio,Tuscarawas__OH,12032,27.84,30652,70.94,527,1.22,0,0,43211,Republican,70.94
Ohio,Union__OH,12934,34.43,23982,63.84,651,1.73,0,0,37567,Republican,63.84
Ohio,Van_Wert__OH,3000,20.26,11616,78.45,190,1.29,0,0,14806,Republican,78.45
Ohio,Vinton__OH,1169,20.27,4531,78.58,66,1.15,0,0,5766,Republican,78.58
Ohio,Warren__OH,47128,33.48,91132,64.74,2499,1.78,0,0,140759,Republican,64.74
Ohio,Washington__OH,8600,27.63,22161,71.2,362,1.17,0,0,31123,Republican,71.2
Ohio,Wayne__OH,15898,29.91,36764,69.17,488,0.92,0,0,53150,Republican,69.17
Ohio,Williams__OH,4644,25.36,13461,73.5,209,1.14,0,0,18314,Republican,73.5
Ohio,Wood__OH,30016,44.41,36877,54.56,693,1.03,0,0,67586,Republican,54.56
Ohio,Wyandot__OH,2731,23.86,8564,74.83,150,1.31,0,0,11445,Republican,74.83
Oklahoma,Adair__OK,1289,17.76,5860,80.76,107,1.47,0,0,7256,Republican,80.76
Oklahoma,Alfalfa__OK,236,10.93,1891,87.55,33,1.53,0,0,2160,Republican,87.55
Oklahoma,Atoka__OK,779,13.76,4832,85.34,51,0.9,0,0,5662,Republican,85.34
Oklahoma,Beaver__OK,158,7.44,1938,91.24,28,1.32,0,0,2124,Republican,91.24
Oklahoma,Beckham__OK,1093,14.24,6474,84.32,111,1.45,0,0,7678,Republican,84.32
Oklahoma,Blaine__OK,671,17.72,3054,80.67,61,1.61,0,0,3786,Republican,80.67
Oklahoma,Bryan__OK,3569,20.04,13999,78.59,244,1.37,0,0,17812,Republican,78.59
Oklahoma,Caddo__OK,2414,25.42,6886,72.51,196,2.06,0,0,9496,Republican,72.51
Oklahoma,Canadian__OK,21038,28.79,50551,69.18,1485,2.03,0,0,73074,Republican,69.18
Oklahoma,Carter__OK,4277,21.95,14945,76.69,266,1.36,0,0,19488,Republican,76.69
Oklahoma,Cherokee__OK,5826,32.69,11637,65.29,360,2.02,0,0,17823,Republican,65.29
Oklahoma,Choctaw__OK,944,16.74,4633,82.16,62,1.1,0,0,5639,Republican,82.16
Oklahoma,Cimarron__OK,66,7.06,860,91.98,9,0.96,0,0,935,Republican,91.98
Oklahoma,Cleveland__OK,49432,41.44,67225,56.35,2637,2.21,0,0,119294,Republican,56.35
Oklahoma,Coal__OK,345,13.59,2155,84.91,38,1.5,0,0,2538,Republican,84.91
Oklahoma,Comanche__OK,12823,37.4,20823,60.74,638,1.86,0,0,34284,Republican,60.74
Oklahoma,Cotton__OK,392,15.64,2067,82.48,47,1.88,0,0,2506,Republican,82.48
Oklahoma,Craig__OK,1212,20.01,4740,78.27,104,1.72,0,0,6056,Republican,78.27
Oklahoma,Creek__OK,6643,21.22,24098,76.96,571,1.82,0,0,31312,Republican,76.96
Oklahoma,Custer__OK,2279,22.41,7693,75.66,196,1.93,0,0,10168,Republican,75.66
Oklahoma,Delaware__OK,3475,19.19,14407,79.56,226,1.25,0,0,18108,Republican,79.56
Oklahoma,Dewey__OK,209,9.44,1984,89.57,22,0.99,0,0,2215,Republican,89.57
Oklahoma,Ellis__OK,197,10.87,1585,87.47,30,1.66,0,0,1812,Republican,87.47
Oklahoma,Garfield__OK,4849,22.2,16593,75.96,402,1.84,0,0,21844,Republican,75.96
Oklahoma,Garvin__OK,1802,16.4,9063,82.46,126,1.15,0,0,10991,Republican,82.46
Oklahoma,Grady__OK,4536,17.94,20378,80.6,369,1.46,0,0,25283,Republican,80.6
Oklahoma,Grant__OK,295,13.88,1794,84.42,36,1.69,0,0,2125,Republican,84.42
Oklahoma,Greer__OK,304,16.56,1511,82.3,21,1.14,0,0,1836,Republican,82.3
Oklahoma,Harmon__OK,165,18.71,709,80.39,8,0.91,0,0,882,Republican,80.39
Oklahoma,Harper__OK,147,10.13,1284,88.49,20,1.38,0,0,1451,Republican,88.49
Oklahoma,Haskell__OK,718,14.55,4156,84.2,62,1.26,0,0,4936,Republican,84.2
Oklahoma,Hughes__OK,831,17.84,3744,80.36,84,1.8,0,0,4659,Republican,80.36
Oklahoma,Jackson__OK,1602,19.89,6295,78.17,156,1.94,0,0,8053,Republican,78.17
Oklahoma,Jefferson__OK,319,13.43,2020,85.05,36,1.52,0,0,2375,Republican,85.05
Oklahoma,Johnston__OK,684,16.17,3462,81.84,84,1.99,0,0,4230,Republican,81.84
Oklahoma,Kay__OK,4136,24.45,12483,73.81,294,1.74,0,0,16913,Republican,73.81
Oklahoma,Kingfisher__OK,923,13.67,5745,85.06,86,1.27,0,0,6754,Republican,85.06
Oklahoma,Kiowa__OK,658,20.07,2569,78.37,51,1.56,0,0,3278,Republican,78.37
Oklahoma,Latimer__OK,681,16.7,3356,82.28,42,1.03,0,0,4079,Republican,82.28
Oklahoma,Le_Flore__OK,3184,16.98,15333,81.76,237,1.26,0,0,18754,Republican,81.76
Oklahoma,Lincoln__OK,2712,17.54,12495,80.8,258,1.67,0,0,15465,Republican,80.8
Oklahoma,Logan__OK,5901,24.44,17748,73.49,500,2.07,0,0,24149,Republican,73.49
Oklahoma,Love__OK,689,16.17,3510,82.39,61,1.43,0,0,4260,Republican,82.39
Oklahoma,McClain__OK,4031,18.84,17005,79.47,361,1.69,0,0,21397,Republican,79.47
Oklahoma,McCurtain__OK,1696,15,9485,83.87,128,1.13,0,0,11309,Republican,83.87
Oklahoma,McIntosh__OK,1937,22.95,6387,75.68,115,1.36,0,0,8439,Republican,75.68
Oklahoma,Major__OK,327,9.4,3087,88.76,64,1.84,0,0,3478,Republican,88.76
Oklahoma,Marshall__OK,1169,17.74,5348,81.17,72,1.09,0,0,6589,Republican,81.17
Oklahoma,Mayes__OK,3529,20.31,13514,77.78,331,1.91,0,0,17374,Republican,77.78
Oklahoma,Murray__OK,1080,18.35,4689,79.68,116,1.97,0,0,5885,Republican,79.68
Oklahoma,Muskogee__OK,7400,30.38,16550,67.95,407,1.67,0,0,24357,Republican,67.95
Oklahoma,Noble__OK,1009,20.36,3853,77.73,95,1.92,0,0,4957,Republican,77.73
Oklahoma,Nowata__OK,720,15.79,3774,82.75,67,1.47,0,0,4561,Republican,82.75
Oklahoma,Okfuskee__OK,854,21.41,3080,77.23,54,1.35,0,0,3988,Republican,77.23
Oklahoma,Oklahoma__OK,138769,48.03,143618,49.71,6536,2.26,0,0,288923,Republican,49.71
Oklahoma,Okmulgee__OK,3979,27.73,10100,70.39,270,1.88,0,0,14349,Republican,70.39
Oklahoma,Osage__OK,5867,28.44,14404,69.83,357,1.73,0,0,20628,Republican,69.83
Oklahoma,Ottawa__OK,2511,22.46,8490,75.95,177,1.58,0,0,11178,Republican,75.95
Oklahoma,Pawnee__OK,1355,19.69,5405,78.56,120,1.74,0,0,6880,Republican,78.56
Oklahoma,Payne__OK,10560,36.07,17962,61.35,757,2.59,0,0,29279,Republican,61.35
Oklahoma,Pittsburg__OK,3473,19.76,13841,78.77,258,1.47,0,0,17572,Republican,78.77
Oklahoma,Pontotoc__OK,3895,25.67,10967,72.27,312,2.06,0,0,15174,Republican,72.27
Oklahoma,Pottawatomie__OK,7266,25.25,20915,72.69,593,2.06,0,0,28774,Republican,72.69
Oklahoma,Pushmataha__OK,616,13.1,4025,85.6,61,1.3,0,0,4702,Republican,85.6
Oklahoma,Roger_Mills__OK,160,9.23,1548,89.32,25,1.45,0,0,1733,Republican,89.32
Oklahoma,Rogers__OK,10146,21.63,35942,76.63,814,1.74,0,0,46902,Republican,76.63
Oklahoma,Seminole__OK,1951,24.25,5951,73.98,142,1.77,0,0,8044,Republican,73.98
Oklahoma,Sequoyah__OK,2907,18.65,12491,80.16,185,1.19,0,0,15583,Republican,80.16
Oklahoma,Stephens__OK,3236,17.38,15092,81.05,292,1.57,0,0,18620,Republican,81.05
Oklahoma,Texas__OK,793,15.23,4319,82.96,94,1.81,0,0,5206,Republican,82.96
Oklahoma,Tillman__OK,500,19.74,2006,79.19,27,1.07,0,0,2533,Republican,79.19
Oklahoma,Tulsa__OK,106105,41.3,145241,56.53,5593,2.18,0,0,256939,Republican,56.53
Oklahoma,Wagoner__OK,9330,24.23,28487,73.99,684,1.78,0,0,38501,Republican,73.99
Oklahoma,Washington__OK,5793,25,16836,72.65,545,2.35,0,0,23174,Republican,72.65
Oklahoma,Washita__OK,551,11.84,4030,86.63,71,1.53,0,0,4652,Republican,86.63
Oklahoma,Woods__OK,614,16.88,2955,81.23,69,1.9,0,0,3638,Republican,81.23
Oklahoma,Woodward__OK,967,13.22,6231,85.22,114,1.56,0,0,7312,Republican,85.22
Oregon,Baker__OR,2343,24.17,7060,72.83,291,3,0,0,9694,Republican,72.83
Oregon,Benton__OR,33909,67.5,14187,28.24,2136,4.25,0,0,50232,Democrat,67.5
Oregon,Clackamas__OR,130580,53.03,106387,43.2,9273,3.77,0,0,246240,Democrat,53.03
Oregon,Clatsop__OR,12533,53.81,9913,42.56,844,3.62,0,0,23290,Democrat,53.81
Oregon,Columbia__OR,12895,41.15,17227,54.98,1212,3.87,0,0,31334,Republican,54.98
Oregon,Coos__OR,13731,38.42,20849,58.34,1155,3.23,0,0,35735,Republican,58.34
Oregon,Crook__OR,3836,23.54,12012,73.71,449,2.76,0,0,16297,Republican,73.71
Oregon,Curry__OR,5737,40.4,8000,56.34,463,3.26,0,0,14200,Republican,56.34
Oregon,Deschutes__OR,68108,53.47,54850,43.06,4417,3.47,0,0,127375,Democrat,53.47
Oregon,Douglas__OR,18386,29.75,41561,67.24,1860,3.01,0,0,61807,Republican,67.24
Oregon,Gilliam__OR,291,25.66,805,70.99,38,3.35,0,0,1134,Republican,70.99
Oregon,Grant__OR,816,18.31,3490,78.32,150,3.37,0,0,4456,Republican,78.32
Oregon,Harney__OR,797,18.73,3307,77.72,151,3.55,0,0,4255,Republican,77.72
Oregon,Hood_River__OR,8364,65.82,3854,30.33,489,3.85,0,0,12707,Democrat,65.82
Oregon,Jackson__OR,54065,45.22,61743,51.64,3764,3.15,0,0,119572,Republican,51.64
Oregon,Jefferson__OR,3941,33.54,7454,63.44,355,3.02,0,0,11750,Republican,63.44
Oregon,Josephine__OR,16928,34.11,31129,62.72,1571,3.17,0,0,49628,Republican,62.72
Oregon,Klamath__OR,9856,27.75,24675,69.48,984,2.77,0,0,35515,Republican,69.48
Oregon,Lake__OR,681,16.16,3421,81.2,111,2.63,0,0,4213,Republican,81.2
Oregon,Lane__OR,125775,59.53,77376,36.62,8134,3.85,0,0,211285,Democrat,59.53
Oregon,Lincoln__OR,17112,57.42,11645,39.07,1047,3.51,0,0,29804,Democrat,57.42
Oregon,Linn__OR,25749,36.05,43078,60.31,2602,3.64,0,0,71429,Republican,60.31
Oregon,Malheur__OR,2884,26.35,7710,70.44,351,3.21,0,0,10945,Republican,70.44
Oregon,Marion__OR,73970,47.21,77089,49.2,5632,3.59,0,0,156691,Republican,49.2
Oregon,Morrow__OR,1138,24.05,3408,72.02,186,3.93,0,0,4732,Republican,72.02
Oregon,Multnomah__OR,325927,78.68,70759,17.08,17564,4.24,0,0,414250,Democrat,78.68
Oregon,Polk__OR,22034,46.3,23768,49.94,1791,3.76,0,0,47593,Republican,49.94
Oregon,Sherman__OR,233,20.03,890,76.53,40,3.44,0,0,1163,Republican,76.53
Oregon,Tillamook__OR,7747,47.67,7971,49.05,534,3.29,0,0,16252,Republican,49.05
Oregon,Umatilla__OR,9251,29.63,20973,67.17,1001,3.21,0,0,31225,Republican,67.17
Oregon,Union__OR,4107,28.18,9942,68.22,525,3.6,0,0,14574,Republican,68.22
Oregon,Wallowa__OR,1573,30.79,3366,65.9,169,3.31,0,0,5108,Republican,65.9
Oregon,Wasco__OR,6069,45.32,6837,51.06,485,3.62,0,0,13391,Republican,51.06
