State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Gary Johnson Libertarian_Votes,Gary Johnson Libertarian_Pct,Charles Baldwin Reform_Votes,Charles Baldwin Reform_Pct,Gary Johnson [ 21 ] Libertarian_Votes,Gary Johnson [ 21 ] Libertarian_Pct,Jill Stein [ 21 ] Green_Votes,Jill Stein [ 21 ] Green_Pct,Jill Stein Green_Votes,Jill Stein Green_Pct,Virgil Goode Constitution_Votes,Virgil Goode Constitution_Pct,Total_Votes,Winner,Winner_Pct
Tennessee,Wilson__TN,14695,28.48,36109,69.98,793,1.54,0,0,0,0,0,0,0,0,0,0,0,0,51597,Republican,69.98
Texas,Anderson__TX,3813,23.52,12262,75.64,137,0.84,0,0,0,0,0,0,0,0,0,0,0,0,16212,Republican,75.64
Texas,Andrews__TX,795,17.74,3639,81.19,48,1.07,0,0,0,0,0,0,0,0,0,0,0,0,4482,Republican,81.19
Texas,Angelina__TX,7834,27.58,20303,71.47,269,0.95,0,0,0,0,0,0,0,0,0,0,0,0,28406,Republican,71.47
Texas,Aransas__TX,2704,28.03,6830,70.79,114,1.18,0,0,0,0,0,0,0,0,0,0,0,0,9648,Republican,70.79
Texas,Archer__TX,525,12.61,3600,86.46,39,0.93,0,0,0,0,0,0,0,0,0,0,0,0,4164,Republican,86.46
Texas,Armstrong__TX,98,10.48,828,88.56,9,0.96,0,0,0,0,0,0,0,0,0,0,0,0,935,Republican,88.56
Texas,Atascosa__TX,5133,40.35,7461,58.65,127,1,0,0,0,0,0,0,0,0,0,0,0,0,12721,Republican,58.65
Texas,Austin__TX,2252,19.33,9265,79.53,132,1.14,0,0,0,0,0,0,0,0,0,0,0,0,11649,Republican,79.53
Texas,Bailey__TX,466,25.66,1339,73.73,11,0.61,0,0,0,0,0,0,0,0,0,0,0,0,1816,Republican,73.73
Texas,Bandera__TX,1864,19.73,7426,78.6,158,1.67,0,0,0,0,0,0,0,0,0,0,0,0,9448,Republican,78.6
Texas,Bastrop__TX,9864,40.29,14033,57.32,584,2.39,0,0,0,0,0,0,0,0,0,0,0,0,24481,Republican,57.32
Texas,Baylor__TX,267,16.77,1297,81.47,28,1.76,0,0,0,0,0,0,0,0,0,0,0,0,1592,Republican,81.47
Texas,Bee__TX,3452,43.81,4356,55.29,71,0.9,0,0,0,0,0,0,0,0,0,0,0,0,7879,Republican,55.29
Texas,Bell__TX,35512,41.09,49574,57.36,1339,1.55,0,0,0,0,0,0,0,0,0,0,0,0,86425,Republican,57.36
Texas,Bexar__TX,264856,51.46,241617,46.94,8237,1.6,0,0,0,0,0,0,0,0,0,0,0,0,514710,Democrat,51.46
Texas,Blanco__TX,1220,24.53,3638,73.16,115,2.31,0,0,0,0,0,0,0,0,0,0,0,0,4973,Republican,73.16
Texas,Borden__TX,32,8.82,324,89.26,7,1.92,0,0,0,0,0,0,0,0,0,0,0,0,363,Republican,89.26
Texas,Bosque__TX,1367,18.58,5885,80,104,1.42,0,0,0,0,0,0,0,0,0,0,0,0,7356,Republican,80
Texas,Bowie__TX,10196,28.8,24869,70.24,339,0.96,0,0,0,0,0,0,0,0,0,0,0,0,35404,Republican,70.24
Texas,Brazoria__TX,34421,32.25,70862,66.39,1456,1.36,0,0,0,0,0,0,0,0,0,0,0,0,106739,Republican,66.39
Texas,Brazos__TX,17477,31.23,37209,66.49,1276,2.28,0,0,0,0,0,0,0,0,0,0,0,0,55962,Republican,66.49
Texas,Brewster__TX,1765,45.64,1976,51.1,126,3.26,0,0,0,0,0,0,0,0,0,0,0,0,3867,Republican,51.1
Texas,Briscoe__TX,117,16.67,578,82.34,7,0.99,0,0,0,0,0,0,0,0,0,0,0,0,702,Republican,82.34
Texas,Brooks__TX,1886,78.49,507,21.1,10,0.41,0,0,0,0,0,0,0,0,0,0,0,0,2403,Democrat,78.49
Texas,Brown__TX,1904,13.65,11895,85.29,148,1.06,0,0,0,0,0,0,0,0,0,0,0,0,13947,Republican,85.29
Texas,Burleson__TX,1705,26.41,4671,72.35,80,1.24,0,0,0,0,0,0,0,0,0,0,0,0,6456,Republican,72.35
Texas,Burnet__TX,3674,21.87,12843,76.46,279,1.67,0,0,0,0,0,0,0,0,0,0,0,0,16796,Republican,76.46
Texas,Caldwell__TX,4791,43.29,6021,54.4,256,2.31,0,0,0,0,0,0,0,0,0,0,0,0,11068,Republican,54.4
Texas,Calhoun__TX,2410,36.25,4144,62.33,94,1.42,0,0,0,0,0,0,0,0,0,0,0,0,6648,Republican,62.33
Texas,Callahan__TX,751,14.45,4378,84.24,68,1.31,0,0,0,0,0,0,0,0,0,0,0,0,5197,Republican,84.24
Texas,Cameron__TX,49975,64.99,26099,33.94,821,1.07,0,0,0,0,0,0,0,0,0,0,0,0,76895,Democrat,64.99
Texas,Camp__TX,1428,32.94,2881,66.46,26,0.6,0,0,0,0,0,0,0,0,0,0,0,0,4335,Republican,66.46
Texas,Carson__TX,292,10.51,2451,88.23,35,1.26,0,0,0,0,0,0,0,0,0,0,0,0,2778,Republican,88.23
Texas,Cass__TX,2924,24.8,8763,74.34,101,0.86,0,0,0,0,0,0,0,0,0,0,0,0,11788,Republican,74.34
Texas,Castro__TX,630,29.73,1470,69.37,19,0.9,0,0,0,0,0,0,0,0,0,0,0,0,2119,Republican,69.37
Texas,Chambers__TX,2790,18.93,11787,79.99,158,1.08,0,0,0,0,0,0,0,0,0,0,0,0,14735,Republican,79.99
Texas,Cherokee__TX,3875,24.03,12094,75,157,0.97,0,0,0,0,0,0,0,0,0,0,0,0,16126,Republican,75
Texas,Childress__TX,320,16.03,1665,83.42,11,0.55,0,0,0,0,0,0,0,0,0,0,0,0,1996,Republican,83.42
Texas,Clay__TX,740,14.63,4266,84.36,51,1.01,0,0,0,0,0,0,0,0,0,0,0,0,5057,Republican,84.36
Texas,Cochran__TX,256,27.92,649,70.77,12,1.31,0,0,0,0,0,0,0,0,0,0,0,0,917,Republican,70.77
Texas,Coke__TX,179,12.71,1218,86.51,11,0.78,0,0,0,0,0,0,0,0,0,0,0,0,1408,Republican,86.51
Texas,Coleman__TX,442,12.66,3012,86.25,38,1.09,0,0,0,0,0,0,0,0,0,0,0,0,3492,Republican,86.25
Texas,Collin__TX,101415,33.41,196888,64.86,5264,1.73,0,0,0,0,0,0,0,0,0,0,0,0,303567,Republican,64.86
Texas,Collingsworth__TX,177,15.39,962,83.65,11,0.96,0,0,0,0,0,0,0,0,0,0,0,0,1150,Republican,83.65
Texas,Colorado__TX,2029,25,6026,74.24,62,0.76,0,0,0,0,0,0,0,0,0,0,0,0,8117,Republican,74.24
Texas,Comal__TX,11450,22.22,39318,76.3,761,1.48,0,0,0,0,0,0,0,0,0,0,0,0,51529,Republican,76.3
Texas,Comanche__TX,890,18.14,3944,80.39,72,1.47,0,0,0,0,0,0,0,0,0,0,0,0,4906,Republican,80.39
Texas,Concho__TX,194,19.38,793,79.22,14,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1001,Republican,79.22
Texas,Cooke__TX,2246,15.65,11951,83.28,154,1.07,0,0,0,0,0,0,0,0,0,0,0,0,14351,Republican,83.28
Texas,Coryell__TX,5158,31.06,11220,67.57,226,1.37,0,0,0,0,0,0,0,0,0,0,0,0,16604,Republican,67.57
Texas,Cottle__TX,180,24.29,555,74.9,6,0.81,0,0,0,0,0,0,0,0,0,0,0,0,741,Republican,74.9
Texas,Crane__TX,275,21.43,985,76.77,23,1.8,0,0,0,0,0,0,0,0,0,0,0,0,1283,Republican,76.77
Texas,Crockett__TX,480,32.94,957,65.68,20,1.38,0,0,0,0,0,0,0,0,0,0,0,0,1457,Republican,65.68
Texas,Crosby__TX,639,35.76,1132,63.35,16,0.89,0,0,0,0,0,0,0,0,0,0,0,0,1787,Republican,63.35
Texas,Culberson__TX,568,64.62,295,33.56,16,1.82,0,0,0,0,0,0,0,0,0,0,0,0,879,Democrat,64.62
Texas,Dallam__TX,253,16.49,1248,81.36,33,2.15,0,0,0,0,0,0,0,0,0,0,0,0,1534,Republican,81.36
Texas,Dallas__TX,405571,56.99,295813,41.57,10228,1.44,0,0,0,0,0,0,0,0,0,0,0,0,711612,Democrat,56.99
Texas,Dawson__TX,1019,27.98,2591,71.14,32,0.88,0,0,0,0,0,0,0,0,0,0,0,0,3642,Republican,71.14
Texas,Deaf_Smith__TX,1239,28.75,3042,70.6,28,0.65,0,0,0,0,0,0,0,0,0,0,0,0,4309,Republican,70.6
Texas,Delta__TX,454,22.5,1524,75.52,40,1.98,0,0,0,0,0,0,0,0,0,0,0,0,2018,Republican,75.52
Texas,Denton__TX,80978,33.35,157579,64.91,4224,1.74,0,0,0,0,0,0,0,0,0,0,0,0,242781,Republican,64.91
Texas,DeWitt__TX,1467,22.1,5122,77.16,49,0.74,0,0,0,0,0,0,0,0,0,0,0,0,6638,Republican,77.16
Texas,Dickens__TX,216,21.2,793,77.82,10,0.98,0,0,0,0,0,0,0,0,0,0,0,0,1019,Republican,77.82
Texas,Dimmit__TX,2141,73.4,762,26.12,14,0.48,0,0,0,0,0,0,0,0,0,0,0,0,2917,Democrat,73.4
Texas,Donley__TX,226,14.72,1287,83.84,22,1.44,0,0,0,0,0,0,0,0,0,0,0,0,1535,Republican,83.84
Texas,Duval__TX,3331,76.68,980,22.56,33,0.76,0,0,0,0,0,0,0,0,0,0,0,0,4344,Democrat,76.68
Texas,Eastland__TX,970,14.93,5444,83.82,81,1.25,0,0,0,0,0,0,0,0,0,0,0,0,6495,Republican,83.82
Texas,Ector__TX,8118,24.97,24010,73.85,385,1.18,0,0,0,0,0,0,0,0,0,0,0,0,32513,Republican,73.85
Texas,Edwards__TX,232,26.24,642,72.62,10,1.14,0,0,0,0,0,0,0,0,0,0,0,0,884,Republican,72.62
Texas,Ellis__TX,13881,25.59,39574,72.94,799,1.47,0,0,0,0,0,0,0,0,0,0,0,0,54254,Republican,72.94
Texas,El_Paso__TX,112952,65.4,57150,33.09,2601,1.51,0,0,0,0,0,0,0,0,0,0,0,0,172703,Democrat,65.4
Texas,Erath__TX,1965,15.75,10329,82.81,179,1.44,0,0,0,0,0,0,0,0,0,0,0,0,12473,Republican,82.81
Texas,Falls__TX,2033,37.41,3356,61.76,45,0.83,0,0,0,0,0,0,0,0,0,0,0,0,5434,Republican,61.76
Texas,Fannin__TX,2486,23.01,8161,75.54,157,1.45,0,0,0,0,0,0,0,0,0,0,0,0,10804,Republican,75.54
Texas,Fayette__TX,2315,21.88,8106,76.61,160,1.51,0,0,0,0,0,0,0,0,0,0,0,0,10581,Republican,76.61
Texas,Fisher__TX,512,31.43,1094,67.16,23,1.41,0,0,0,0,0,0,0,0,0,0,0,0,1629,Republican,67.16
Texas,Floyd__TX,551,26.43,1523,73.05,11,0.52,0,0,0,0,0,0,0,0,0,0,0,0,2085,Republican,73.05
Texas,Foard__TX,140,28.28,348,70.3,7,1.42,0,0,0,0,0,0,0,0,0,0,0,0,495,Republican,70.3
Texas,Fort_Bend__TX,101144,46.08,116126,52.91,2219,1.01,0,0,0,0,0,0,0,0,0,0,0,0,219489,Republican,52.91
Texas,Franklin__TX,751,17.64,3446,80.95,60,1.41,0,0,0,0,0,0,0,0,0,0,0,0,4257,Republican,80.95
Texas,Freestone__TX,1850,24.44,5646,74.58,74,0.98,0,0,0,0,0,0,0,0,0,0,0,0,7570,Republican,74.58
Texas,Frio__TX,2376,59.88,1559,39.29,33,0.83,0,0,0,0,0,0,0,0,0,0,0,0,3968,Democrat,59.88
Texas,Gaines__TX,535,13.16,3484,85.69,47,1.15,0,0,0,0,0,0,0,0,0,0,0,0,4066,Republican,85.69
Texas,Galveston__TX,39511,35.89,69059,62.74,1508,1.37,0,0,0,0,0,0,0,0,0,0,0,0,110078,Republican,62.74
Texas,Garza__TX,279,17.88,1263,80.96,18,1.16,0,0,0,0,0,0,0,0,0,0,0,0,1560,Republican,80.96
Texas,Gillespie__TX,2055,16.37,10306,82.12,189,1.51,0,0,0,0,0,0,0,0,0,0,0,0,12550,Republican,82.12
Texas,Glasscock__TX,44,7.61,526,91,8,1.39,0,0,0,0,0,0,0,0,0,0,0,0,578,Republican,91
Texas,Goliad__TX,1127,32.59,2294,66.34,37,1.07,0,0,0,0,0,0,0,0,0,0,0,0,3458,Republican,66.34
Texas,Gonzales__TX,1777,29.34,4216,69.61,64,1.05,0,0,0,0,0,0,0,0,0,0,0,0,6057,Republican,69.61
Texas,Gray__TX,886,11.99,6443,87.2,60,0.81,0,0,0,0,0,0,0,0,0,0,0,0,7389,Republican,87.2
Texas,Grayson__TX,10670,25.25,30936,73.2,658,1.55,0,0,0,0,0,0,0,0,0,0,0,0,42264,Republican,73.2
Texas,Gregg__TX,12398,29.87,28742,69.25,367,0.88,0,0,0,0,0,0,0,0,0,0,0,0,41507,Republican,69.25
Texas,Grimes__TX,2339,27.19,6141,71.4,121,1.41,0,0,0,0,0,0,0,0,0,0,0,0,8601,Republican,71.4
Texas,Guadalupe__TX,15744,31.73,33117,66.73,765,1.54,0,0,0,0,0,0,0,0,0,0,0,0,49626,Republican,66.73
Texas,Hale__TX,2243,25.33,6490,73.3,121,1.37,0,0,0,0,0,0,0,0,0,0,0,0,8854,Republican,73.3
Texas,Hall__TX,265,23.9,832,75.02,12,1.08,0,0,0,0,0,0,0,0,0,0,0,0,1109,Republican,75.02
Texas,Hamilton__TX,591,16.64,2918,82.15,43,1.21,0,0,0,0,0,0,0,0,0,0,0,0,3552,Republican,82.15
Texas,Hansford__TX,159,8.1,1788,91.13,15,0.77,0,0,0,0,0,0,0,0,0,0,0,0,1962,Republican,91.13
Texas,Hardeman__TX,302,20.2,1176,78.66,17,1.14,0,0,0,0,0,0,0,0,0,0,0,0,1495,Republican,78.66
Texas,Hardin__TX,3359,15.77,17746,83.33,192,0.9,0,0,0,0,0,0,0,0,0,0,0,0,21297,Republican,83.33
Texas,Harris__TX,587044,49.39,586073,49.31,15468,1.3,0,0,0,0,0,0,0,0,0,0,0,0,1188585,Democrat,49.39
Texas,Harrison__TX,8456,32.31,17512,66.92,202,0.77,0,0,0,0,0,0,0,0,0,0,0,0,26170,Republican,66.92
Texas,Hartley__TX,184,9.62,1708,89.28,21,1.1,0,0,0,0,0,0,0,0,0,0,0,0,1913,Republican,89.28
Texas,Haskell__TX,553,27.47,1424,70.74,36,1.79,0,0,0,0,0,0,0,0,0,0,0,0,2013,Republican,70.74
Texas,Hays__TX,25537,43.27,31661,53.65,1813,3.08,0,0,0,0,0,0,0,0,0,0,0,0,59011,Republican,53.65
Texas,Hemphill__TX,192,12.72,1298,86.02,19,1.26,0,0,0,0,0,0,0,0,0,0,0,0,1509,Republican,86.02
Texas,Henderson__TX,6106,22.1,21231,76.85,290,1.05,0,0,0,0,0,0,0,0,0,0,0,0,27627,Republican,76.85
Texas,Hidalgo__TX,97969,70.32,39865,28.61,1488,1.07,0,0,0,0,0,0,0,0,0,0,0,0,139322,Democrat,70.32
Texas,Hill__TX,2752,22.85,9132,75.82,161,1.33,0,0,0,0,0,0,0,0,0,0,0,0,12045,Republican,75.82
Texas,Hockley__TX,1486,20.83,5546,77.74,102,1.43,0,0,0,0,0,0,0,0,0,0,0,0,7134,Republican,77.74
Texas,Hood__TX,3843,17.02,18409,81.53,327,1.45,0,0,0,0,0,0,0,0,0,0,0,0,22579,Republican,81.53
Texas,Hopkins__TX,2777,21.78,9836,77.13,140,1.09,0,0,0,0,0,0,0,0,0,0,0,0,12753,Republican,77.13
Texas,Houston__TX,2265,27.57,5880,71.59,69,0.84,0,0,0,0,0,0,0,0,0,0,0,0,8214,Republican,71.59
Texas,Howard__TX,2110,24.27,6453,74.22,132,1.51,0,0,0,0,0,0,0,0,0,0,0,0,8695,Republican,74.22
Texas,Hudspeth__TX,379,43.92,471,54.58,13,1.5,0,0,0,0,0,0,0,0,0,0,0,0,863,Republican,54.58
Texas,Hunt__TX,6671,23.78,21011,74.91,367,1.31,0,0,0,0,0,0,0,0,0,0,0,0,28049,Republican,74.91
Texas,Hutchinson__TX,1045,13.18,6804,85.82,79,1,0,0,0,0,0,0,0,0,0,0,0,0,7928,Republican,85.82
Texas,Irion__TX,112,14.21,668,84.77,8,1.02,0,0,0,0,0,0,0,0,0,0,0,0,788,Republican,84.77
Texas,Jack__TX,303,10.42,2580,88.72,25,0.86,0,0,0,0,0,0,0,0,0,0,0,0,2908,Republican,88.72
Texas,Jackson__TX,1070,21.29,3906,77.73,49,0.98,0,0,0,0,0,0,0,0,0,0,0,0,5025,Republican,77.73
Texas,Jasper__TX,3423,25.32,9957,73.66,137,1.02,0,0,0,0,0,0,0,0,0,0,0,0,13517,Republican,73.66
Texas,Jeff_Davis__TX,440,36.91,719,60.32,33,2.77,0,0,0,0,0,0,0,0,0,0,0,0,1192,Republican,60.32
Texas,Jefferson__TX,44668,50.34,43242,48.73,825,0.93,0,0,0,0,0,0,0,0,0,0,0,0,88735,Democrat,50.34
Texas,Jim_Hogg__TX,1301,78.04,356,21.36,10,0.6,0,0,0,0,0,0,0,0,0,0,0,0,1667,Democrat,78.04
Texas,Jim_Wells__TX,6492,58.14,4598,41.18,76,0.68,0,0,0,0,0,0,0,0,0,0,0,0,11166,Democrat,58.14
Texas,Johnson__TX,10496,21.49,37661,77.11,681,1.4,0,0,0,0,0,0,0,0,0,0,0,0,48838,Republican,77.11
Texas,Jones__TX,1226,22.02,4262,76.56,79,1.42,0,0,0,0,0,0,0,0,0,0,0,0,5567,Republican,76.56
Texas,Karnes__TX,1325,31.66,2825,67.5,35,0.84,0,0,0,0,0,0,0,0,0,0,0,0,4185,Republican,67.5
Texas,Kaufman__TX,9472,27.32,24846,71.66,352,1.02,0,0,0,0,0,0,0,0,0,0,0,0,34670,Republican,71.66
Texas,Kendall__TX,3043,17.11,14508,81.58,232,1.31,0,0,0,0,0,0,0,0,0,0,0,0,17783,Republican,81.58
Texas,Kenedy__TX,82,49.1,84,50.3,1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,167,Republican,50.3
Texas,Kent__TX,66,16.3,335,82.72,4,0.98,0,0,0,0,0,0,0,0,0,0,0,0,405,Republican,82.72
Texas,Kerr__TX,4338,19.83,17274,78.95,267,1.22,0,0,0,0,0,0,0,0,0,0,0,0,21879,Republican,78.95
Texas,Kimble__TX,217,11.47,1667,88.11,8,0.42,0,0,0,0,0,0,0,0,0,0,0,0,1892,Republican,88.11
Texas,King__TX,5,3.45,139,95.86,1,0.69,0,0,0,0,0,0,0,0,0,0,0,0,145,Republican,95.86
Texas,Kinney__TX,522,36.63,880,61.75,23,1.62,0,0,0,0,0,0,0,0,0,0,0,0,1425,Republican,61.75
Texas,Kleberg__TX,4754,53.37,4058,45.56,95,1.07,0,0,0,0,0,0,0,0,0,0,0,0,8907,Democrat,53.37
Texas,Knox__TX,332,21.99,1160,76.82,18,1.19,0,0,0,0,0,0,0,0,0,0,0,0,1510,Republican,76.82
Texas,Lamar__TX,4181,24.31,12826,74.58,190,1.11,0,0,0,0,0,0,0,0,0,0,0,0,17197,Republican,74.58
Texas,Lamb__TX,998,24.4,3058,74.75,35,0.85,0,0,0,0,0,0,0,0,0,0,0,0,4091,Republican,74.75
Texas,Lampasas__TX,1479,20.53,5621,78.03,104,1.44,0,0,0,0,0,0,0,0,0,0,0,0,7204,Republican,78.03
Texas,La_Salle__TX,965,58.63,669,40.64,12,0.73,0,0,0,0,0,0,0,0,0,0,0,0,1646,Democrat,58.63
Texas,Lavaca__TX,1428,17.18,6796,81.74,90,1.08,0,0,0,0,0,0,0,0,0,0,0,0,8314,Republican,81.74
Texas,Lee__TX,1632,26.17,4507,72.27,97,1.56,0,0,0,0,0,0,0,0,0,0,0,0,6236,Republican,72.27
Texas,Leon__TX,1062,15.26,5814,83.53,84,1.21,0,0,0,0,0,0,0,0,0,0,0,0,6960,Republican,83.53
Texas,Liberty__TX,5202,22.87,17323,76.16,221,0.97,0,0,0,0,0,0,0,0,0,0,0,0,22746,Republican,76.16
Texas,Limestone__TX,2208,29.19,5288,69.92,67,0.89,0,0,0,0,0,0,0,0,0,0,0,0,7563,Republican,69.92
Texas,Lipscomb__TX,119,10.19,1044,89.38,5,0.43,0,0,0,0,0,0,0,0,0,0,0,0,1168,Republican,89.38
Texas,Live_Oak__TX,919,22.34,3154,76.68,40,0.98,0,0,0,0,0,0,0,0,0,0,0,0,4113,Republican,76.68
Texas,Llano__TX,1822,19.06,7610,79.62,126,1.32,0,0,0,0,0,0,0,0,0,0,0,0,9558,Republican,79.62
Texas,Loving__TX,9,14.06,54,84.38,1,1.56,0,0,0,0,0,0,0,0,0,0,0,0,64,Republican,84.38
Texas,Lubbock__TX,26271,28.81,63469,69.61,1444,1.58,0,0,0,0,0,0,0,0,0,0,0,0,91184,Republican,69.61
Texas,Lynn__TX,506,25.83,1439,73.46,14,0.71,0,0,0,0,0,0,0,0,0,0,0,0,1959,Republican,73.46
Texas,Madison__TX,967,24.01,3028,75.17,33,0.82,0,0,0,0,0,0,0,0,0,0,0,0,4028,Republican,75.17
Texas,Marion__TX,1495,34.91,2733,63.83,54,1.26,0,0,0,0,0,0,0,0,0,0,0,0,4282,Republican,63.83
Texas,Martin__TX,248,15.27,1368,84.24,8,0.49,0,0,0,0,0,0,0,0,0,0,0,0,1624,Republican,84.24
Texas,Mason__TX,380,19.31,1565,79.52,23,1.17,0,0,0,0,0,0,0,0,0,0,0,0,1968,Republican,79.52
Texas,Matagorda__TX,3980,32.8,8040,66.27,113,0.93,0,0,0,0,0,0,0,0,0,0,0,0,12133,Republican,66.27
Texas,Maverick__TX,8303,78.6,2171,20.55,89,0.85,0,0,0,0,0,0,0,0,0,0,0,0,10563,Democrat,78.6
Texas,McCulloch__TX,537,17.94,2419,80.82,37,1.24,0,0,0,0,0,0,0,0,0,0,0,0,2993,Republican,80.82
Texas,McLennan__TX,25694,34.47,47903,64.26,944,1.27,0,0,0,0,0,0,0,0,0,0,0,0,74541,Republican,64.26
Texas,McMullen__TX,67,13.32,431,85.69,5,0.99,0,0,0,0,0,0,0,0,0,0,0,0,503,Republican,85.69
Texas,Medina__TX,4784,29.81,11079,69.03,186,1.16,0,0,0,0,0,0,0,0,0,0,0,0,16049,Republican,69.03
Texas,Menard__TX,171,20.14,665,78.33,13,1.53,0,0,0,0,0,0,0,0,0,0,0,0,849,Republican,78.33
Texas,Midland__TX,8286,18.54,35689,79.85,722,1.61,0,0,0,0,0,0,0,0,0,0,0,0,44697,Republican,79.85
Texas,Milam__TX,2636,32.03,5481,66.6,113,1.37,0,0,0,0,0,0,0,0,0,0,0,0,8230,Republican,66.6
Texas,Mills__TX,279,12.68,1882,85.51,40,1.81,0,0,0,0,0,0,0,0,0,0,0,0,2201,Republican,85.51
Texas,Mitchell__TX,538,23.23,1756,75.82,22,0.95,0,0,0,0,0,0,0,0,0,0,0,0,2316,Republican,75.82
Texas,Montague__TX,1116,14.4,6549,84.49,86,1.11,0,0,0,0,0,0,0,0,0,0,0,0,7751,Republican,84.49
Texas,Montgomery__TX,32920,18.97,137969,79.51,2634,1.52,0,0,0,0,0,0,0,0,0,0,0,0,173523,Republican,79.51
Texas,Moore__TX,964,19.34,3968,79.6,53,1.06,0,0,0,0,0,0,0,0,0,0,0,0,4985,Republican,79.6
Texas,Morris__TX,1858,36.15,3232,62.89,49,0.96,0,0,0,0,0,0,0,0,0,0,0,0,5139,Republican,62.89
Texas,Motley__TX,55,9.17,538,89.67,7,1.16,0,0,0,0,0,0,0,0,0,0,0,0,600,Republican,89.67
Texas,Nacogdoches__TX,6465,31.3,13925,67.42,263,1.28,0,0,0,0,0,0,0,0,0,0,0,0,20653,Republican,67.42
Texas,Navarro__TX,4350,28.31,10847,70.6,167,1.09,0,0,0,0,0,0,0,0,0,0,0,0,15364,Republican,70.6
Texas,Newton__TX,1677,28.57,4112,70.06,80,1.37,0,0,0,0,0,0,0,0,0,0,0,0,5869,Republican,70.06
Texas,Nolan__TX,1216,26.58,3282,71.74,77,1.68,0,0,0,0,0,0,0,0,0,0,0,0,4575,Republican,71.74
Texas,Nueces__TX,45772,47.63,48966,50.95,1366,1.42,0,0,0,0,0,0,0,0,0,0,0,0,96104,Republican,50.95
Texas,Ochiltree__TX,253,8.45,2719,90.85,21,0.7,0,0,0,0,0,0,0,0,0,0,0,0,2993,Republican,90.85
Texas,Oldham__TX,71,8.17,790,90.91,8,0.92,0,0,0,0,0,0,0,0,0,0,0,0,869,Republican,90.91
Texas,Orange__TX,6800,22.15,23366,76.12,529,1.73,0,0,0,0,0,0,0,0,0,0,0,0,30695,Republican,76.12
Texas,Palo_Pinto__TX,1811,19.37,7393,79.06,147,1.57,0,0,0,0,0,0,0,0,0,0,0,0,9351,Republican,79.06
Texas,Panola__TX,2211,21.61,7950,77.71,69,0.68,0,0,0,0,0,0,0,0,0,0,0,0,10230,Republican,77.71
Texas,Parker__TX,7853,16.47,39243,82.28,598,1.25,0,0,0,0,0,0,0,0,0,0,0,0,47694,Republican,82.28
Texas,Parmer__TX,529,20.71,2011,78.74,14,0.55,0,0,0,0,0,0,0,0,0,0,0,0,2554,Republican,78.74
Texas,Pecos__TX,1591,38.34,2512,60.53,47,1.13,0,0,0,0,0,0,0,0,0,0,0,0,4150,Republican,60.53
Texas,Polk__TX,4859,25.39,14071,73.54,204,1.07,0,0,0,0,0,0,0,0,0,0,0,0,19134,Republican,73.54
Texas,Potter__TX,7126,26.94,18918,71.52,406,1.54,0,0,0,0,0,0,0,0,0,0,0,0,26450,Republican,71.52
Texas,Presidio__TX,1282,70.56,504,27.74,31,1.7,0,0,0,0,0,0,0,0,0,0,0,0,1817,Democrat,70.56
Texas,Rains__TX,761,18.62,3279,80.23,47,1.15,0,0,0,0,0,0,0,0,0,0,0,0,4087,Republican,80.23
Texas,Randall__TX,7574,15.24,41447,83.4,675,1.36,0,0,0,0,0,0,0,0,0,0,0,0,49696,Republican,83.4
Texas,Reagan__TX,158,18.74,676,80.19,9,1.07,0,0,0,0,0,0,0,0,0,0,0,0,843,Republican,80.19
Texas,Real__TX,277,18.05,1236,80.52,22,1.43,0,0,0,0,0,0,0,0,0,0,0,0,1535,Republican,80.52
Texas,Red_River__TX,1482,29.21,3549,69.94,43,0.85,0,0,0,0,0,0,0,0,0,0,0,0,5074,Republican,69.94
Texas,Reeves__TX,1655,57.53,1188,41.29,34,1.18,0,0,0,0,0,0,0,0,0,0,0,0,2877,Democrat,57.53
Texas,Refugio__TX,998,37.28,1663,62.12,16,0.6,0,0,0,0,0,0,0,0,0,0,0,0,2677,Republican,62.12
Texas,Roberts__TX,33,6.5,468,92.13,7,1.37,0,0,0,0,0,0,0,0,0,0,0,0,508,Republican,92.13
Texas,Robertson__TX,2798,38.4,4419,60.64,70,0.96,0,0,0,0,0,0,0,0,0,0,0,0,7287,Republican,60.64
Texas,Rockwall__TX,8120,22.7,27113,75.81,531,1.49,0,0,0,0,0,0,0,0,0,0,0,0,35764,Republican,75.81
Texas,Runnels__TX,519,14.15,3104,84.62,45,1.23,0,0,0,0,0,0,0,0,0,0,0,0,3668,Republican,84.62
Texas,Rusk__TX,4451,24,13924,75.08,171,0.92,0,0,0,0,0,0,0,0,0,0,0,0,18546,Republican,75.08
Texas,Sabine__TX,807,17.63,3727,81.41,44,0.96,0,0,0,0,0,0,0,0,0,0,0,0,4578,Republican,81.41
Texas,San_Augustine__TX,1193,32.33,2469,66.91,28,0.76,0,0,0,0,0,0,0,0,0,0,0,0,3690,Republican,66.91
Texas,San_Jacinto__TX,2410,25.06,7107,73.91,99,1.03,0,0,0,0,0,0,0,0,0,0,0,0,9616,Republican,73.91
Texas,San_Patricio__TX,7856,39.13,12005,59.79,217,1.08,0,0,0,0,0,0,0,0,0,0,0,0,20078,Republican,59.79
