State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Ralph Nader [ 5 ] Green_Votes,Ralph Nader [ 5 ] Green_Pct,Pat Buchanan [ 5 ] Reform_Votes,Pat Buchanan [ 5 ] Reform_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Ralph Nader Green_Votes,Ralph Nader Green_Pct,Pat Buchanan Reform_Votes,Pat Buchanan Reform_Pct,Ralph Nader [ 3 ] Write-in_Votes,Ralph Nader [ 3 ] Write-in_Pct,Pat Buchanan [ 3 ] Reform_Votes,Pat Buchanan [ 3 ] Reform_Pct,Various candidates [ 3 ] Other parties_Votes,Various candidates [ 3 ] Other parties_Pct,Ralph Nader Independent_Votes,Ralph Nader Independent_Pct,Pat Buchanan Independent_Votes,Pat Buchanan Independent_Pct,Harry E. Browne Libertarian_Votes,Harry E. Browne Libertarian_Pct,Ralph Nader [ 1 ] Green_Votes,Ralph Nader [ 1 ] Green_Pct,Harry Browne [ 1 ] Libertarian_Votes,Harry Browne [ 1 ] Libertarian_Pct,Pat Buchanan [ 1 ] Independent_Votes,Pat Buchanan [ 1 ] Independent_Pct,Various candidates [ b ] Other parties_Votes,Various candidates [ b ] Other parties_Pct,Ralph Nader [ 21 ] Green_Votes,Ralph Nader [ 21 ] Green_Pct,Pat Buchanan [ 21 ] Reform_Votes,Pat Buchanan [ 21 ] Reform_Pct,Harry Browne [ 21 ] Libertarian_Votes,Harry Browne [ 21 ] Libertarian_Pct,Various candidates [ 21 ] Other parties_Votes,Various candidates [ 21 ] Other parties_Pct,Ralph Nader Pacific Green_Votes,Ralph Nader Pacific Green_Pct,Harry Browne Libertarian_Votes,Harry Browne Libertarian_Pct,David McReynolds Write-in_Votes,David McReynolds Write-in_Pct,Ralph Nader Not Designated_Votes,Ralph Nader Not Designated_Pct,Howard Phillips Constitution_Votes,Howard Phillips Constitution_Pct,Ralph Nader United Citizens_Votes,Ralph Nader United Citizens_Pct,John Hagelin Natural Law_Votes,John Hagelin Natural Law_Pct,Howard Phillips Independent_Votes,Howard Phillips Independent_Pct,Ralph Nader Green/Progressive_Votes,Ralph Nader Green/Progressive_Pct,Total_Votes,Winner,Winner_Pct
Nebraska,Rock__NE,141,15.77,725,81.1,1,0.11,0,0.0,0,0.0,0,0.0,17,1.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.01,1,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,Republican,81.1
Nebraska,Saline__NE,2321,45.11,2581,50.17,6,0.12,0,0.0,0,0.0,0,0.0,187,3.63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,35,0.68,15,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5145,Republican,50.17
Nebraska,Sarpy__NE,14637,32.33,28979,64.0,49,0.11,0,0.0,0,0.0,0,0.0,1308,2.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,140,0.31,165,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45278,Republican,64.0
Nebraska,Saunders__NE,2852,31.98,5688,63.77,10,0.11,0,0.0,0,0.0,0,0.0,277,3.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,68,0.76,24,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8919,Republican,63.77
Nebraska,Scotts_Bluff__NE,3937,28.45,9397,67.9,14,0.1,0,0.0,0,0.0,0,0.0,400,2.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62,0.45,29,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13839,Republican,67.9
Nebraska,Seward__NE,2250,32.07,4457,63.53,14,0.2,0,0.0,0,0.0,0,0.0,245,3.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36,0.51,14,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7016,Republican,63.53
Nebraska,Sheridan__NE,392,15.22,2105,81.72,2,0.08,0,0.0,0,0.0,0,0.0,54,2.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.7,5,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576,Republican,81.72
Nebraska,Sherman__NE,564,33.08,1072,62.87,5,0.29,0,0.0,0,0.0,0,0.0,48,2.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.53,7,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705,Republican,62.87
Nebraska,Sioux__NE,98,13.05,629,83.75,1,0.13,0,0.0,0,0.0,0,0.0,17,2.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.53,2,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751,Republican,83.75
Nebraska,Stanton__NE,500,20.11,1895,76.23,9,0.36,0,0.0,0,0.0,0,0.0,53,2.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.84,8,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486,Republican,76.23
Nebraska,Thayer__NE,821,27.31,2096,69.73,6,0.2,0,0.0,0,0.0,0,0.0,65,2.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.43,5,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3006,Republican,69.73
Nebraska,Thomas__NE,55,13.92,329,83.29,0,0.0,0,0.0,0,0.0,0,0.0,9,2.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.51,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395,Republican,83.29
Nebraska,Thurston__NE,924,44.38,1040,49.95,6,0.29,0,0.0,0,0.0,0,0.0,56,2.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,51,2.45,5,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2082,Republican,49.95
Nebraska,Valley__NE,583,25.77,1610,71.18,3,0.13,0,0.0,0,0.0,0,0.0,45,1.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.75,4,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2262,Republican,71.18
Nebraska,Washington__NE,2550,29.56,5758,66.75,13,0.15,0,0.0,0,0.0,0,0.0,234,2.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30,0.35,41,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8626,Republican,66.75
Nebraska,Wayne__NE,1001,25.41,2774,70.41,7,0.18,0,0.0,0,0.0,0,0.0,119,3.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33,0.84,6,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3940,Republican,70.41
Nebraska,Webster__NE,584,30.03,1302,66.94,1,0.05,0,0.0,0,0.0,0,0.0,48,2.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.46,1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945,Republican,66.94
Nebraska,Wheeler__NE,85,18.76,351,77.48,0,0.0,0,0.0,0,0.0,0,0.0,11,2.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.88,2,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,Republican,77.48
Nebraska,York__NE,1407,21.78,4816,74.55,9,0.14,0,0.0,0,0.0,0,0.0,161,2.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,59,0.91,8,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6460,Republican,74.55
Nevada,Carson_City__NV,7354,37.81,11084,56.98,1014,5.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19452,Republican,56.98
Nevada,Churchill__NV,2191,24.83,6237,70.69,395,4.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8823,Republican,70.69
Nevada,Clark__NV,196100,51.31,170932,44.72,15166,3.97,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382198,Democrat,51.31
Nevada,Douglas__NV,5837,32.47,11193,62.27,944,5.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17974,Republican,62.27
Nevada,Elko__NV,2542,17.93,11025,77.75,613,4.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14180,Republican,77.75
Nevada,Esmeralda__NV,116,23.63,333,67.82,42,8.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491,Republican,67.82
Nevada,Eureka__NV,150,17.92,632,75.51,55,6.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837,Republican,75.51
Nevada,Humboldt__NV,1128,22.43,3638,72.33,264,5.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5030,Republican,72.33
Nevada,Lander__NV,395,18.64,1619,76.4,105,4.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119,Republican,76.4
Nevada,Lincoln__NV,461,23.57,1372,70.14,123,6.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956,Republican,70.14
Nevada,Lyon__NV,3955,32.98,7270,60.62,767,6.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11992,Republican,60.62
Nevada,Mineral__NV,916,39.95,1227,53.51,150,6.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293,Republican,53.51
Nevada,Nye__NV,4525,37.15,6904,56.68,752,6.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12181,Republican,56.68
Nevada,Pershing__NV,476,26.42,1221,67.76,105,5.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1802,Republican,67.76
Nevada,Storey__NV,666,37.04,1014,56.4,118,6.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798,Republican,56.4
Nevada,Washoe__NV,52097,42.6,63640,52.04,6564,5.37,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122301,Republican,52.04
Nevada,White_Pine__NV,1069,30.17,2234,63.05,240,6.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3543,Republican,63.05
New Hampshire,Belknap__NH,10719,40.0,14799,55.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,977,3.65,88,0.33,124,0.46,88,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,26795,Republican,55.23
New Hampshire,Carroll__NH,9852,41.26,12597,52.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1086,4.55,131,0.55,119,0.5,94,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,23879,Republican,52.75
New Hampshire,Cheshire__NH,17382,52.05,13793,41.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1750,5.24,152,0.46,186,0.56,132,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,33395,Democrat,52.05
New Hampshire,Coos__NH,6570,45.0,7329,50.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,463,3.17,69,0.47,133,0.91,36,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,14600,Republican,50.2
New Hampshire,Grafton__NH,18326,47.31,18092,46.71,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1783,4.6,209,0.54,210,0.54,113,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,38733,Democrat,47.31
New Hampshire,Hillsborough__NH,77625,46.83,80649,48.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5465,3.3,811,0.49,755,0.46,456,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,165761,Republican,48.65
New Hampshire,Merrimack__NH,30622,48.08,30028,47.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2343,3.68,286,0.45,230,0.36,175,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,63684,Democrat,48.08
New Hampshire,Rockingham__NH,61628,45.93,65860,49.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5213,3.89,626,0.47,534,0.4,312,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,134173,Republican,49.09
New Hampshire,Strafford__NH,25400,51.42,21108,42.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2273,4.6,286,0.58,210,0.43,116,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,49393,Democrat,51.42
New Hampshire,Sullivan__NH,8224,44.05,9304,49.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,845,4.53,99,0.53,114,0.61,82,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,18668,Republican,49.84
New Jersey,Atlantic__NJ,52880,58.04,35593,39.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2188,2.4,171,0.19,158,0.17,112,0.12,,,,,,,,,,,,,,,,,,,91102,Democrat,58.04
New Jersey,Bergen__NJ,202682,55.27,152731,41.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9688,2.64,755,0.21,434,0.12,431,0.12,,,,,,,,,,,,,,,,,,,366721,Democrat,55.27
New Jersey,Burlington__NJ,99506,56.05,72254,40.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4894,2.76,278,0.16,463,0.26,146,0.08,,,,,,,,,,,,,,,,,,,177541,Democrat,56.05
New Jersey,Camden__NJ,127166,64.6,62464,31.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6124,3.11,353,0.18,550,0.28,204,0.1,,,,,,,,,,,,,,,,,,,196861,Democrat,64.6
New Jersey,Cape_May__NJ,22189,46.62,23794,49.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1291,2.71,187,0.39,82,0.17,51,0.11,,,,,,,,,,,,,,,,,,,47594,Republican,49.99
New Jersey,Cumberland__NJ,28188,57.9,18882,38.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1004,2.06,111,0.23,130,0.27,369,0.76,,,,,,,,,,,,,,,,,,,48684,Democrat,57.9
New Jersey,Essex__NJ,185505,71.47,66842,25.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5641,2.17,391,0.15,286,0.11,908,0.35,,,,,,,,,,,,,,,,,,,259573,Democrat,71.47
New Jersey,Gloucester__NJ,61095,56.94,42315,39.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3196,2.98,236,0.22,320,0.3,136,0.13,,,,,,,,,,,,,,,,,,,107298,Democrat,56.94
New Jersey,Hudson__NJ,118206,70.63,43804,26.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4436,2.65,274,0.16,253,0.15,388,0.23,,,,,,,,,,,,,,,,,,,167361,Democrat,70.63
New Jersey,Hunterdon__NJ,21387,37.88,32210,57.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2459,4.36,154,0.27,181,0.32,64,0.11,,,,,,,,,,,,,,,,,,,56455,Republican,57.05
New Jersey,Mercer__NJ,83256,61.42,46670,34.43,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4561,3.36,274,0.2,581,0.43,217,0.16,,,,,,,,,,,,,,,,,,,135559,Democrat,61.42
New Jersey,Middlesex__NJ,154998,59.88,93545,36.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8934,3.45,622,0.24,449,0.17,301,0.12,,,,,,,,,,,,,,,,,,,258849,Democrat,59.88
New Jersey,Monmouth__NJ,131476,50.15,119291,45.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9059,3.46,678,0.26,488,0.19,1149,0.44,,,,,,,,,,,,,,,,,,,262141,Democrat,50.15
New Jersey,Morris__NJ,88039,42.63,111066,53.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6333,3.07,473,0.23,448,0.22,149,0.07,,,,,,,,,,,,,,,,,,,206508,Republican,53.78
New Jersey,Ocean__NJ,102104,47.18,105684,48.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7354,3.4,604,0.28,387,0.18,260,0.12,,,,,,,,,,,,,,,,,,,216393,Republican,48.84
New Jersey,Passaic__NJ,90324,57.69,61043,38.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3752,2.4,402,0.26,199,0.13,853,0.54,,,,,,,,,,,,,,,,,,,156573,Democrat,57.69
New Jersey,Salem__NJ,13718,50.86,12257,45.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,714,2.65,75,0.28,109,0.4,99,0.37,,,,,,,,,,,,,,,,,,,26972,Democrat,50.86
New Jersey,Somerset__NJ,56232,46.71,59725,49.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3776,3.14,231,0.19,306,0.25,107,0.09,,,,,,,,,,,,,,,,,,,120377,Republican,49.61
New Jersey,Sussex__NJ,21353,37.14,33277,57.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2399,4.17,184,0.32,151,0.26,126,0.22,,,,,,,,,,,,,,,,,,,57490,Republican,57.88
New Jersey,Union__NJ,112003,60.1,68554,36.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4945,2.65,387,0.21,252,0.14,232,0.12,,,,,,,,,,,,,,,,,,,186373,Democrat,60.1
New Jersey,Warren__NJ,16543,40.55,22172,54.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1806,4.43,149,0.37,85,0.21,46,0.11,,,,,,,,,,,,,,,,,,,40801,Republican,54.34
New Mexico,Bernalillo__NM,99461,48.68,95249,46.62,1335,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8274,4.05,,,,,,,,,,,,,,,,,204319,Democrat,48.68
New Mexico,Catron__NM,353,20.63,1273,74.4,28,1.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,57,3.33,,,,,,,,,,,,,,,,,1711,Republican,74.4
New Mexico,Chaves__NM,6340,34.93,11378,62.69,124,0.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,307,1.69,,,,,,,,,,,,,,,,,18149,Republican,62.69
New Mexico,Cibola__NM,4127,58.23,2752,38.83,45,0.64,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,164,2.31,,,,,,,,,,,,,,,,,7088,Democrat,58.23
New Mexico,Colfax__NM,2653,48.58,2600,47.61,1335,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,163,2.98,,,,,,,,,,,,,,,,,5461,Democrat,48.58
New Mexico,Curry__NM,3471,29.0,8301,69.35,50,0.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,147,1.23,,,,,,,,,,,,,,,,,11969,Republican,69.35
New Mexico,De_Baca__NM,349,35.54,612,62.32,9,0.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.22,,,,,,,,,,,,,,,,,982,Republican,62.32
New Mexico,Dona_Ana__NM,23912,51.26,21263,45.58,320,0.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1158,2.48,,,,,,,,,,,,,,,,,46653,Democrat,51.26
New Mexico,Eddy__NM,7108,39.96,10335,58.1,88,0.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,256,1.44,,,,,,,,,,,,,,,,,17787,Republican,58.1
New Mexico,Grant__NM,5673,50.47,4961,44.13,77,0.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,530,4.71,,,,,,,,,,,,,,,,,11241,Democrat,50.47
New Mexico,Guadalupe__NM,1076,65.17,548,33.19,3,0.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,1.45,,,,,,,,,,,,,,,,,1651,Democrat,65.17
New Mexico,Harding__NM,214,36.09,366,61.72,4,0.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.52,,,,,,,,,,,,,,,,,593,Republican,61.72
