State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Lester Maddox [ 5 ] Alabama Conservative_Votes,Lester Maddox [ 5 ] Alabama Conservative_Pct,Benjamin Bubar [ 5 ] Alabama Prohibition_Votes,Benjamin Bubar [ 5 ] Alabama Prohibition_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Eugene McCarthy Independent_Votes,Eugene McCarthy Independent_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Roger MacBride Libertarian_Votes,Roger MacBride Libertarian_Pct,Lester Maddox [ 3 ] American Independent_Votes,Lester Maddox [ 3 ] American Independent_Pct,Roger MacBride [ 3 ] Libertarian_Votes,Roger MacBride [ 3 ] Libertarian_Pct,Lyndon LaRouche [ 3 ] U.S. Labor_Votes,Lyndon LaRouche [ 3 ] U.S. Labor_Pct,Others_Votes,Others_Pct,Eugene McCarthy Nominated By Petition_Votes,Eugene McCarthy Nominated By Petition_Pct,Thomas Anderson American_Votes,Thomas Anderson American_Pct,Lester Maddox American_Votes,Lester Maddox American_Pct,Gus Hall Communist_Votes,Gus Hall Communist_Pct,Eugene McCarthy Nominated_Votes,Eugene McCarthy Nominated_Pct,Benjamin Bubar Prohibition_Votes,Benjamin Bubar Prohibition_Pct,Thomas Anderson Mississippi American_Votes,Thomas Anderson Mississippi American_Pct,Lester Maddox Independent_Votes,Lester Maddox Independent_Pct,Peter Camejo Independent_Votes,Peter Camejo Independent_Pct,Roger MacBride Independent_Votes,Roger MacBride Independent_Pct,Thomas Anderson Americanist_Votes,Thomas Anderson Americanist_Pct,None of These Candidates_Votes,None of These Candidates_Pct,Lester Maddox American Independent_Votes,Lester Maddox American Independent_Pct,Eugene McCarthy McCarthy ‘76_Votes,Eugene McCarthy McCarthy ‘76_Pct,Roger MacBride [ 3 ] Free Libertarian_Votes,Roger MacBride [ 3 ] Free Libertarian_Pct,Gus Hall [ 3 ] Communist_Votes,Gus Hall [ 3 ] Communist_Pct,Peter Camejo [ 3 ] Socialist Workers_Votes,Peter Camejo [ 3 ] Socialist Workers_Pct,Lyndon LaRouche U.S. Labor_Votes,Lyndon LaRouche U.S. Labor_Pct,Eugene McCarthy [ 6 ] Not Designated_Votes,Eugene McCarthy [ 6 ] Not Designated_Pct,Lester Maddox [ 6 ] American_Votes,Lester Maddox [ 6 ] American_Pct,Various candidates [ 6 ] Other parties_Votes,Various candidates [ 6 ] Other parties_Pct,Various candidates [ 4 ] Write-ins_Votes,Various candidates [ 4 ] Write-ins_Pct,Lester Maddox Constitutional_Votes,Lester Maddox Constitutional_Pct,Thomas Anderson Independent_Votes,Thomas Anderson Independent_Pct,Gus Hall Independent_Votes,Gus Hall Independent_Pct,Eugene McCarthy [ 7 ] “McCarthy ‘76”_Votes,Eugene McCarthy [ 7 ] “McCarthy ‘76”_Pct,Peter Camejo [ 7 ] Socialist Workers_Votes,Peter Camejo [ 7 ] Socialist Workers_Pct,Various candidates [ 7 ] Other parties_Votes,Various candidates [ 7 ] Other parties_Pct,Peter Camejo Socialist Workers_Votes,Peter Camejo Socialist Workers_Pct,Total_Votes,Winner,Winner_Pct
Florida,Nassau__FL,5896,64.51,3136,34.31,0,0.0,0,0.0,0,0.0,0,0.0,108,1.18,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9140,Democrat,64.51
Florida,Okaloosa__FL,14210,42.68,18598,55.86,0,0.0,0,0.0,0,0.0,0,0.0,487,1.46,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33295,Republican,55.86
Florida,Okeechobee__FL,3184,65.99,1598,33.12,0,0.0,0,0.0,0,0.0,0,0.0,43,0.89,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4825,Democrat,65.99
Florida,Orange__FL,58442,44.8,70451,54.01,0,0.0,0,0.0,0,0.0,0,0.0,1544,1.18,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130437,Republican,54.01
Florida,Osceola__FL,6893,48.63,7062,49.82,0,0.0,0,0.0,0,0.0,0,0.0,220,1.55,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14175,Republican,49.82
Florida,Palm_Beach__FL,96705,48.68,98236,49.45,0,0.0,0,0.0,0,0.0,0,0.0,3716,1.87,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198657,Republican,49.45
Florida,Pasco__FL,33710,53.72,28306,45.11,0,0.0,0,0.0,0,0.0,0,0.0,731,1.16,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62747,Democrat,53.72
Florida,Pinellas__FL,141879,48.0,150003,50.75,0,0.0,0,0.0,0,0.0,0,0.0,3687,1.25,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295569,Republican,50.75
Florida,Polk__FL,47286,51.01,44238,47.72,0,0.0,0,0.0,0,0.0,0,0.0,1182,1.27,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92706,Democrat,51.01
Florida,Putnam__FL,9597,64.81,5040,34.03,0,0.0,0,0.0,0,0.0,0,0.0,172,1.16,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14809,Democrat,64.81
Florida,St__Johns__FL,7412,51.58,6660,46.34,0,0.0,0,0.0,0,0.0,0,0.0,299,2.08,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14371,Democrat,51.58
Florida,St__Lucie__FL,12386,51.16,11502,47.51,0,0.0,0,0.0,0,0.0,0,0.0,321,1.33,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24209,Democrat,51.16
Florida,Santa_Rosa__FL,8020,46.06,9122,52.39,0,0.0,0,0.0,0,0.0,0,0.0,270,1.55,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17412,Republican,52.39
Florida,Sarasota__FL,26293,36.78,44157,61.78,0,0.0,0,0.0,0,0.0,0,0.0,1028,1.44,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71478,Republican,61.78
Florida,Seminole__FL,19609,41.89,26655,56.94,0,0.0,0,0.0,0,0.0,0,0.0,549,1.17,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46813,Republican,56.94
Florida,Sumter__FL,4721,66.59,2212,31.2,0,0.0,0,0.0,0,0.0,0,0.0,157,2.21,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7090,Democrat,66.59
Florida,Suwannee__FL,4718,63.74,2405,32.49,0,0.0,0,0.0,0,0.0,0,0.0,279,3.77,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7402,Democrat,63.74
Florida,Taylor__FL,3370,62.34,1983,36.68,0,0.0,0,0.0,0,0.0,0,0.0,53,0.98,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5406,Democrat,62.34
Florida,Union__FL,1480,72.55,544,26.67,0,0.0,0,0.0,0,0.0,0,0.0,16,0.78,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,Democrat,72.55
Florida,Volusia__FL,49161,55.72,37523,42.53,0,0.0,0,0.0,0,0.0,0,0.0,1541,1.75,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88225,Democrat,55.72
Florida,Wakulla__FL,2353,57.78,1580,38.8,0,0.0,0,0.0,0,0.0,0,0.0,139,3.41,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4072,Democrat,57.78
Florida,Walton__FL,5196,62.76,2927,35.35,0,0.0,0,0.0,0,0.0,0,0.0,156,1.88,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8279,Democrat,62.76
Florida,Washington__FL,3566,59.47,2313,38.58,0,0.0,0,0.0,0,0.0,0,0.0,117,1.95,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5996,Democrat,59.47
Georgia,Appling__GA,3585,78.86,961,21.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4546,Democrat,78.86
Georgia,Atkinson__GA,1560,81.8,347,18.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907,Democrat,81.8
Georgia,Bacon__GA,2395,80.13,594,19.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2989,Democrat,80.13
Georgia,Baker__GA,1162,79.21,305,20.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1467,Democrat,79.21
Georgia,Baldwin__GA,4674,56.41,3612,43.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8286,Democrat,56.41
Georgia,Banks__GA,2387,87.85,330,12.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2717,Democrat,87.85
Georgia,Barrow__GA,4756,77.71,1364,22.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6120,Democrat,77.71
Georgia,Bartow__GA,8166,81.32,1876,18.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10042,Democrat,81.32
Georgia,Ben_Hill__GA,2449,75.05,814,24.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3263,Democrat,75.05
Georgia,Berrien__GA,3394,85.95,555,14.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3949,Democrat,85.95
Georgia,Bibb__GA,31902,71.34,12819,28.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44721,Democrat,71.34
Georgia,Bleckley__GA,2605,72.83,972,27.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3577,Democrat,72.83
Georgia,Brantley__GA,2294,86.5,358,13.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2652,Democrat,86.5
Georgia,Brooks__GA,2653,70.65,1102,29.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3755,Democrat,70.65
Georgia,Bryan__GA,2045,72.88,761,27.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806,Democrat,72.88
Georgia,Bulloch__GA,5199,62.23,3156,37.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8355,Democrat,62.23
Georgia,Burke__GA,3014,65.82,1565,34.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4579,Democrat,65.82
Georgia,Butts__GA,2898,77.97,819,22.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3717,Democrat,77.97
Georgia,Calhoun__GA,1394,76.17,436,23.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830,Democrat,76.17
Georgia,Camden__GA,2962,74.85,995,25.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3957,Democrat,74.85
Georgia,Candler__GA,1388,68.24,646,31.76,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2034,Democrat,68.24
Georgia,Carroll__GA,10050,73.41,3640,26.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13690,Democrat,73.41
Georgia,Catoosa__GA,6020,61.31,3799,38.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9819,Democrat,61.31
Georgia,Charlton__GA,1750,79.47,452,20.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2202,Democrat,79.47
Georgia,Chatham__GA,32075,57.04,24160,42.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56235,Democrat,57.04
Georgia,Chattahoochee__GA,506,73.98,178,26.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684,Democrat,73.98
Georgia,Chattooga__GA,4686,81.17,1087,18.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5773,Democrat,81.17
Georgia,Cherokee__GA,6539,71.48,2609,28.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9148,Democrat,71.48
Georgia,Clarke__GA,11342,63.18,6610,36.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17952,Democrat,63.18
Georgia,Clay__GA,947,76.25,295,23.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,Democrat,76.25
Georgia,Clayton__GA,21432,62.42,12905,37.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34337,Democrat,62.42
Georgia,Clinch__GA,1414,78.69,383,21.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797,Democrat,78.69
Georgia,Cobb__GA,45002,56.73,34324,43.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79326,Democrat,56.73
Georgia,Coffee__GA,4601,76.45,1417,23.55,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6018,Democrat,76.45
Georgia,Colquitt__GA,6928,76.06,2181,23.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9109,Democrat,76.06
Georgia,Columbia__GA,4674,57.73,3423,42.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8097,Democrat,57.73
Georgia,Cook__GA,2882,81.14,670,18.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3552,Democrat,81.14
Georgia,Coweta__GA,6195,67.05,3044,32.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9239,Democrat,67.05
Georgia,Crawford__GA,1842,82.97,378,17.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2220,Democrat,82.97
Georgia,Crisp__GA,3747,73.83,1328,26.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5075,Democrat,73.83
Georgia,Dade__GA,2263,61.98,1388,38.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3651,Democrat,61.98
Georgia,Dawson__GA,1384,78.91,370,21.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1754,Democrat,78.91
Georgia,Decatur__GA,3736,59.91,2500,40.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6236,Democrat,59.91
Georgia,DeKalb__GA,86872,56.4,67160,43.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154032,Democrat,56.4
Georgia,Dodge__GA,5267,86.13,848,13.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6115,Democrat,86.13
Georgia,Dooly__GA,2441,78.84,655,21.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3096,Democrat,78.84
Georgia,Dougherty__GA,11461,55.11,9337,44.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20798,Democrat,55.11
Georgia,Douglas__GA,7805,66.35,3959,33.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11764,Democrat,66.35
Georgia,Early__GA,2405,67.52,1157,32.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3562,Democrat,67.52
Georgia,Echols__GA,585,84.05,111,15.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696,Democrat,84.05
Georgia,Effingham__GA,2906,63.73,1654,36.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4560,Democrat,63.73
Georgia,Elbert__GA,4730,83.11,961,16.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5691,Democrat,83.11
Georgia,Emanuel__GA,4603,75.51,1493,24.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6096,Democrat,75.51
Georgia,Evans__GA,1631,68.62,746,31.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377,Democrat,68.62
Georgia,Fannin__GA,3402,56.25,2646,43.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6048,Democrat,56.25
Georgia,Fayette__GA,3718,56.72,2837,43.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6555,Democrat,56.72
Georgia,Floyd__GA,15151,66.27,7713,33.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22864,Democrat,66.27
Georgia,Forsyth__GA,4693,76.48,1443,23.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6136,Democrat,76.48
Georgia,Franklin__GA,4192,85.92,687,14.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4879,Democrat,85.92
Georgia,Fulton__GA,129849,67.84,61552,32.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191401,Democrat,67.84
Georgia,Gilmer__GA,2499,66.46,1261,33.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760,Democrat,66.46
