State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,John B. Anderson Independent_Votes,John B. Anderson Independent_Pct,John Rarick [ 6 ] Alabama Conservative_Votes,John Rarick [ 6 ] Alabama Conservative_Pct,Ed Clark [ 6 ] Libertarian_Votes,Ed Clark [ 6 ] Libertarian_Pct,Various candidates [ 6 ] Other parties_Votes,Various candidates [ 6 ] Other parties_Pct,Ed Clark Libertarian_Votes,Ed Clark Libertarian_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,John B. Anderson Anderson Coalition_Votes,John B. Anderson Anderson Coalition_Pct,All Others Various_Votes,All Others Various_Pct,Other Candidates_Votes,Other Candidates_Pct,John Rarick American_Votes,John Rarick American_Pct,Others_Votes,Others_Pct,Barry Commoner Citizens_Votes,Barry Commoner Citizens_Pct,Ed Clark Independent_Votes,Ed Clark Independent_Pct,John Rarick American Independent_Votes,John Rarick American Independent_Pct,Deidre Griswold Independent_Votes,Deidre Griswold Independent_Pct,Andrew Pulley Independent_Votes,Andrew Pulley Independent_Pct,Edward E. Clark Libertarian_Votes,Edward E. Clark Libertarian_Pct,None of These Candidates_Votes,None of These Candidates_Pct,John B. Anderson [ 3 ] Independent_Votes,John B. Anderson [ 3 ] Independent_Pct,Ed Clark [ 3 ] Libertarian_Votes,Ed Clark [ 3 ] Libertarian_Pct,Barry Commoner [ 3 ] Citizens_Votes,Barry Commoner [ 3 ] Citizens_Pct,Various candidates [ 3 ] Other parties_Votes,Various candidates [ 3 ] Other parties_Pct,John B. Anderson Anderson Alternative_Votes,John B. Anderson Anderson Alternative_Pct,John B. Anderson Liberal_Votes,John B. Anderson Liberal_Pct,Ed Clark [ 3 ] Free Libertarian_Votes,Ed Clark [ 3 ] Free Libertarian_Pct,Ellen McCormack [ 3 ] Right to Life_Votes,Ellen McCormack [ 3 ] Right to Life_Pct,John B. Anderson Not designated_Votes,John B. Anderson Not designated_Pct,Edward E. Clark Not designated_Votes,Edward E. Clark Not designated_Pct,Barry Commoner [ 12 ] Independent_Votes,Barry Commoner [ 12 ] Independent_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Barry Commoner Independent_Votes,Barry Commoner Independent_Pct,Clifton DeBerry Independent_Votes,Clifton DeBerry Independent_Pct,Total_Votes,Winner,Winner_Pct
Virginia,Northampton__VA,2363,49.82,2165,45.65,114,2.4,0,0.0,0,0.0,0,0.0,34,0.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,53,1.12,14,0.3,4743,Democrat,49.82
Virginia,Northumberland__VA,1551,35.82,2598,60.0,109,2.52,0,0.0,0,0.0,0,0.0,20,0.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,42,0.97,10,0.23,4330,Republican,60.0
Virginia,Norton__VA,762,54.43,572,40.86,42,3.0,0,0.0,0,0.0,0,0.0,11,0.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.86,1,0.07,1400,Democrat,54.43
Virginia,Nottoway__VA,2593,46.21,2813,50.13,113,2.01,0,0.0,0,0.0,0,0.0,22,0.39,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,63,1.12,7,0.12,5611,Republican,50.13
Virginia,Orange__VA,2420,39.3,3381,54.9,241,3.91,0,0.0,0,0.0,0,0.0,58,0.94,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,54,0.88,4,0.06,6158,Republican,54.9
Virginia,Page__VA,2607,36.52,4297,60.2,161,2.26,0,0.0,0,0.0,0,0.0,41,0.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,27,0.38,5,0.07,7138,Republican,60.2
Virginia,Patrick__VA,2382,38.9,3436,56.12,105,1.71,0,0.0,0,0.0,0,0.0,35,0.57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,154,2.52,11,0.18,6123,Republican,56.12
Virginia,Petersburg__VA,7931,59.73,5001,37.67,254,1.91,0,0.0,0,0.0,0,0.0,63,0.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,0.16,7,0.05,13277,Democrat,59.73
Virginia,Pittsylvania__VA,7653,37.74,12022,59.28,250,1.23,0,0.0,0,0.0,0,0.0,54,0.27,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,275,1.36,26,0.13,20280,Republican,59.28
Virginia,Poquoson__VA,877,25.8,2338,68.78,158,4.65,0,0.0,0,0.0,0,0.0,21,0.62,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.15,0,0.0,3399,Republican,68.78
Virginia,Portsmouth__VA,20900,58.14,13660,38.0,1124,3.13,0,0.0,0,0.0,0,0.0,171,0.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,79,0.22,15,0.04,35949,Democrat,58.14
Virginia,Powhatan__VA,1484,32.47,2933,64.18,98,2.14,0,0.0,0,0.0,0,0.0,39,0.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.2,7,0.15,4570,Republican,64.18
Virginia,Prince_Edward__VA,2553,45.61,2774,49.55,137,2.45,0,0.0,0,0.0,0,0.0,41,0.73,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,82,1.46,11,0.2,5598,Republican,49.55
Virginia,Prince_George__VA,2310,39.23,3389,57.56,130,2.21,0,0.0,0,0.0,0,0.0,40,0.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.2,7,0.12,5888,Republican,57.56
Virginia,Prince_William__VA,12787,32.69,23061,58.95,2676,6.84,0,0.0,0,0.0,0,0.0,313,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,226,0.58,56,0.14,39119,Republican,58.95
Virginia,Pulaski__VA,5769,47.92,5747,47.73,343,2.85,0,0.0,0,0.0,0,0.0,81,0.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,92,0.76,8,0.07,12040,Democrat,47.92
Virginia,Radford__VA,2225,49.85,1964,44.01,233,5.22,0,0.0,0,0.0,0,0.0,21,0.47,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.4,2,0.04,4463,Democrat,49.85
Virginia,Rappahannock__VA,1055,44.57,1179,49.81,99,4.18,0,0.0,0,0.0,0,0.0,21,0.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,0.46,2,0.08,2367,Republican,49.81
Virginia,Richmond_Co___VA,854,34.23,1567,62.81,49,1.96,0,0.0,0,0.0,0,0.0,14,0.56,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.32,3,0.12,2495,Republican,62.81
Virginia,Richmond__VA,47975,55.08,34629,39.76,3502,4.02,0,0.0,0,0.0,0,0.0,625,0.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,330,0.38,45,0.05,87106,Democrat,55.08
Virginia,Roanoke_Co___VA,12114,39.31,17182,55.76,1286,4.17,0,0.0,0,0.0,0,0.0,180,0.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,45,0.15,7,0.02,30814,Republican,55.76
Virginia,Roanoke__VA,18139,51.91,15164,43.39,1350,3.86,0,0.0,0,0.0,0,0.0,207,0.59,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,75,0.21,11,0.03,34946,Democrat,51.91
Virginia,Rockbridge__VA,2475,43.6,2784,49.04,296,5.21,0,0.0,0,0.0,0,0.0,54,0.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62,1.09,6,0.11,5677,Republican,49.04
Virginia,Rockingham__VA,5294,29.64,11397,63.82,771,4.32,0,0.0,0,0.0,0,0.0,143,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,233,1.3,21,0.12,17859,Republican,63.82
Virginia,Russell__VA,5764,53.01,4778,43.94,125,1.15,0,0.0,0,0.0,0,0.0,38,0.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,159,1.46,10,0.09,10874,Democrat,53.01
Virginia,Salem__VA,4091,43.57,4862,51.78,359,3.82,0,0.0,0,0.0,0,0.0,50,0.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,0.18,10,0.11,9389,Republican,51.78
Virginia,Scott__VA,4314,45.96,4744,50.54,153,1.63,0,0.0,0,0.0,0,0.0,27,0.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,145,1.54,4,0.04,9387,Republican,50.54
Virginia,Shenandoah__VA,3137,28.0,7517,67.1,385,3.44,0,0.0,0,0.0,0,0.0,95,0.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,59,0.53,10,0.09,11203,Republican,67.1
Virginia,Smyth__VA,5335,44.98,6033,50.86,224,1.89,0,0.0,0,0.0,0,0.0,64,0.54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,190,1.6,15,0.13,11861,Republican,50.86
Virginia,South_Boston__VA,971,36.66,1615,60.97,51,1.93,0,0.0,0,0.0,0,0.0,6,0.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.19,1,0.04,2649,Republican,60.97
Virginia,Southampton__VA,3347,50.81,2997,45.5,163,2.47,0,0.0,0,0.0,0,0.0,49,0.74,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.36,7,0.11,6587,Democrat,50.81
Virginia,Spotsylvania__VA,4039,40.37,5385,53.82,464,4.64,0,0.0,0,0.0,0,0.0,72,0.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29,0.29,16,0.16,10005,Republican,53.82
Virginia,Stafford__VA,4211,34.87,7106,58.85,623,5.16,0,0.0,0,0.0,0,0.0,100,0.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28,0.23,7,0.06,12075,Republican,58.85
Virginia,Staunton__VA,2658,33.53,4819,60.79,311,3.92,0,0.0,0,0.0,0,0.0,42,0.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,89,1.12,8,0.1,7927,Republican,60.79
Virginia,Suffolk__VA,9064,54.07,7179,42.82,360,2.15,0,0.0,0,0.0,0,0.0,98,0.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,56,0.33,8,0.05,16765,Democrat,54.07
Virginia,Surry__VA,1756,62.25,962,34.1,63,2.23,0,0.0,0,0.0,0,0.0,24,0.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.32,7,0.25,2821,Democrat,62.25
Virginia,Sussex__VA,2447,57.27,1664,38.94,86,2.01,0,0.0,0,0.0,0,0.0,26,0.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,0.73,19,0.44,4273,Democrat,57.27
Virginia,Tazewell__VA,7003,48.55,7021,48.67,225,1.56,0,0.0,0,0.0,0,0.0,61,0.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,110,0.76,5,0.03,14425,Republican,48.67
Virginia,Virginia_Beach__VA,24895,31.42,47936,60.5,4830,6.1,0,0.0,0,0.0,0,0.0,764,0.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,690,0.87,120,0.15,79235,Republican,60.5
Virginia,Warren__VA,2597,37.53,3861,55.79,297,4.29,0,0.0,0,0.0,0,0.0,46,0.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,104,1.5,15,0.22,6920,Republican,55.79
Virginia,Washington__VA,6390,40.97,8402,53.87,382,2.45,0,0.0,0,0.0,0,0.0,79,0.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,320,2.05,24,0.15,15597,Republican,53.87
Virginia,Waynesboro__VA,1926,32.22,3697,61.84,255,4.27,0,0.0,0,0.0,0,0.0,23,0.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,72,1.2,5,0.08,5978,Republican,61.84
Virginia,Westmoreland__VA,2271,45.52,2510,50.31,133,2.67,0,0.0,0,0.0,0,0.0,24,0.48,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44,0.88,7,0.14,4989,Republican,50.31
Virginia,Williamsburg__VA,1199,40.6,1344,45.51,340,11.51,0,0.0,0,0.0,0,0.0,26,0.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41,1.39,3,0.1,2953,Republican,45.51
Virginia,Winchester__VA,2006,30.29,4240,64.02,320,4.83,0,0.0,0,0.0,0,0.0,34,0.51,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.27,5,0.08,6623,Republican,64.02
Virginia,Wise__VA,6779,51.59,5767,43.89,258,1.96,0,0.0,0,0.0,0,0.0,50,0.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,267,2.03,20,0.15,13141,Democrat,51.59
Virginia,Wythe__VA,3677,41.95,4758,54.28,164,1.87,0,0.0,0,0.0,0,0.0,61,0.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,95,1.08,11,0.13,8766,Republican,54.28
Virginia,York__VA,4532,37.35,6744,55.58,723,5.96,0,0.0,0,0.0,0,0.0,95,0.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,36,0.3,3,0.02,12133,Republican,55.58
Washington (state),Adams__WA,1223,25.61,3248,68.01,255,5.34,0,0.0,0,0.0,0,0.0,0,0.0,50,1.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4776,Republican,68.01
Washington (state),Asotin__WA,2724,40.91,3275,49.18,539,8.09,0,0.0,0,0.0,0,0.0,0,0.0,121,1.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6659,Republican,49.18
Washington (state),Benton__WA,11561,26.03,28728,64.68,3301,7.43,0,0.0,0,0.0,0,0.0,0,0.0,823,1.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44413,Republican,64.68
Washington (state),Chelan__WA,6483,32.66,11299,56.92,1608,8.1,0,0.0,0,0.0,0,0.0,0,0.0,460,2.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19850,Republican,56.92
Washington (state),Clallam__WA,8029,36.01,11515,51.65,2172,9.74,0,0.0,0,0.0,0,0.0,0,0.0,580,2.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22296,Republican,51.65
Washington (state),Clark__WA,30584,42.43,33223,46.1,6445,8.94,0,0.0,0,0.0,0,0.0,0,0.0,1823,2.53,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,72075,Republican,46.1
Washington (state),Columbia__WA,587,28.14,1349,64.67,119,5.7,0,0.0,0,0.0,0,0.0,0,0.0,31,1.49,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2086,Republican,64.67
