State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Eric Hass Socialist Labor_Votes,Eric Hass Socialist Labor_Pct,John Kasper National States’ Rights_Votes,John Kasper National States’ Rights_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Clifton DeBerry Socialist Workers_Votes,Clifton DeBerry Socialist Workers_Pct,E. Harold Munn Prohibition_Votes,E. Harold Munn Prohibition_Pct,Write-in_Votes,Write-in_Pct,All Others Various_Votes,All Others Various_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Others_Votes,Others_Pct,Eric Hass Labor_Votes,Eric Hass Labor_Pct,John Kasper [ 8 ] National States’ Rights_Votes,John Kasper [ 8 ] National States’ Rights_Pct,Various Candidates Write-ins_Votes,Various Candidates Write-ins_Pct,Eric Hass [ 5 ] Industrial Government_Votes,Eric Hass [ 5 ] Industrial Government_Pct,Clifton DeBerry [ 5 ] Socialist Workers_Votes,Clifton DeBerry [ 5 ] Socialist Workers_Pct,Clifton DeBerry [ 9 ] Socialist Workers_Votes,Clifton DeBerry [ 9 ] Socialist Workers_Pct,Eric Hass [ 9 ] Socialist Labor_Votes,Eric Hass [ 9 ] Socialist Labor_Pct,Eric Hass [ 7 ] Socialist Labor_Votes,Eric Hass [ 7 ] Socialist Labor_Pct,Clifton DeBerry [ 7 ] Socialist Workers_Votes,Clifton DeBerry [ 7 ] Socialist Workers_Pct,Clifton DeBerry Independent_Votes,Clifton DeBerry Independent_Pct,E. Harold Munn Independent_Votes,E. Harold Munn Independent_Pct,Joseph B. Lightburn Constitution_Votes,Joseph B. Lightburn Constitution_Pct,Clifton DeBerry Freedom Socialist_Votes,Clifton DeBerry Freedom Socialist_Pct,Total_Votes,Winner,Winner_Pct
Arkansas,Union__AR,6948,44.6,8472,54.38,0,0.0,160,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15580,Republican,54.38
Arkansas,Van_Buren__AR,2054,61.28,1270,37.89,0,0.0,28,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3352,Democrat,61.28
Arkansas,Washington__AR,10166,59.55,6856,40.16,0,0.0,48,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17070,Democrat,59.55
Arkansas,White__AR,6566,56.2,5023,42.99,0,0.0,95,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11684,Democrat,56.2
Arkansas,Woodruff__AR,2307,62.47,1366,36.99,0,0.0,20,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3693,Democrat,62.47
Arkansas,Yell__AR,3407,68.86,1527,30.86,0,0.0,14,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4948,Democrat,68.86
California,Alameda__CA,283833,66.42,142998,33.46,0,0.0,0,0.0,509,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427340,Democrat,66.42
California,Alpine__CA,91,42.33,124,57.67,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215,Republican,57.67
California,Amador__CA,3410,66.89,1682,32.99,0,0.0,0,0.0,6,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5098,Democrat,66.89
California,Butte__CA,20831,51.54,19574,48.43,0,0.0,0,0.0,14,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40419,Democrat,51.54
California,Calaveras__CA,3145,58.27,2244,41.58,0,0.0,0,0.0,8,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5397,Democrat,58.27
California,Colusa__CA,2790,60.57,1811,39.32,0,0.0,0,0.0,5,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4606,Democrat,60.57
California,Contra_Costa__CA,113071,63.44,65011,36.47,0,0.0,0,0.0,163,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178245,Democrat,63.44
California,Del_Norte__CA,3652,63.77,2075,36.23,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5727,Democrat,63.77
California,El_Dorado__CA,8810,60.3,5775,39.53,0,0.0,0,0.0,25,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14610,Democrat,60.3
California,Fresno__CA,89375,65.57,46792,34.33,0,0.0,0,0.0,141,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136308,Democrat,65.57
California,Glenn__CA,3937,54.01,3351,45.97,0,0.0,0,0.0,2,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7290,Democrat,54.01
California,Humboldt__CA,25515,66.27,12909,33.53,0,0.0,0,0.0,75,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38499,Democrat,66.27
California,Imperial__CA,11143,51.85,10330,48.06,0,0.0,0,0.0,19,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21492,Democrat,51.85
California,Inyo__CA,3161,53.44,2751,46.51,0,0.0,0,0.0,3,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5915,Democrat,53.44
California,Kern__CA,64174,58.71,45014,41.18,0,0.0,0,0.0,120,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109308,Democrat,58.71
California,Kings__CA,13073,69.39,5753,30.54,0,0.0,0,0.0,14,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18840,Democrat,69.39
California,Lake__CA,4680,56.37,3616,43.56,0,0.0,0,0.0,6,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8302,Democrat,56.37
California,Lassen__CA,4072,65.67,2124,34.25,0,0.0,0,0.0,5,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6201,Democrat,65.67
California,Los_Angeles__CA,1568300,57.43,1161067,42.52,0,0.0,0,0.0,1551,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730918,Democrat,57.43
California,Madera__CA,9391,67.75,4461,32.18,0,0.0,0,0.0,10,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13862,Democrat,67.75
California,Marin__CA,46462,61.65,28682,38.06,0,0.0,0,0.0,220,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75364,Democrat,61.65
California,Mariposa__CA,1704,57.41,1264,42.59,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2968,Democrat,57.41
California,Mendocino__CA,11869,65.12,6322,34.68,0,0.0,0,0.0,36,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18227,Democrat,65.12
California,Merced__CA,19431,68.74,8814,31.18,0,0.0,0,0.0,24,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28269,Democrat,68.74
California,Modoc__CA,1972,58.73,1386,41.27,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3358,Democrat,58.73
California,Mono__CA,666,43.93,850,56.07,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516,Republican,56.07
California,Monterey__CA,40093,61.83,24579,37.9,0,0.0,0,0.0,172,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64844,Democrat,61.83
California,Napa__CA,19580,62.74,11567,37.06,0,0.0,0,0.0,63,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31210,Democrat,62.74
California,Nevada__CA,6397,56.52,4899,43.29,0,0.0,0,0.0,22,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11318,Democrat,56.52
California,Orange__CA,176539,44.01,224196,55.89,0,0.0,0,0.0,430,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401165,Republican,55.89
California,Placer__CA,18256,65.96,9389,33.92,0,0.0,0,0.0,31,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27676,Democrat,65.96
California,Plumas__CA,4019,70.35,1686,29.51,0,0.0,0,0.0,8,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5713,Democrat,70.35
California,Riverside__CA,80528,56.79,61165,43.14,0,0.0,0,0.0,95,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141788,Democrat,56.79
California,Sacramento__CA,149668,65.68,77871,34.17,0,0.0,0,0.0,332,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227871,Democrat,65.68
California,San_Benito__CA,3779,60.59,2444,39.19,0,0.0,0,0.0,14,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6237,Democrat,60.59
California,San_Bernardino__CA,123012,57.11,92145,42.78,0,0.0,0,0.0,243,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215400,Democrat,57.11
California,San_Diego__CA,211808,49.69,214445,50.31,0,0.0,0,0.0,33,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426286,Republican,50.31
California,San_Francisco__CA,230758,71.24,92994,28.71,0,0.0,0,0.0,156,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323908,Democrat,71.24
California,San_Joaquin__CA,59210,61.78,36546,38.13,0,0.0,0,0.0,83,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95839,Democrat,61.78
California,San_Luis_Obispo__CA,22252,59.84,14906,40.08,0,0.0,0,0.0,28,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37186,Democrat,59.84
California,San_Mateo__CA,140978,64.32,77916,35.55,0,0.0,0,0.0,297,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219191,Democrat,64.32
California,Santa_Barbara__CA,48381,55.94,38020,43.96,0,0.0,0,0.0,85,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86486,Democrat,55.94
California,Santa_Clara__CA,202249,63.1,117420,36.63,0,0.0,0,0.0,858,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320527,Democrat,63.1
California,Santa_Cruz__CA,26714,58.53,18836,41.27,0,0.0,0,0.0,94,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45644,Democrat,58.53
California,Shasta__CA,19142,67.52,9178,32.37,0,0.0,0,0.0,30,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28350,Democrat,67.52
California,Sierra__CA,828,66.72,413,33.28,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1241,Democrat,66.72
California,Siskiyou__CA,9126,63.66,5186,36.18,0,0.0,0,0.0,23,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14335,Democrat,63.66
California,Solano__CA,34930,69.53,15263,30.38,0,0.0,0,0.0,47,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50240,Democrat,69.53
California,Sonoma__CA,44354,61.49,27677,38.37,0,0.0,0,0.0,105,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72136,Democrat,61.49
California,Stanislaus__CA,43078,66.14,21973,33.74,0,0.0,0,0.0,77,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65128,Democrat,66.14
California,Sutter__CA,6787,48.33,7241,51.56,0,0.0,0,0.0,16,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14044,Republican,51.56
California,Tehama__CA,6928,60.42,4529,39.5,0,0.0,0,0.0,10,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11467,Democrat,60.42
California,Trinity__CA,2175,63.25,1252,36.41,0,0.0,0,0.0,12,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3439,Democrat,63.25
California,Tulare__CA,33974,60.08,22527,39.83,0,0.0,0,0.0,51,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56552,Democrat,60.08
California,Tuolumne__CA,4939,63.16,2861,36.59,0,0.0,0,0.0,20,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7820,Democrat,63.16
California,Ventura__CA,57805,58.84,40264,40.99,0,0.0,0,0.0,169,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98238,Democrat,58.84
California,Yolo__CA,18266,69.52,7976,30.36,0,0.0,0,0.0,32,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26274,Democrat,69.52
California,Yuba__CA,6766,57.64,4964,42.29,0,0.0,0,0.0,9,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11739,Democrat,57.64
Colorado,Adams__CO,35498,68.99,15652,30.42,22,0.04,0,0.0,0,0.0,218,0.42,64,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51454,Democrat,68.99
Colorado,Alamosa__CO,2481,62.4,1488,37.42,1,0.03,0,0.0,0,0.0,1,0.03,5,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3976,Democrat,62.4
Colorado,Arapahoe__CO,27940,54.4,23071,44.92,21,0.04,0,0.0,0,0.0,240,0.47,86,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51358,Democrat,54.4
Colorado,Archuleta__CO,632,62.7,370,36.71,0,0.0,0,0.0,0,0.0,2,0.2,4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008,Democrat,62.7
Colorado,Baca__CO,1366,52.18,1241,47.4,3,0.11,0,0.0,0,0.0,1,0.04,7,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618,Democrat,52.18
Colorado,Bent__CO,1737,64.43,937,34.76,1,0.04,0,0.0,0,0.0,2,0.07,19,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2696,Democrat,64.43
Colorado,Boulder__CO,22737,56.38,17373,43.08,16,0.04,0,0.0,0,0.0,122,0.3,82,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40330,Democrat,56.38
Colorado,Chaffee__CO,2463,62.34,1476,37.36,2,0.05,0,0.0,0,0.0,3,0.08,7,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3951,Democrat,62.34
Colorado,Cheyenne__CO,735,57.29,545,42.48,0,0.0,0,0.0,0,0.0,1,0.08,2,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283,Democrat,57.29
Colorado,Clear_Creek__CO,1086,61.46,676,38.26,1,0.06,0,0.0,0,0.0,1,0.06,3,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767,Democrat,61.46
Colorado,Conejos__CO,2033,66.09,1031,33.52,2,0.07,0,0.0,0,0.0,6,0.2,4,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3076,Democrat,66.09
Colorado,Costilla__CO,1284,80.81,299,18.82,3,0.19,0,0.0,0,0.0,1,0.06,2,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589,Democrat,80.81
Colorado,Crowley__CO,967,58.15,690,41.49,0,0.0,0,0.0,0,0.0,4,0.24,2,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663,Democrat,58.15
Colorado,Custer__CO,406,52.93,358,46.68,0,0.0,0,0.0,0,0.0,1,0.13,2,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767,Democrat,52.93
Colorado,Delta__CO,3927,57.53,2883,42.24,2,0.03,0,0.0,0,0.0,1,0.01,13,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6826,Democrat,57.53
Colorado,Denver__CO,143480,65.73,73279,33.57,103,0.05,0,0.0,0,0.0,1045,0.48,381,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218288,Democrat,65.73
Colorado,Dolores__CO,496,60.64,322,39.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818,Democrat,60.64
Colorado,Douglas__CO,1442,51.67,1336,47.87,4,0.14,0,0.0,0,0.0,3,0.11,6,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2791,Democrat,51.67
Colorado,Eagle__CO,1299,66.79,644,33.11,0,0.0,0,0.0,0,0.0,1,0.05,1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945,Democrat,66.79
Colorado,El_Paso__CO,27844,53.75,23822,45.98,10,0.02,0,0.0,0,0.0,37,0.07,94,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51807,Democrat,53.75
Colorado,Elbert__CO,857,48.01,924,51.76,0,0.0,0,0.0,0,0.0,4,0.22,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785,Republican,51.76
Colorado,Fremont__CO,5181,57.01,3875,42.64,1,0.01,0,0.0,0,0.0,8,0.09,23,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9088,Democrat,57.01
Colorado,Garfield__CO,3196,58.24,2282,41.58,2,0.04,0,0.0,0,0.0,2,0.04,6,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5488,Democrat,58.24
Colorado,Gilpin__CO,363,60.5,233,38.83,2,0.33,0,0.0,0,0.0,1,0.17,1,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600,Democrat,60.5
Colorado,Grand__CO,902,52.32,814,47.22,0,0.0,0,0.0,0,0.0,8,0.46,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724,Democrat,52.32
Colorado,Gunnison__CO,1540,63.04,903,36.96,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443,Democrat,63.04
Colorado,Hinsdale__CO,94,46.77,107,53.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,Republican,53.23
Colorado,Huerfano__CO,2734,75.23,895,24.63,0,0.0,0,0.0,0,0.0,4,0.11,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3634,Democrat,75.23
Colorado,Jackson__CO,384,51.82,354,47.77,1,0.13,0,0.0,0,0.0,1,0.13,1,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741,Democrat,51.82
Colorado,Jefferson__CO,43162,56.19,33398,43.48,20,0.03,0,0.0,0,0.0,122,0.16,110,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76812,Democrat,56.19
Colorado,Kiowa__CO,701,54.77,579,45.23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280,Democrat,54.77
Colorado,Kit_Carson__CO,1906,58.95,1316,40.71,1,0.03,0,0.0,0,0.0,2,0.06,8,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3233,Democrat,58.95
Colorado,La_Plata__CO,4442,55.48,3550,44.34,0,0.0,0,0.0,0,0.0,3,0.04,12,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8007,Democrat,55.48
Colorado,Lake__CO,2362,77.42,681,22.32,1,0.03,0,0.0,0,0.0,2,0.07,5,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3051,Democrat,77.42
Colorado,Larimer__CO,12776,51.97,11636,47.33,13,0.05,0,0.0,0,0.0,96,0.39,64,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24585,Democrat,51.97
Colorado,Las_Animas__CO,6591,77.97,1833,21.68,8,0.09,0,0.0,0,0.0,9,0.11,12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8453,Democrat,77.97
Colorado,Lincoln__CO,1327,54.41,1104,45.26,0,0.0,0,0.0,0,0.0,8,0.33,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439,Democrat,54.41
Colorado,Logan__CO,4222,54.61,3497,45.23,0,0.0,0,0.0,0,0.0,5,0.06,7,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7731,Democrat,54.61
Colorado,Mesa__CO,12716,60.32,8317,39.45,3,0.01,0,0.0,0,0.0,8,0.04,38,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21082,Democrat,60.32
Colorado,Mineral__CO,204,69.15,89,30.17,0,0.0,0,0.0,0,0.0,1,0.34,1,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,Democrat,69.15
Colorado,Moffat__CO,1657,53.4,1438,46.34,0,0.0,0,0.0,0,0.0,7,0.23,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3103,Democrat,53.4
Colorado,Montezuma__CO,2686,56.69,2035,42.95,3,0.06,0,0.0,0,0.0,2,0.04,12,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4738,Democrat,56.69
Colorado,Montrose__CO,4009,59.76,2678,39.92,4,0.06,0,0.0,0,0.0,8,0.12,10,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6709,Democrat,59.76
Colorado,Morgan__CO,4271,56.8,3228,42.93,1,0.01,0,0.0,0,0.0,2,0.03,18,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7520,Democrat,56.8
Colorado,Otero__CO,5999,62.26,3605,37.41,2,0.02,0,0.0,0,0.0,3,0.03,27,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9636,Democrat,62.26
Colorado,Ouray__CO,456,55.61,358,43.66,0,0.0,0,0.0,0,0.0,3,0.37,3,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820,Democrat,55.61
Colorado,Park__CO,515,51.04,493,48.86,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,Democrat,51.04
Colorado,Phillips__CO,1243,55.0,1012,44.78,0,0.0,0,0.0,0,0.0,5,0.22,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2260,Democrat,55.0
Colorado,Pitkin__CO,958,63.7,540,35.9,1,0.07,0,0.0,0,0.0,2,0.13,3,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504,Democrat,63.7
Colorado,Prowers__CO,3759,64.57,2044,35.11,0,0.0,0,0.0,0,0.0,5,0.09,14,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5822,Democrat,64.57
Colorado,Pueblo__CO,34933,71.97,13103,27.0,17,0.04,0,0.0,0,0.0,397,0.82,86,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48536,Democrat,71.97
Colorado,Rio_Blanco__CO,1134,52.7,1015,47.17,1,0.05,0,0.0,0,0.0,1,0.05,1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152,Democrat,52.7
Colorado,Rio_Grande__CO,2161,55.88,1699,43.94,0,0.0,0,0.0,0,0.0,1,0.03,6,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3867,Democrat,55.88
Colorado,Routt__CO,1853,62.52,1095,36.94,4,0.13,0,0.0,0,0.0,4,0.13,8,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2964,Democrat,62.52
Colorado,Saguache__CO,1099,63.71,622,36.06,1,0.06,0,0.0,0,0.0,2,0.12,1,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725,Democrat,63.71
Colorado,San_Juan__CO,278,68.3,129,31.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,Democrat,68.3
Colorado,San_Miguel__CO,636,65.57,332,34.23,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970,Democrat,65.57
Colorado,Sedgwick__CO,942,51.22,895,48.67,0,0.0,0,0.0,0,0.0,1,0.05,1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839,Democrat,51.22
Colorado,Summit__CO,483,58.33,344,41.55,0,0.0,0,0.0,0,0.0,1,0.12,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828,Democrat,58.33
Colorado,Teller__CO,685,54.19,577,45.65,0,0.0,0,0.0,0,0.0,1,0.08,1,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264,Democrat,54.19
Colorado,Washington__CO,1341,48.25,1434,51.6,0,0.0,0,0.0,0,0.0,4,0.14,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2779,Republican,51.6
Colorado,Weld__CO,17268,58.18,12204,41.12,17,0.06,0,0.0,0,0.0,147,0.5,43,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29679,Democrat,58.18
Colorado,Yuma__CO,2145,51.43,2007,48.12,1,0.02,0,0.0,0,0.0,2,0.05,16,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4171,Democrat,51.43
Connecticut,Fairfield__CT,194782,60.75,125576,39.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,261,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320619,Democrat,60.75
Connecticut,Hartford__CT,240071,72.86,88811,26.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,622,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329504,Democrat,72.86
Connecticut,Litchfield__CT,40172,65.78,20834,34.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,62,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61068,Democrat,65.78
Connecticut,Middlesex__CT,30517,67.39,14697,32.45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,71,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45285,Democrat,67.39
Connecticut,New_Haven__CT,218743,69.1,97656,30.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,171,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316570,Democrat,69.1
Connecticut,New_London__CT,54551,69.06,24391,30.88,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,49,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78991,Democrat,69.06
