State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,David Bergland [ 7 ] Libertarian_Votes,David Bergland [ 7 ] Libertarian_Pct,Gus Hall [ 7 ] Independent_Votes,Gus Hall [ 7 ] Independent_Pct,Various candidates [ 7 ] Other parties_Votes,Various candidates [ 7 ] Other parties_Pct,David Bergland Libertarian_Votes,David Bergland Libertarian_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,All Others Various_Votes,All Others Various_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Bob Richards [ 7 ] Populist_Votes,Bob Richards [ 7 ] Populist_Pct,Delmar Dennis American_Votes,Delmar Dennis American_Pct,Lyndon LaRouche Nominated By Petition_Votes,Lyndon LaRouche Nominated By Petition_Pct,Melvin Mason [ 5 ] Socialist Workers_Votes,Melvin Mason [ 5 ] Socialist Workers_Pct,Lyndon LaRouche [ 5 ] Independent_Votes,Lyndon LaRouche [ 5 ] Independent_Pct,John B. Anderson [ 5 ] National Unity_Votes,John B. Anderson [ 5 ] National Unity_Pct,Various candidates [ 5 ] Other parties_Votes,Various candidates [ 5 ] Other parties_Pct,Gus Hall [ 4 ] Communist_Votes,Gus Hall [ 4 ] Communist_Pct,Various candidates [ 4 ] Other parties_Votes,Various candidates [ 4 ] Other parties_Pct,Melvin Mason Independent_Votes,Melvin Mason Independent_Pct,Dennis Serrette Independent_Votes,Dennis Serrette Independent_Pct,None of These Candidates_Votes,None of These Candidates_Pct,David Bergland [ 4 ] Libertarian_Votes,David Bergland [ 4 ] Libertarian_Pct,Lyndon Larouche [ 4 ] Independent_Votes,Lyndon Larouche [ 4 ] Independent_Pct,Dennis Serrette [ 4 ] New Hampshire Alliance_Votes,Dennis Serrette [ 4 ] New Hampshire Alliance_Pct,Melvin Mason Socialist Workers_Votes,Melvin Mason Socialist Workers_Pct,Lyndon LaRouche Independent_Votes,Lyndon LaRouche Independent_Pct,Bob Richards America First_Votes,Bob Richards America First_Pct,Dennis Serrette United Citizens_Votes,Dennis Serrette United Citizens_Pct,David Bergland [ 10 ] Libertarian_Votes,David Bergland [ 10 ] Libertarian_Pct,Various candidates [ 10 ] Write-ins_Votes,Various candidates [ 10 ] Write-ins_Pct,Various candidates [ 10 ] Other parties_Votes,Various candidates [ 10 ] Other parties_Pct,Bob Richards Populist_Votes,Bob Richards Populist_Pct,Dennis Serrette New Alliance_Votes,Dennis Serrette New Alliance_Pct,Bob Richards Constitution_Votes,Bob Richards Constitution_Pct,Total_Votes,Winner,Winner_Pct
Alabama,Talladega__AL,8490,36.88,14067,61.11,220,0.96,209,0.91,34,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23020,Republican,61.11
Alabama,Tallapoosa__AL,4458,32.62,9045,66.19,139,1.02,11,0.08,13,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13666,Republican,66.19
Alabama,Tuscaloosa__AL,16066,35.91,28075,62.75,533,1.19,37,0.08,28,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44739,Republican,62.75
Alabama,Walker__AL,10591,44.59,12852,54.11,94,0.4,194,0.82,22,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23753,Republican,54.11
Alabama,Washington__AL,3081,40.85,4434,58.78,17,0.23,2,0.03,9,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7543,Republican,58.78
Alabama,Wilcox__AL,3663,60.83,2337,38.81,8,0.13,4,0.07,10,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6022,Democrat,60.83
Alabama,Winston__AL,2624,27.69,6845,72.22,5,0.05,3,0.03,1,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9478,Republican,72.22
Arizona,Apache__AZ,7277,55.84,5638,43.26,0,0,0,0,0,0,117,0.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13032,Democrat,55.84
Arizona,Cochise__AZ,9671,36.7,16405,62.25,0,0,0,0,0,0,279,1.06,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26355,Republican,62.25
Arizona,Coconino__AZ,11528,35.77,17581,59.13,0,0,0,0,0,0,622,2.09,4,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29735,Republican,59.13
Arizona,Gila__AZ,6509,42.68,8543,56.02,0,0,0,0,0,0,197,1.29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15249,Republican,56.02
Arizona,Graham__AZ,3080,36.6,5247,62.35,0,0,0,0,0,0,89,1.06,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8416,Republican,62.35
Arizona,Greenlee__AZ,1963,51.86,1801,47.58,0,0,0,0,0,0,21,0.55,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3785,Democrat,51.86
Arizona,La_Paz__AZ,1502,34.82,2757,63.92,0,0,0,0,0,0,54,1.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4313,Republican,63.92
Arizona,Maricopa__AZ,154833,27.06,411902,71.98,0,0,0,0,0,0,5509,0.96,29,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572273,Republican,71.98
Arizona,Mohave__AZ,7436,29.66,17364,69.26,0,0,0,0,0,0,272,1.08,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25072,Republican,69.26
Arizona,Navajo__AZ,8017,40.95,11379,58.12,0,0,0,0,0,0,182,0.93,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19578,Republican,58.12
Arizona,Pima__AZ,91585,42.09,123830,56.9,0,0,0,0,0,0,2193,1.01,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217612,Republican,56.9
Arizona,Pinal__AZ,11923,41.66,16464,57.53,0,0,0,0,0,0,232,0.81,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28619,Republican,57.53
Arizona,Santa_Cruz__AZ,2463,38.55,3855,60.34,0,0,0,0,0,0,71,1.11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6389,Republican,60.34
Arizona,Yavapai__AZ,9609,27.46,24802,70.89,0,0,0,0,0,0,574,1.64,3,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34988,Republican,70.89
Arizona,Yuma__AZ,6458,31.53,13848,67.61,0,0,0,0,0,0,173,0.84,2,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20481,Republican,67.61
Arkansas,Arkansas__AR,3153,39.37,4804,59.99,0,0,0,0,0,0,0,0,51,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8008,Republican,59.99
Arkansas,Ashley__AR,3373,37.11,5675,62.44,0,0,0,0,0,0,0,0,41,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9089,Republican,62.44
Arkansas,Baxter__AR,4528,29.09,10870,69.84,0,0,0,0,0,0,0,0,166,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15564,Republican,69.84
Arkansas,Benton__AR,7306,22.82,24296,75.9,0,0,0,0,0,0,0,0,408,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32010,Republican,75.9
Arkansas,Boone__AR,3356,29.01,7961,68.83,0,0,0,0,0,0,0,0,250,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11567,Republican,68.83
Arkansas,Bradley__AR,2313,46.1,2690,53.62,0,0,0,0,0,0,0,0,14,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5017,Republican,53.62
Arkansas,Calhoun__AR,1058,41.74,1474,58.15,0,0,0,0,0,0,0,0,3,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535,Republican,58.15
Arkansas,Carroll__AR,2263,30.62,5041,68.21,0,0,0,0,0,0,0,0,86,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7390,Republican,68.21
Arkansas,Chicot__AR,3407,57.48,2502,42.21,0,0,0,0,0,0,0,0,18,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5927,Democrat,57.48
Arkansas,Clark__AR,4638,52.39,4185,47.27,0,0,0,0,0,0,0,0,30,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8853,Democrat,52.39
Arkansas,Clay__AR,3279,46.15,3767,53.02,0,0,0,0,0,0,0,0,59,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7105,Republican,53.02
Arkansas,Cleburne__AR,3172,35.21,5769,64.04,0,0,0,0,0,0,0,0,67,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9008,Republican,64.04
Arkansas,Cleveland__AR,1378,43.54,1773,56.02,0,0,0,0,0,0,0,0,14,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3165,Republican,56.02
Arkansas,Columbia__AR,3680,35.78,6526,63.45,0,0,0,0,0,0,0,0,79,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10285,Republican,63.45
Arkansas,Conway__AR,3742,42.35,5049,57.14,0,0,0,0,0,0,0,0,45,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8836,Republican,57.14
Arkansas,Craighead__AR,8035,35.96,14047,62.87,0,0,0,0,0,0,0,0,261,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22343,Republican,62.87
Arkansas,Crawford__AR,3071,24.18,9551,75.2,0,0,0,0,0,0,0,0,79,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12701,Republican,75.2
Arkansas,Crittenden__AR,6520,46.79,6663,47.82,0,0,0,0,0,0,0,0,751,5.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13934,Republican,47.82
Arkansas,Cross__AR,2701,40.71,3917,59.04,0,0,0,0,0,0,0,0,17,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6635,Republican,59.04
Arkansas,Dallas__AR,2035,45.51,2361,52.8,0,0,0,0,0,0,0,0,76,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4472,Republican,52.8
Arkansas,Desha__AR,2918,49.64,2696,45.87,0,0,0,0,0,0,0,0,264,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5878,Democrat,49.64
Arkansas,Drew__AR,2638,43.44,3407,56.1,0,0,0,0,0,0,0,0,28,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6073,Republican,56.1
Arkansas,Faulkner__AR,7169,37.65,11595,60.89,0,0,0,0,0,0,0,0,279,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19043,Republican,60.89
Arkansas,Franklin__AR,2399,35.06,4382,64.04,0,0,0,0,0,0,0,0,62,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6843,Republican,64.04
Arkansas,Fulton__AR,1864,44.14,2329,55.15,0,0,0,0,0,0,0,0,30,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4223,Republican,55.15
Arkansas,Garland__AR,11484,33.82,21213,62.47,0,0,0,0,0,0,0,0,1261,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33958,Republican,62.47
Arkansas,Grant__AR,2148,40.13,3167,59.16,0,0,0,0,0,0,0,0,38,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5353,Republican,59.16
Arkansas,Greene__AR,4730,43,6179,56.17,0,0,0,0,0,0,0,0,91,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,Republican,56.17
Arkansas,Hempstead__AR,3327,40.24,4904,59.31,0,0,0,0,0,0,0,0,37,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8268,Republican,59.31
Arkansas,Hot_Spring__AR,5836,50.55,5629,48.75,0,0,0,0,0,0,0,0,81,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11546,Democrat,50.55
Arkansas,Howard__AR,1746,36.13,3079,63.72,0,0,0,0,0,0,0,0,7,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4832,Republican,63.72
Arkansas,Independence__AR,4415,37.07,7428,62.36,0,0,0,0,0,0,0,0,68,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11911,Republican,62.36
Arkansas,Izard__AR,2346,45.68,2726,53.08,0,0,0,0,0,0,0,0,64,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5136,Republican,53.08
Arkansas,Jackson__AR,4038,50.6,3901,48.88,0,0,0,0,0,0,0,0,42,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7981,Democrat,50.6
Arkansas,Jefferson__AR,18082,54.95,14514,44.1,0,0,0,0,0,0,0,0,313,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32909,Democrat,54.95
Arkansas,Johnson__AR,3056,39.04,4720,60.3,0,0,0,0,0,0,0,0,51,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7827,Republican,60.3
Arkansas,Lafayette__AR,1695,42.3,2290,57.15,0,0,0,0,0,0,0,0,22,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4007,Republican,57.15
Arkansas,Lawrence__AR,2594,38.86,4039,60.5,0,0,0,0,0,0,0,0,43,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6676,Republican,60.5
Arkansas,Lee__AR,2541,53.87,2101,44.54,0,0,0,0,0,0,0,0,75,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4717,Democrat,53.87
Arkansas,Lincoln__AR,2406,56.32,1860,43.54,0,0,0,0,0,0,0,0,6,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4272,Democrat,56.32
Arkansas,Little_River__AR,2090,39.47,3155,59.58,0,0,0,0,0,0,0,0,50,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5295,Republican,59.58
Arkansas,Logan__AR,3206,35.75,5663,63.14,0,0,0,0,0,0,0,0,100,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8969,Republican,63.14
Arkansas,Lonoke__AR,4636,35.28,8425,64.11,0,0,0,0,0,0,0,0,81,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13142,Republican,64.11
Arkansas,Madison__AR,2133,37.4,3516,61.65,0,0,0,0,0,0,0,0,54,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5703,Republican,61.65
Arkansas,Marion__AR,1945,35.21,3545,64.17,0,0,0,0,0,0,0,0,34,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5524,Republican,64.17
Arkansas,Miller__AR,4686,35.8,8302,63.43,0,0,0,0,0,0,0,0,100,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13088,Republican,63.43
Arkansas,Mississippi__AR,7548,42.49,10180,57.3,0,0,0,0,0,0,0,0,38,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17766,Republican,57.3
Arkansas,Monroe__AR,2413,48.54,2508,50.45,0,0,0,0,0,0,0,0,50,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4971,Republican,50.45
Arkansas,Montgomery__AR,1497,39.85,2221,59.12,0,0,0,0,0,0,0,0,39,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3757,Republican,59.12
Arkansas,Nevada__AR,1783,42.94,2352,56.65,0,0,0,0,0,0,0,0,17,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4152,Republican,56.65
Arkansas,Newton__AR,1414,33.88,2749,65.88,0,0,0,0,0,0,0,0,10,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4173,Republican,65.88
Arkansas,Ouachita__AR,5858,44.76,6700,51.19,0,0,0,0,0,0,0,0,531,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13089,Republican,51.19
Arkansas,Perry__AR,1404,40.34,2047,58.82,0,0,0,0,0,0,0,0,29,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3480,Republican,58.82
Arkansas,Phillips__AR,5946,55.45,4686,43.7,0,0,0,0,0,0,0,0,91,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10723,Democrat,55.45
Arkansas,Pike__AR,1443,35.04,2665,64.72,0,0,0,0,0,0,0,0,10,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4118,Republican,64.72
Arkansas,Poinsett__AR,3906,40.74,5622,58.64,0,0,0,0,0,0,0,0,59,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9587,Republican,58.64
Arkansas,Polk__AR,2101,28.45,5181,70.15,0,0,0,0,0,0,0,0,104,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7386,Republican,70.15
Arkansas,Pope__AR,5082,32.05,10667,67.28,0,0,0,0,0,0,0,0,106,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15855,Republican,67.28
Arkansas,Prairie__AR,1437,37.07,2407,62.1,0,0,0,0,0,0,0,0,32,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3876,Republican,62.1
Arkansas,Pulaski__AR,54237,40.65,77651,58.2,0,0,0,0,0,0,0,0,1530,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133418,Republican,58.2
Arkansas,Randolph__AR,2507,43.73,3188,55.61,0,0,0,0,0,0,0,0,38,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5733,Republican,55.61
Arkansas,St__Francis__AR,4866,47.14,5378,52.1,0,0,0,0,0,0,0,0,78,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10322,Republican,52.1
Arkansas,Saline__AR,6977,36.16,11709,60.68,0,0,0,0,0,0,0,0,611,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19297,Republican,60.68
Arkansas,Scott__AR,1609,34.17,3066,65.11,0,0,0,0,0,0,0,0,34,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4709,Republican,65.11
Arkansas,Searcy__AR,1313,31.25,2819,67.1,0,0,0,0,0,0,0,0,69,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4201,Republican,67.1
Arkansas,Sebastian__AR,8688,23.6,27595,74.95,0,0,0,0,0,0,0,0,534,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36817,Republican,74.95
Arkansas,Sevier__AR,1942,36.84,3302,62.64,0,0,0,0,0,0,0,0,27,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5271,Republican,62.64
Arkansas,Sharp__AR,2492,35.96,4392,63.38,0,0,0,0,0,0,0,0,46,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6930,Republican,63.38
Arkansas,Stone__AR,1654,40.89,2325,57.48,0,0,0,0,0,0,0,0,66,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4045,Republican,57.48
Arkansas,Union__AR,6208,33.09,12333,65.74,0,0,0,0,0,0,0,0,218,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18759,Republican,65.74
Arkansas,Van_Buren__AR,2529,37.98,4060,60.97,0,0,0,0,0,0,0,0,70,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6659,Republican,60.97
Arkansas,Washington__AR,11319,30.84,24993,68.1,0,0,0,0,0,0,0,0,386,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36698,Republican,68.1
Arkansas,White__AR,6603,33.97,12566,64.66,0,0,0,0,0,0,0,0,266,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19435,Republican,64.66
Arkansas,Woodruff__AR,2055,54.67,1675,44.56,0,0,0,0,0,0,0,0,29,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759,Democrat,54.67
Arkansas,Yell__AR,2679,39.39,4051,59.56,0,0,0,0,0,0,0,0,72,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6802,Republican,59.56
California,Alameda__CA,282041,58.65,192408,40.01,0,0,0,0,0,0,0,0,6425,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480874,Democrat,58.65
California,Alpine__CA,194,41.63,264,56.65,0,0,0,0,0,0,0,0,8,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,Republican,56.65
California,Amador__CA,4188,36.86,6986,61.48,0,0,0,0,0,0,0,0,189,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11363,Republican,61.48
California,Butte__CA,25421,35.32,45381,63.06,0,0,0,0,0,0,0,0,1162,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71964,Republican,63.06
California,Calaveras__CA,4081,34.36,7632,64.26,0,0,0,0,0,0,0,0,164,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11877,Republican,64.26
California,Colusa__CA,1725,33.25,3388,65.3,0,0,0,0,0,0,0,0,75,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5188,Republican,65.3
California,Contra_Costa__CA,140994,44.57,172331,54.48,0,0,0,0,0,0,0,0,2993,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316318,Republican,54.48
California,Del_Norte__CA,2696,39.41,3996,58.41,0,0,0,0,0,0,0,0,149,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6841,Republican,58.41
California,El_Dorado__CA,14312,33.69,27583,64.93,0,0,0,0,0,0,0,0,583,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42478,Republican,64.93
California,Fresno__CA,86315,44.74,104757,54.3,0,0,0,0,0,0,0,0,1864,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192936,Republican,54.3
California,Glenn__CA,2488,28.82,6020,69.74,0,0,0,0,0,0,0,0,124,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8632,Republican,69.74
California,Humboldt__CA,25217,46.79,27832,51.64,0,0,0,0,0,0,0,0,842,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53891,Republican,51.64
California,Imperial__CA,8237,36.94,13829,62.01,0,0,0,0,0,0,0,0,235,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22301,Republican,62.01
